"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1945-03-20","Boston Bruins","4","Detroit Red Wings","3","","","",""
"2","1945-03-20","Toronto Maple Leafs","1","Montreal Canadiens","0","","","",""
"3","1945-03-22","Boston Bruins","4","Detroit Red Wings","2","","","",""
"4","1945-03-22","Toronto Maple Leafs","3","Montreal Canadiens","2","","","",""
"5","1945-03-24","Montreal Canadiens","4","Toronto Maple Leafs","1","","","",""
"6","1945-03-25","Detroit Red Wings","3","Boston Bruins","2","","","",""
"7","1945-03-27","Detroit Red Wings","3","Boston Bruins","2","","","",""
"8","1945-03-27","Montreal Canadiens","3","Toronto Maple Leafs","4","OT","","",""
"9","1945-03-29","Boston Bruins","2","Detroit Red Wings","3","OT","","",""
"10","1945-03-29","Toronto Maple Leafs","3","Montreal Canadiens","10","","","",""
"11","1945-03-31","Montreal Canadiens","2","Toronto Maple Leafs","3","","","",""
"12","1945-04-01","Detroit Red Wings","3","Boston Bruins","5","","","",""
"13","1945-04-03","Boston Bruins","3","Detroit Red Wings","5","","","",""
"14","1945-04-06","Toronto Maple Leafs","1","Detroit Red Wings","0","","","",""
"15","1945-04-08","Toronto Maple Leafs","2","Detroit Red Wings","0","","","",""
"16","1945-04-12","Detroit Red Wings","0","Toronto Maple Leafs","1","","","",""
"17","1945-04-14","Detroit Red Wings","5","Toronto Maple Leafs","3","","","",""
"18","1945-04-19","Toronto Maple Leafs","0","Detroit Red Wings","2","","","",""
"19","1945-04-21","Detroit Red Wings","1","Toronto Maple Leafs","0","OT","","",""
"20","1945-04-22","Toronto Maple Leafs","2","Detroit Red Wings","1","","","",""
