"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"92","1942-01-17","New York Rangers","2","Montreal Canadiens","6","","","",""
"93","1942-01-17","Chicago Black Hawks","4","Toronto Maple Leafs","2","","","",""
"94","1942-01-18","Boston Bruins","4","Chicago Black Hawks","3","","","",""
"95","1942-01-18","Brooklyn Americans","5","Detroit Red Wings","3","","","",""
"96","1942-01-18","Montreal Canadiens","4","New York Rangers","5","OT","","",""
"97","1942-01-20","New York Rangers","4","Boston Bruins","2","","","",""
"98","1942-01-22","Brooklyn Americans","2","Chicago Black Hawks","4","","","",""
"99","1942-01-22","Boston Bruins","3","Detroit Red Wings","4","","","",""
"100","1942-01-24","New York Rangers","3","Detroit Red Wings","2","","","",""
"101","1942-01-24","Boston Bruins","2","Montreal Canadiens","2","OT","","",""
"102","1942-01-24","Brooklyn Americans","2","Toronto Maple Leafs","3","","","",""
"103","1942-01-25","Montreal Canadiens","3","Boston Bruins","7","","","",""
"104","1942-01-25","Toronto Maple Leafs","4","Chicago Black Hawks","6","","","",""
"105","1942-01-25","Detroit Red Wings","2","New York Rangers","11","","","",""
"106","1942-01-27","Toronto Maple Leafs","0","Boston Bruins","0","OT","","",""
"107","1942-01-29","Boston Bruins","4","Brooklyn Americans","5","","","",""
"108","1942-01-29","Chicago Black Hawks","0","Detroit Red Wings","2","","","",""
"109","1942-01-29","Montreal Canadiens","3","Toronto Maple Leafs","7","","","",""
"110","1942-01-31","Boston Bruins","3","Toronto Maple Leafs","2","OT","","",""
"111","1942-02-01","Brooklyn Americans","2","Boston Bruins","1","","","",""
"112","1942-02-01","Montreal Canadiens","3","Chicago Black Hawks","2","","","",""
"113","1942-02-01","Toronto Maple Leafs","2","New York Rangers","7","","","",""
"114","1942-02-03","Chicago Black Hawks","5","Boston Bruins","3","OT","","",""
"115","1942-02-03","New York Rangers","3","Brooklyn Americans","2","OT","","",""
"116","1942-02-05","Toronto Maple Leafs","3","Detroit Red Wings","3","OT","","",""
"117","1942-02-05","Chicago Black Hawks","4","Montreal Canadiens","3","","","",""
"118","1942-02-05","Boston Bruins","1","New York Rangers","4","","","",""
"119","1942-02-07","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"120","1942-02-07","New York Rangers","4","Toronto Maple Leafs","6","","","",""
"121","1942-02-08","Detroit Red Wings","0","Boston Bruins","3","","","",""
"122","1942-02-08","Toronto Maple Leafs","4","Brooklyn Americans","3","","","",""
"123","1942-02-08","New York Rangers","4","Chicago Black Hawks","3","","","",""
"124","1942-02-10","Montreal Canadiens","1","Boston Bruins","8","","","",""
"125","1942-02-10","Chicago Black Hawks","5","New York Rangers","2","","","",""
"126","1942-02-12","Detroit Red Wings","2","Chicago Black Hawks","4","","","",""
"127","1942-02-12","Toronto Maple Leafs","6","Montreal Canadiens","4","","","",""
"128","1942-02-14","New York Rangers","3","Montreal Canadiens","5","","","",""
"129","1942-02-14","Detroit Red Wings","2","Toronto Maple Leafs","4","","","",""
"130","1942-02-15","Boston Bruins","0","Chicago Black Hawks","2","","","",""
"131","1942-02-15","Montreal Canadiens","0","Detroit Red Wings","5","","","",""
"132","1942-02-15","Brooklyn Americans","5","New York Rangers","1","","","",""
"133","1942-02-17","Montreal Canadiens","2","New York Rangers","1","OT","","",""
"134","1942-02-19","Boston Bruins","4","Brooklyn Americans","6","","","",""
"135","1942-02-19","Chicago Black Hawks","1","Detroit Red Wings","6","","","",""
"136","1942-02-21","Chicago Black Hawks","3","Montreal Canadiens","5","","","",""
"137","1942-02-21","Brooklyn Americans","3","Toronto Maple Leafs","4","","","",""
"138","1942-02-22","Toronto Maple Leafs","0","Detroit Red Wings","3","","","",""
"139","1942-02-22","Chicago Black Hawks","2","New York Rangers","3","","","",""
"140","1942-02-24","New York Rangers","4","Boston Bruins","3","","","",""
"141","1942-02-24","Detroit Red Wings","3","Brooklyn Americans","2","","","",""
"142","1942-02-26","Montreal Canadiens","4","Chicago Black Hawks","5","","","",""
"143","1942-02-26","Detroit Red Wings","4","New York Rangers","7","","","",""
"144","1942-02-28","Brooklyn Americans","3","Montreal Canadiens","8","","","",""
"145","1942-02-28","Chicago Black Hawks","2","Toronto Maple Leafs","8","","","",""
"146","1942-03-01","Detroit Red Wings","3","Boston Bruins","3","OT","","",""
"147","1942-03-01","Montreal Canadiens","1","Brooklyn Americans","1","OT","","",""
"148","1942-03-01","Toronto Maple Leafs","4","Chicago Black Hawks","3","","","",""
"149","1942-03-03","Toronto Maple Leafs","3","Boston Bruins","5","","","",""
"150","1942-03-03","New York Rangers","4","Brooklyn Americans","4","OT","","",""
"151","1942-03-05","Chicago Black Hawks","1","Brooklyn Americans","2","","","",""
"152","1942-03-05","New York Rangers","2","Detroit Red Wings","5","","","",""
"153","1942-03-05","Montreal Canadiens","5","Toronto Maple Leafs","2","","","",""
"154","1942-03-07","Boston Bruins","3","Montreal Canadiens","4","OT","","",""
"155","1942-03-07","New York Rangers","2","Toronto Maple Leafs","4","","","",""
"156","1942-03-08","Brooklyn Americans","1","Chicago Black Hawks","6","","","",""
"157","1942-03-08","Boston Bruins","1","Detroit Red Wings","3","","","",""
"158","1942-03-08","Toronto Maple Leafs","0","New York Rangers","2","","","",""
"159","1942-03-10","Chicago Black Hawks","1","Boston Bruins","9","","","",""
"160","1942-03-12","Boston Bruins","2","New York Rangers","1","","","",""
"161","1942-03-14","Detroit Red Wings","3","Montreal Canadiens","4","","","",""
"162","1942-03-14","Boston Bruins","4","Toronto Maple Leafs","6","","","",""
"163","1942-03-15","Toronto Maple Leafs","3","Brooklyn Americans","6","","","",""
"164","1942-03-15","New York Rangers","5","Chicago Black Hawks","1","","","",""
"165","1942-03-15","Montreal Canadiens","1","Detroit Red Wings","4","","","",""
"166","1942-03-17","Brooklyn Americans","3","Boston Bruins","8","","","",""
"167","1942-03-19","Chicago Black Hawks","4","Detroit Red Wings","6","","","",""
"168","1942-03-19","Toronto Maple Leafs","3","Montreal Canadiens","7","","","",""
