"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1980-04-08","Pittsburgh Penguins","4","Boston Bruins","2","","","",""
"2","1980-04-08","Vancouver Canucks","1","Buffalo Sabres","2","","","",""
"3","1980-04-08","St. Louis Blues","2","Chicago Black Hawks","3","OT","","",""
"4","1980-04-08","Toronto Maple Leafs","3","Minnesota North Stars","6","","","",""
"5","1980-04-08","Hartford Whalers","1","Montreal Canadiens","6","","","",""
"6","1980-04-08","Los Angeles Kings","1","New York Islanders","8","","","",""
"7","1980-04-08","Atlanta Flames","1","New York Rangers","2","OT","","",""
"8","1980-04-08","Edmonton Oilers","3","Philadelphia Flyers","4","OT","","",""
"9","1980-04-09","Vancouver Canucks","0","Buffalo Sabres","6","","","",""
"10","1980-04-09","St. Louis Blues","1","Chicago Black Hawks","5","","","",""
"11","1980-04-09","Toronto Maple Leafs","2","Minnesota North Stars","7","","","",""
"12","1980-04-09","Hartford Whalers","4","Montreal Canadiens","8","","","",""
"13","1980-04-09","Los Angeles Kings","6","New York Islanders","3","","","",""
"14","1980-04-09","Atlanta Flames","1","New York Rangers","5","","","",""
"15","1980-04-09","Edmonton Oilers","1","Philadelphia Flyers","5","","","",""
"16","1980-04-10","Pittsburgh Penguins","1","Boston Bruins","4","","","",""
"17","1980-04-11","New York Rangers","2","Atlanta Flames","4","","","",""
"18","1980-04-11","Philadelphia Flyers","3","Edmonton Oilers","2","2OT","","",""
"19","1980-04-11","Montreal Canadiens","4","Hartford Whalers","3","OT","","",""
"20","1980-04-11","New York Islanders","4","Los Angeles Kings","3","OT","","",""
"21","1980-04-11","Chicago Black Hawks","4","St. Louis Blues","1","","","",""
"22","1980-04-11","Minnesota North Stars","4","Toronto Maple Leafs","3","OT","","",""
"23","1980-04-11","Buffalo Sabres","4","Vancouver Canucks","5","","","",""
"24","1980-04-12","New York Rangers","5","Atlanta Flames","2","","","",""
"25","1980-04-12","New York Islanders","6","Los Angeles Kings","0","","","",""
"26","1980-04-12","Boston Bruins","1","Pittsburgh Penguins","4","","","",""
"27","1980-04-12","Buffalo Sabres","3","Vancouver Canucks","1","","","",""
"28","1980-04-13","Boston Bruins","8","Pittsburgh Penguins","3","","","",""
"29","1980-04-14","Pittsburgh Penguins","2","Boston Bruins","6","","","",""
"30","1980-04-16","New York Islanders","2","Boston Bruins","1","OT","","",""
"31","1980-04-16","Chicago Black Hawks","0","Buffalo Sabres","5","","","",""
"32","1980-04-16","Minnesota North Stars","3","Montreal Canadiens","0","","","",""
"33","1980-04-16","New York Rangers","1","Philadelphia Flyers","2","","","",""
"34","1980-04-17","New York Islanders","5","Boston Bruins","4","OT","","",""
"35","1980-04-17","Chicago Black Hawks","4","Buffalo Sabres","6","","","",""
"36","1980-04-17","Minnesota North Stars","4","Montreal Canadiens","1","","","",""
"37","1980-04-17","New York Rangers","1","Philadelphia Flyers","4","","","",""
"38","1980-04-19","Buffalo Sabres","2","Chicago Black Hawks","1","","","",""
"39","1980-04-19","Montreal Canadiens","5","Minnesota North Stars","0","","","",""
"40","1980-04-19","Boston Bruins","3","New York Islanders","5","","","",""
"41","1980-04-19","Philadelphia Flyers","3","New York Rangers","0","","","",""
"42","1980-04-20","Buffalo Sabres","3","Chicago Black Hawks","2","","","",""
"43","1980-04-20","Montreal Canadiens","5","Minnesota North Stars","1","","","",""
"44","1980-04-20","Philadelphia Flyers","2","New York Rangers","4","","","",""
"45","1980-04-21","Boston Bruins","4","New York Islanders","3","OT","","",""
"46","1980-04-22","New York Islanders","4","Boston Bruins","2","","","",""
"47","1980-04-22","Minnesota North Stars","2","Montreal Canadiens","6","","","",""
"48","1980-04-22","New York Rangers","1","Philadelphia Flyers","3","","","",""
"49","1980-04-24","Montreal Canadiens","2","Minnesota North Stars","5","","","",""
"50","1980-04-27","Minnesota North Stars","3","Montreal Canadiens","2","","","",""
"51","1980-04-29","New York Islanders","4","Buffalo Sabres","1","","","",""
"52","1980-04-29","Minnesota North Stars","6","Philadelphia Flyers","5","","","",""
"53","1980-05-01","New York Islanders","2","Buffalo Sabres","1","2OT","","",""
"54","1980-05-01","Minnesota North Stars","0","Philadelphia Flyers","7","","","",""
"55","1980-05-03","Buffalo Sabres","4","New York Islanders","7","","","",""
"56","1980-05-04","Philadelphia Flyers","5","Minnesota North Stars","3","","","",""
"57","1980-05-06","Philadelphia Flyers","3","Minnesota North Stars","2","","","",""
"58","1980-05-06","Buffalo Sabres","7","New York Islanders","4","","","",""
"59","1980-05-08","New York Islanders","0","Buffalo Sabres","2","","","",""
"60","1980-05-08","Minnesota North Stars","3","Philadelphia Flyers","7","","","",""
"61","1980-05-10","Buffalo Sabres","2","New York Islanders","5","","","",""
"62","1980-05-13","New York Islanders","4","Philadelphia Flyers","3","OT","","",""
"63","1980-05-15","New York Islanders","3","Philadelphia Flyers","8","","","",""
"64","1980-05-17","Philadelphia Flyers","2","New York Islanders","6","","","",""
"65","1980-05-19","Philadelphia Flyers","2","New York Islanders","5","","","",""
"66","1980-05-22","New York Islanders","3","Philadelphia Flyers","6","","","",""
"67","1980-05-24","Philadelphia Flyers","4","New York Islanders","5","OT","","",""
