"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"77","1964-12-16","Boston Bruins","5","Chicago Black Hawks","7","","","",""
"78","1964-12-16","Detroit Red Wings","7","New York Rangers","3","","","",""
"79","1964-12-17","Boston Bruins","5","Detroit Red Wings","3","","","",""
"80","1964-12-17","Toronto Maple Leafs","2","Montreal Canadiens","2","","","",""
"81","1964-12-19","Chicago Black Hawks","6","Montreal Canadiens","3","","","",""
"82","1964-12-19","New York Rangers","3","Toronto Maple Leafs","6","","","",""
"83","1964-12-20","Chicago Black Hawks","3","Boston Bruins","2","","","",""
"84","1964-12-20","Toronto Maple Leafs","1","Detroit Red Wings","3","","","",""
"85","1964-12-20","Montreal Canadiens","3","New York Rangers","2","","","",""
"86","1964-12-23","New York Rangers","0","Montreal Canadiens","2","","","",""
"87","1964-12-25","New York Rangers","3","Boston Bruins","0","","","",""
"88","1964-12-25","Toronto Maple Leafs","3","Chicago Black Hawks","3","","","",""
"89","1964-12-25","Montreal Canadiens","2","Detroit Red Wings","2","","","",""
"90","1964-12-26","Detroit Red Wings","3","Montreal Canadiens","6","","","",""
"91","1964-12-26","Boston Bruins","2","New York Rangers","0","","","",""
"92","1964-12-26","Chicago Black Hawks","5","Toronto Maple Leafs","3","","","",""
"93","1964-12-27","Boston Bruins","2","Chicago Black Hawks","6","","","",""
"94","1964-12-27","New York Rangers","1","Detroit Red Wings","3","","","",""
"95","1964-12-29","Chicago Black Hawks","4","New York Rangers","2","","","",""
"96","1964-12-30","Montreal Canadiens","4","Toronto Maple Leafs","3","","","",""
"97","1964-12-31","Chicago Black Hawks","1","Detroit Red Wings","1","","","",""
"98","1965-01-01","Toronto Maple Leafs","0","Boston Bruins","3","","","",""
"99","1965-01-01","New York Rangers","1","Chicago Black Hawks","2","","","",""
"100","1965-01-02","Boston Bruins","1","Montreal Canadiens","3","","","",""
"101","1965-01-02","Detroit Red Wings","1","Toronto Maple Leafs","3","","","",""
"102","1965-01-03","Montreal Canadiens","2","Chicago Black Hawks","1","","","",""
"103","1965-01-03","Boston Bruins","1","Detroit Red Wings","8","","","",""
"104","1965-01-03","Toronto Maple Leafs","3","New York Rangers","3","","","",""
"105","1965-01-06","Toronto Maple Leafs","3","Chicago Black Hawks","1","","","",""
"106","1965-01-06","Detroit Red Wings","5","Montreal Canadiens","4","","","",""
"107","1965-01-06","Boston Bruins","2","New York Rangers","5","","","",""
"108","1965-01-07","Detroit Red Wings","2","Boston Bruins","5","","","",""
"109","1965-01-09","Chicago Black Hawks","7","Detroit Red Wings","4","","","",""
"110","1965-01-09","New York Rangers","6","Montreal Canadiens","5","","","",""
"111","1965-01-09","Boston Bruins","1","Toronto Maple Leafs","2","","","",""
"112","1965-01-10","Detroit Red Wings","2","Chicago Black Hawks","3","","","",""
"113","1965-01-10","Toronto Maple Leafs","6","New York Rangers","0","","","",""
"114","1965-01-13","Chicago Black Hawks","0","Toronto Maple Leafs","0","","","",""
"115","1965-01-14","New York Rangers","2","Boston Bruins","5","","","",""
"116","1965-01-14","Toronto Maple Leafs","5","Montreal Canadiens","3","","","",""
"117","1965-01-16","New York Rangers","6","Chicago Black Hawks","3","","","",""
"118","1965-01-16","Boston Bruins","2","Montreal Canadiens","3","","","",""
"119","1965-01-16","Detroit Red Wings","4","Toronto Maple Leafs","2","","","",""
"120","1965-01-17","Toronto Maple Leafs","3","Boston Bruins","1","","","",""
"121","1965-01-17","Montreal Canadiens","4","Chicago Black Hawks","2","","","",""
"122","1965-01-17","New York Rangers","4","Detroit Red Wings","2","","","",""
"123","1965-01-20","Boston Bruins","1","Chicago Black Hawks","7","","","",""
"124","1965-01-20","Montreal Canadiens","2","Toronto Maple Leafs","1","","","",""
"125","1965-01-21","Boston Bruins","0","Detroit Red Wings","3","","","",""
"126","1965-01-23","Boston Bruins","1","Montreal Canadiens","5","","","",""
"127","1965-01-23","New York Rangers","1","Toronto Maple Leafs","1","","","",""
"128","1965-01-24","Montreal Canadiens","0","Boston Bruins","3","","","",""
"129","1965-01-24","New York Rangers","2","Chicago Black Hawks","7","","","",""
"130","1965-01-24","Toronto Maple Leafs","1","Detroit Red Wings","4","","","",""
"131","1965-01-27","Chicago Black Hawks","0","Montreal Canadiens","2","","","",""
"132","1965-01-27","Boston Bruins","2","New York Rangers","5","","","",""
"133","1965-01-28","Chicago Black Hawks","6","Boston Bruins","2","","","",""
"134","1965-01-30","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"135","1965-01-30","New York Rangers","1","Montreal Canadiens","5","","","",""
"136","1965-01-30","Boston Bruins","1","Toronto Maple Leafs","6","","","",""
"137","1965-01-31","Toronto Maple Leafs","4","Boston Bruins","2","","","",""
"138","1965-01-31","Montreal Canadiens","0","Chicago Black Hawks","3","","","",""
"139","1965-01-31","Detroit Red Wings","4","New York Rangers","1","","","",""
"140","1965-02-03","Chicago Black Hawks","4","New York Rangers","1","","","",""
"141","1965-02-04","Detroit Red Wings","1","Boston Bruins","3","","","",""
"142","1965-02-04","Toronto Maple Leafs","5","Montreal Canadiens","2","","","",""
"143","1965-02-06","New York Rangers","2","Boston Bruins","3","","","",""
"144","1965-02-06","Detroit Red Wings","3","Montreal Canadiens","1","","","",""
"145","1965-02-06","Chicago Black Hawks","6","Toronto Maple Leafs","3","","","",""
"146","1965-02-07","Toronto Maple Leafs","2","Chicago Black Hawks","1","","","",""
"147","1965-02-07","Montreal Canadiens","0","Detroit Red Wings","6","","","",""
"148","1965-02-07","Boston Bruins","3","New York Rangers","8","","","",""
"149","1965-02-10","Detroit Red Wings","2","Chicago Black Hawks","5","","","",""
"150","1965-02-10","Montreal Canadiens","2","Toronto Maple Leafs","6","","","",""
"151","1965-02-11","Montreal Canadiens","7","Boston Bruins","1","","","",""
"152","1965-02-11","Chicago Black Hawks","3","Detroit Red Wings","5","","","",""
"153","1965-02-13","Montreal Canadiens","4","Boston Bruins","5","","","",""
"154","1965-02-13","Chicago Black Hawks","3","New York Rangers","0","","","",""
"155","1965-02-13","Detroit Red Wings","1","Toronto Maple Leafs","2","","","",""
"156","1965-02-14","Toronto Maple Leafs","2","Boston Bruins","2","","","",""
"157","1965-02-14","Montreal Canadiens","2","Chicago Black Hawks","2","","","",""
"158","1965-02-14","New York Rangers","2","Detroit Red Wings","6","","","",""
"159","1965-02-17","New York Rangers","4","Chicago Black Hawks","5","","","",""
"160","1965-02-17","Detroit Red Wings","0","Montreal Canadiens","2","","","",""
"161","1965-02-20","New York Rangers","2","Detroit Red Wings","3","","","",""
"162","1965-02-20","Boston Bruins","2","Montreal Canadiens","6","","","",""
"163","1965-02-20","Chicago Black Hawks","3","Toronto Maple Leafs","4","","","",""
"164","1965-02-21","Boston Bruins","0","Chicago Black Hawks","7","","","",""
"165","1965-02-21","Toronto Maple Leafs","2","Detroit Red Wings","3","","","",""
"166","1965-02-21","Montreal Canadiens","2","New York Rangers","2","","","",""
"167","1965-02-24","Detroit Red Wings","2","Chicago Black Hawks","3","","","",""
"168","1965-02-24","New York Rangers","1","Montreal Canadiens","6","","","",""
"169","1965-02-24","Boston Bruins","3","Toronto Maple Leafs","1","","","",""
"170","1965-02-27","Boston Bruins","1","Detroit Red Wings","4","","","",""
"171","1965-02-27","Chicago Black Hawks","3","Montreal Canadiens","3","","","",""
"172","1965-02-27","New York Rangers","4","Toronto Maple Leafs","3","","","",""
"173","1965-02-28","Boston Bruins","5","Chicago Black Hawks","4","","","",""
"174","1965-02-28","Montreal Canadiens","1","Detroit Red Wings","5","","","",""
"175","1965-02-28","Toronto Maple Leafs","2","New York Rangers","6","","","",""
"176","1965-03-03","Detroit Red Wings","2","Chicago Black Hawks","0","","","",""
"177","1965-03-03","Boston Bruins","6","New York Rangers","1","","","",""
"178","1965-03-04","New York Rangers","4","Boston Bruins","3","","","",""
"179","1965-03-04","Toronto Maple Leafs","2","Montreal Canadiens","2","","","",""
"180","1965-03-06","Detroit Red Wings","4","Boston Bruins","3","","","",""
"181","1965-03-06","New York Rangers","1","Montreal Canadiens","2","","","",""
"182","1965-03-06","Chicago Black Hawks","1","Toronto Maple Leafs","4","","","",""
"183","1965-03-07","Toronto Maple Leafs","3","Boston Bruins","3","","","",""
"184","1965-03-07","Montreal Canadiens","0","Chicago Black Hawks","7","","","",""
"185","1965-03-07","Detroit Red Wings","6","New York Rangers","5","","","",""
"186","1965-03-09","Montreal Canadiens","2","Detroit Red Wings","3","","","",""
"187","1965-03-10","Chicago Black Hawks","1","New York Rangers","1","","","",""
"188","1965-03-10","Detroit Red Wings","4","Toronto Maple Leafs","2","","","",""
"189","1965-03-13","Detroit Red Wings","2","Montreal Canadiens","4","","","",""
"190","1965-03-13","Boston Bruins","2","Toronto Maple Leafs","0","","","",""
"191","1965-03-14","Detroit Red Wings","5","Boston Bruins","2","","","",""
"192","1965-03-14","Toronto Maple Leafs","3","Chicago Black Hawks","5","","","",""
"193","1965-03-14","Montreal Canadiens","6","New York Rangers","4","","","",""
"194","1965-03-17","Chicago Black Hawks","1","Boston Bruins","2","","","",""
"195","1965-03-18","Boston Bruins","3","Detroit Red Wings","10","","","",""
"196","1965-03-18","Toronto Maple Leafs","1","Montreal Canadiens","4","","","",""
"197","1965-03-19","Detroit Red Wings","6","New York Rangers","6","","","",""
"198","1965-03-20","Chicago Black Hawks","2","Montreal Canadiens","3","","","",""
"199","1965-03-20","New York Rangers","1","Toronto Maple Leafs","4","","","",""
"200","1965-03-21","Montreal Canadiens","5","Boston Bruins","2","","","",""
"201","1965-03-21","Chicago Black Hawks","1","Detroit Red Wings","5","","","",""
"202","1965-03-21","Toronto Maple Leafs","10","New York Rangers","1","","","",""
"203","1965-03-23","New York Rangers","3","Chicago Black Hawks","2","","","",""
"204","1965-03-24","Montreal Canadiens","2","Toronto Maple Leafs","3","","","",""
"205","1965-03-25","New York Rangers","4","Detroit Red Wings","7","","","",""
"206","1965-03-27","Boston Bruins","6","Montreal Canadiens","2","","","",""
"207","1965-03-27","Detroit Red Wings","4","Toronto Maple Leafs","1","","","",""
"208","1965-03-28","Chicago Black Hawks","1","Boston Bruins","3","","","",""
"209","1965-03-28","Toronto Maple Leafs","4","Detroit Red Wings","0","","","",""
"210","1965-03-28","Montreal Canadiens","5","New York Rangers","3","","","",""
