"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2014-04-16","Dallas Stars","3","Anaheim Ducks","4","","17,294","",""
"2","2014-04-16","Columbus Blue Jackets","3","Pittsburgh Penguins","4","","18,646","",""
"3","2014-04-16","Montreal Canadiens","5","Tampa Bay Lightning","4","OT","19,204","",""
"4","2014-04-17","Minnesota Wild","4","Colorado Avalanche","5","OT","18,074","",""
"5","2014-04-17","Philadelphia Flyers","1","New York Rangers","4","","18,006","",""
"6","2014-04-17","Los Angeles Kings","3","San Jose Sharks","6","","17,562","",""
"7","2014-04-17","Chicago Blackhawks","3","St. Louis Blues","4","3OT","19,423","",""
"8","2014-04-18","Dallas Stars","2","Anaheim Ducks","3","","17,426","",""
"9","2014-04-18","Detroit Red Wings","1","Boston Bruins","0","","17,565","",""
"10","2014-04-18","Montreal Canadiens","4","Tampa Bay Lightning","1","","19,204","",""
"11","2014-04-19","Minnesota Wild","2","Colorado Avalanche","4","","18,402","",""
"12","2014-04-19","Columbus Blue Jackets","4","Pittsburgh Penguins","3","2OT","18,619","",""
"13","2014-04-19","Chicago Blackhawks","3","St. Louis Blues","4","OT","19,639","",""
"14","2014-04-20","Detroit Red Wings","1","Boston Bruins","4","","17,565","",""
"15","2014-04-20","Tampa Bay Lightning","2","Montreal Canadiens","3","","21,273","",""
"16","2014-04-20","Philadelphia Flyers","4","New York Rangers","2","","18,006","",""
"17","2014-04-20","Los Angeles Kings","2","San Jose Sharks","7","","17,562","",""
"18","2014-04-21","Pittsburgh Penguins","4","Columbus Blue Jackets","3","","19,148","",""
"19","2014-04-21","St. Louis Blues","0","Chicago Blackhawks","2","","22,112","",""
"20","2014-04-21","Anaheim Ducks","0","Dallas Stars","3","","19,120","",""
"21","2014-04-21","Colorado Avalanche","0","Minnesota Wild","1","OT","19,221","",""
"22","2014-04-22","Boston Bruins","3","Detroit Red Wings","0","","20,066","",""
"23","2014-04-22","San Jose Sharks","4","Los Angeles Kings","3","OT","18,390","",""
"24","2014-04-22","Tampa Bay Lightning","3","Montreal Canadiens","4","","21,273","",""
"25","2014-04-22","New York Rangers","4","Philadelphia Flyers","1","","20,096","",""
"26","2014-04-23","Pittsburgh Penguins","3","Columbus Blue Jackets","4","OT","18,970","",""
"27","2014-04-23","St. Louis Blues","3","Chicago Blackhawks","4","OT","22,123","",""
"28","2014-04-23","Anaheim Ducks","2","Dallas Stars","4","","18,962","",""
"29","2014-04-24","Boston Bruins","3","Detroit Red Wings","2","OT","20,066","",""
"30","2014-04-24","San Jose Sharks","3","Los Angeles Kings","6","","18,376","",""
"31","2014-04-24","Colorado Avalanche","1","Minnesota Wild","2","","19,396","",""
"32","2014-04-25","Dallas Stars","2","Anaheim Ducks","6","","17,334","",""
"33","2014-04-25","New York Rangers","1","Philadelphia Flyers","2","","20,132","",""
"34","2014-04-25","Chicago Blackhawks","3","St. Louis Blues","2","OT","19,796","",""
"35","2014-04-26","Detroit Red Wings","2","Boston Bruins","4","","17,565","",""
"36","2014-04-26","Minnesota Wild","3","Colorado Avalanche","4","OT","18,418","",""
"37","2014-04-26","Columbus Blue Jackets","1","Pittsburgh Penguins","3","","18,618","",""
"38","2014-04-26","Los Angeles Kings","3","San Jose Sharks","0","","17,562","",""
"39","2014-04-27","St. Louis Blues","1","Chicago Blackhawks","5","","22,144","",""
"40","2014-04-27","Anaheim Ducks","5","Dallas Stars","4","OT","19,323","",""
"41","2014-04-27","Philadelphia Flyers","2","New York Rangers","4","","18,006","",""
"42","2014-04-28","Pittsburgh Penguins","4","Columbus Blue Jackets","3","","19,189","",""
"43","2014-04-28","San Jose Sharks","1","Los Angeles Kings","4","","18,384","",""
"44","2014-04-28","Colorado Avalanche","2","Minnesota Wild","5","","19,314","",""
"45","2014-04-29","New York Rangers","2","Philadelphia Flyers","5","","20,137","",""
"46","2014-04-30","Minnesota Wild","5","Colorado Avalanche","4","OT","18,511","",""
"47","2014-04-30","Philadelphia Flyers","1","New York Rangers","2","","18,006","",""
"48","2014-04-30","Los Angeles Kings","5","San Jose Sharks","1","","17,562","",""
"49","2014-05-01","Montreal Canadiens","4","Boston Bruins","3","2OT","17,565","",""
"50","2014-05-02","Minnesota Wild","2","Chicago Blackhawks","5","","22,116","",""
"51","2014-05-02","New York Rangers","3","Pittsburgh Penguins","2","OT","18,622","",""
"52","2014-05-03","Los Angeles Kings","3","Anaheim Ducks","2","OT","17,393","",""
"53","2014-05-03","Montreal Canadiens","3","Boston Bruins","5","","17,565","",""
"54","2014-05-04","Minnesota Wild","1","Chicago Blackhawks","4","","22,018","",""
"55","2014-05-04","New York Rangers","0","Pittsburgh Penguins","3","","18,638","",""
"56","2014-05-05","Los Angeles Kings","3","Anaheim Ducks","1","","17,281","",""
"57","2014-05-05","Pittsburgh Penguins","2","New York Rangers","0","","18,006","",""
"58","2014-05-06","Chicago Blackhawks","0","Minnesota Wild","4","","19,416","",""
"59","2014-05-06","Boston Bruins","2","Montreal Canadiens","4","","21,273","",""
"60","2014-05-07","Pittsburgh Penguins","4","New York Rangers","2","","18,006","",""
"61","2014-05-08","Anaheim Ducks","3","Los Angeles Kings","2","","18,622","",""
"62","2014-05-08","Boston Bruins","1","Montreal Canadiens","0","OT","21,273","",""
"63","2014-05-09","Chicago Blackhawks","2","Minnesota Wild","4","","19,405","",""
"64","2014-05-09","New York Rangers","5","Pittsburgh Penguins","1","","18,633","",""
"65","2014-05-10","Montreal Canadiens","2","Boston Bruins","4","","17,565","",""
"66","2014-05-10","Anaheim Ducks","2","Los Angeles Kings","0","","18,489","",""
"67","2014-05-11","Minnesota Wild","1","Chicago Blackhawks","2","","22,016","",""
