"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1927-03-29","Boston Bruins","6","Chicago Black Hawks","1","","","","at New York, NY"
"2","1927-03-29","Montreal Canadiens","1","Montreal Maroons","1","","","",""
"3","1927-03-31","Chicago Black Hawks","4","Boston Bruins","4","","","",""
"4","1927-03-31","Montreal Maroons","0","Montreal Canadiens","1","OT","","",""
"5","1927-04-02","New York Rangers","0","Boston Bruins","0","","","",""
"6","1927-04-02","Ottawa Senators","4","Montreal Canadiens","0","","","",""
"7","1927-04-04","Boston Bruins","3","New York Rangers","1","","","",""
"8","1927-04-04","Montreal Canadiens","1","Ottawa Senators","1","","","",""
"9","1927-04-07","Ottawa Senators","0","Boston Bruins","0","OT","","",""
"10","1927-04-09","Ottawa Senators","3","Boston Bruins","1","","","",""
"11","1927-04-11","Boston Bruins","1","Ottawa Senators","1","OT","","",""
"12","1927-04-13","Boston Bruins","1","Ottawa Senators","3","","","",""
