"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1972-04-05","Toronto Maple Leafs","0","Boston Bruins","5","","","",""
"2","1972-04-05","Pittsburgh Penguins","1","Chicago Black Hawks","3","","","",""
"3","1972-04-05","St. Louis Blues","0","Minnesota North Stars","3","","","",""
"4","1972-04-05","Montreal Canadiens","2","New York Rangers","3","","","",""
"5","1972-04-06","Toronto Maple Leafs","4","Boston Bruins","3","OT","","",""
"6","1972-04-06","Pittsburgh Penguins","2","Chicago Black Hawks","3","","","",""
"7","1972-04-06","St. Louis Blues","5","Minnesota North Stars","6","OT","","",""
"8","1972-04-06","Montreal Canadiens","2","New York Rangers","5","","","",""
"9","1972-04-08","New York Rangers","1","Montreal Canadiens","2","","","",""
"10","1972-04-08","Chicago Black Hawks","2","Pittsburgh Penguins","0","","","",""
"11","1972-04-08","Minnesota North Stars","1","St. Louis Blues","2","","","",""
"12","1972-04-08","Boston Bruins","2","Toronto Maple Leafs","0","","","",""
"13","1972-04-09","New York Rangers","6","Montreal Canadiens","4","","","",""
"14","1972-04-09","Chicago Black Hawks","6","Pittsburgh Penguins","5","OT","","",""
"15","1972-04-09","Minnesota North Stars","2","St. Louis Blues","3","","","",""
"16","1972-04-09","Boston Bruins","5","Toronto Maple Leafs","4","","","",""
"17","1972-04-11","Toronto Maple Leafs","2","Boston Bruins","3","","","",""
"18","1972-04-11","St. Louis Blues","3","Minnesota North Stars","4","","","",""
"19","1972-04-11","Montreal Canadiens","2","New York Rangers","1","","","",""
"20","1972-04-13","New York Rangers","3","Montreal Canadiens","2","","","",""
"21","1972-04-13","Minnesota North Stars","2","St. Louis Blues","4","","","",""
"22","1972-04-16","New York Rangers","3","Chicago Black Hawks","2","","","",""
"23","1972-04-16","St. Louis Blues","2","Minnesota North Stars","1","OT","","",""
"24","1972-04-18","St. Louis Blues","1","Boston Bruins","6","","","",""
"25","1972-04-18","New York Rangers","5","Chicago Black Hawks","3","","","",""
"26","1972-04-20","St. Louis Blues","2","Boston Bruins","10","","","",""
"27","1972-04-20","Chicago Black Hawks","2","New York Rangers","3","","","",""
"28","1972-04-23","Chicago Black Hawks","2","New York Rangers","6","","","",""
"29","1972-04-23","Boston Bruins","7","St. Louis Blues","2","","","",""
"30","1972-04-25","Boston Bruins","5","St. Louis Blues","3","","","",""
"31","1972-04-30","New York Rangers","5","Boston Bruins","6","","","",""
"32","1972-05-02","New York Rangers","1","Boston Bruins","2","","","",""
"33","1972-05-04","Boston Bruins","2","New York Rangers","5","","","",""
"34","1972-05-07","Boston Bruins","3","New York Rangers","2","","","",""
"35","1972-05-09","New York Rangers","3","Boston Bruins","2","","","",""
"36","1972-05-11","Boston Bruins","3","New York Rangers","0","","","",""
