"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1951-10-11","Boston Bruins","0","Detroit Red Wings","1","","","",""
"2","1951-10-11","Chicago Black Hawks","2","Montreal Canadiens","4","","","",""
"3","1951-10-13","Boston Bruins","2","Montreal Canadiens","1","","","",""
"4","1951-10-13","Chicago Black Hawks","3","Toronto Maple Leafs","1","","","",""
"5","1951-10-14","Montreal Canadiens","4","Boston Bruins","3","","","",""
"6","1951-10-14","New York Rangers","2","Chicago Black Hawks","3","","","",""
"7","1951-10-14","Toronto Maple Leafs","3","Detroit Red Wings","2","","","",""
"8","1951-10-17","Boston Bruins","2","Toronto Maple Leafs","4","","","",""
"9","1951-10-18","Detroit Red Wings","6","Chicago Black Hawks","1","","","",""
"10","1951-10-18","New York Rangers","2","Montreal Canadiens","3","","","",""
"11","1951-10-20","Montreal Canadiens","0","Detroit Red Wings","3","","","",""
"12","1951-10-20","New York Rangers","3","Toronto Maple Leafs","2","","","",""
"13","1951-10-21","New York Rangers","1","Boston Bruins","1","","","",""
"14","1951-10-21","Toronto Maple Leafs","1","Chicago Black Hawks","1","","","",""
"15","1951-10-22","Detroit Red Wings","3","Montreal Canadiens","1","","","",""
"16","1951-10-24","Boston Bruins","3","New York Rangers","1","","","",""
"17","1951-10-25","Montreal Canadiens","2","Chicago Black Hawks","2","","","",""
"18","1951-10-27","Detroit Red Wings","2","Toronto Maple Leafs","1","","","",""
"19","1951-10-28","Boston Bruins","2","Chicago Black Hawks","0","","","",""
"20","1951-10-28","Montreal Canadiens","1","New York Rangers","2","","","",""
"21","1951-10-29","Toronto Maple Leafs","2","Detroit Red Wings","2","","","",""
"22","1951-10-29","New York Rangers","1","Montreal Canadiens","6","","","",""
"23","1951-10-31","Montreal Canadiens","0","Toronto Maple Leafs","1","","","",""
"24","1951-11-01","New York Rangers","2","Chicago Black Hawks","4","","","",""
"25","1951-11-01","Boston Bruins","3","Detroit Red Wings","2","","","",""
"26","1951-11-01","Toronto Maple Leafs","4","Montreal Canadiens","2","","","",""
"27","1951-11-03","Detroit Red Wings","3","Montreal Canadiens","2","","","",""
"28","1951-11-03","New York Rangers","2","Toronto Maple Leafs","1","","","",""
"29","1951-11-04","Boston Bruins","4","Chicago Black Hawks","2","","","",""
"30","1951-11-04","New York Rangers","2","Detroit Red Wings","4","","","",""
"31","1951-11-06","Detroit Red Wings","0","Boston Bruins","0","","","",""
"32","1951-11-07","Detroit Red Wings","4","New York Rangers","4","","","",""
"33","1951-11-07","Chicago Black Hawks","0","Toronto Maple Leafs","1","","","",""
"34","1951-11-08","Toronto Maple Leafs","3","Chicago Black Hawks","1","","","",""
"35","1951-11-08","Boston Bruins","2","Montreal Canadiens","4","","","",""
