"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1990-10-04","Philadelphia Flyers","1","Boston Bruins","4","","","",""
"2","1990-10-04","Montreal Canadiens","3","Buffalo Sabres","3","OT","","",""
"3","1990-10-04","Vancouver Canucks","2","Calgary Flames","3","OT","","",""
"4","1990-10-04","New York Rangers","3","Chicago Blackhawks","4","","","",""
"5","1990-10-04","Quebec Nordiques","3","Hartford Whalers","3","OT","","",""
"6","1990-10-04","New York Islanders","1","Los Angeles Kings","4","","","",""
"7","1990-10-04","St. Louis Blues","3","Minnesota North Stars","2","","","",""
"8","1990-10-04","Detroit Red Wings","3","New Jersey Devils","3","OT","","",""
"9","1990-10-04","Toronto Maple Leafs","1","Winnipeg Jets","7","","","",""
"10","1990-10-05","Pittsburgh Penguins","7","Washington Capitals","4","","","",""
"11","1990-10-06","Quebec Nordiques","1","Boston Bruins","7","","","",""
"12","1990-10-06","Toronto Maple Leafs","1","Calgary Flames","4","","","",""
"13","1990-10-06","Winnipeg Jets","3","Edmonton Oilers","3","OT","","",""
"14","1990-10-06","New York Rangers","4","Hartford Whalers","5","","","",""
"15","1990-10-06","Vancouver Canucks","6","Los Angeles Kings","3","","","",""
"16","1990-10-06","New York Islanders","2","Minnesota North Stars","4","","","",""
"17","1990-10-06","Buffalo Sabres","5","Montreal Canadiens","6","","","",""
"18","1990-10-06","Philadelphia Flyers","1","New Jersey Devils","3","","","",""
"19","1990-10-06","Chicago Blackhawks","5","St. Louis Blues","2","","","",""
"20","1990-10-06","Detroit Red Wings","4","Washington Capitals","6","","","",""
"21","1990-10-07","New York Islanders","4","Chicago Blackhawks","2","","","",""
"22","1990-10-07","Toronto Maple Leafs","2","Edmonton Oilers","3","","","",""
"23","1990-10-07","Detroit Red Wings","2","Philadelphia Flyers","7","","","",""
"24","1990-10-07","New Jersey Devils","4","Pittsburgh Penguins","7","","","",""
"25","1990-10-07","Boston Bruins","5","Quebec Nordiques","2","","","",""
"26","1990-10-08","Hartford Whalers","3","Montreal Canadiens","5","","","",""
"27","1990-10-08","Minnesota North Stars","3","New York Rangers","6","","","",""
"28","1990-10-08","Calgary Flames","4","Winnipeg Jets","3","","","",""
"29","1990-10-09","Minnesota North Stars","2","New Jersey Devils","5","","","",""
"30","1990-10-09","Pittsburgh Penguins","3","St. Louis Blues","4","","","",""
"31","1990-10-09","Los Angeles Kings","6","Vancouver Canucks","2","","","",""
"32","1990-10-10","Calgary Flames","5","Detroit Red Wings","6","OT","","",""
"33","1990-10-10","Buffalo Sabres","3","Hartford Whalers","4","","","",""
"34","1990-10-10","Washington Capitals","2","New York Rangers","4","","","",""
"35","1990-10-10","Quebec Nordiques","8","Toronto Maple Leafs","5","","","",""
"36","1990-10-10","Boston Bruins","4","Winnipeg Jets","2","","","",""
"37","1990-10-11","Pittsburgh Penguins","1","Chicago Blackhawks","4","","","",""
"38","1990-10-11","Edmonton Oilers","5","Los Angeles Kings","5","OT","","",""
"39","1990-10-11","Boston Bruins","3","Minnesota North Stars","3","OT","","",""
"40","1990-10-11","New Jersey Devils","4","Philadelphia Flyers","7","","","",""
"41","1990-10-12","Quebec Nordiques","4","Buffalo Sabres","2","","","",""
"42","1990-10-12","Hartford Whalers","2","Detroit Red Wings","4","","","",""
"43","1990-10-12","Montreal Canadiens","0","New York Rangers","3","","","",""
"44","1990-10-12","St. Louis Blues","0","Vancouver Canucks","4","","","",""
"45","1990-10-12","Winnipeg Jets","1","Washington Capitals","3","","","",""
"46","1990-10-13","Montreal Canadiens","2","Hartford Whalers","5","","","",""
"47","1990-10-13","Boston Bruins","1","Los Angeles Kings","7","","","",""
"48","1990-10-13","Chicago Blackhawks","4","Minnesota North Stars","1","","","",""
"49","1990-10-13","Calgary Flames","3","New Jersey Devils","5","","","",""
"50","1990-10-13","Pittsburgh Penguins","6","New York Islanders","4","","","",""
"51","1990-10-13","Winnipeg Jets","3","Philadelphia Flyers","4","","","",""
"52","1990-10-13","Buffalo Sabres","4","Quebec Nordiques","4","OT","","",""
"53","1990-10-13","Detroit Red Wings","3","Toronto Maple Leafs","3","OT","","",""
"54","1990-10-13","New York Rangers","5","Washington Capitals","2","","","",""
"55","1990-10-14","Calgary Flames","3","Chicago Blackhawks","1","","","",""
"56","1990-10-14","St. Louis Blues","1","Los Angeles Kings","4","","","",""
"57","1990-10-14","Edmonton Oilers","4","Vancouver Canucks","5","OT","","",""
"58","1990-10-15","Washington Capitals","1","Montreal Canadiens","3","","","",""
"59","1990-10-16","Chicago Blackhawks","2","Detroit Red Wings","3","","","",""
"60","1990-10-16","St. Louis Blues","5","Edmonton Oilers","2","","","",""
"61","1990-10-16","Winnipeg Jets","1","New York Islanders","4","","","",""
"62","1990-10-16","Philadelphia Flyers","5","Pittsburgh Penguins","1","","","",""
"63","1990-10-16","Hartford Whalers","1","Quebec Nordiques","1","OT","","",""
"64","1990-10-17","Montreal Canadiens","4","Buffalo Sabres","3","","","",""
"65","1990-10-17","Minnesota North Stars","2","Los Angeles Kings","5","","","",""
"66","1990-10-17","Washington Capitals","2","New Jersey Devils","3","","","",""
"67","1990-10-17","Winnipeg Jets","3","New York Rangers","5","","","",""
"68","1990-10-17","Hartford Whalers","3","Toronto Maple Leafs","1","","","",""
"69","1990-10-17","Boston Bruins","1","Vancouver Canucks","3","","","",""
"70","1990-10-18","St. Louis Blues","4","Calgary Flames","3","","","",""
"71","1990-10-18","Toronto Maple Leafs","0","Chicago Blackhawks","3","","","",""
"72","1990-10-18","Montreal Canadiens","2","Detroit Red Wings","5","","","",""
