"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2013-10-01","Washington Capitals","4","Chicago Blackhawks","6","","22,158","",""
"2","2013-10-01","Winnipeg Jets","5","Edmonton Oilers","4","","16,839","",""
"3","2013-10-01","Toronto Maple Leafs","4","Montreal Canadiens","3","","21,273","",""
"4","2013-10-02","Anaheim Ducks","1","Colorado Avalanche","6","","18,007","",""
"5","2013-10-02","Buffalo Sabres","1","Detroit Red Wings","2","","20,066","",""
"6","2013-10-02","Toronto Maple Leafs","3","Philadelphia Flyers","1","","19,872","",""
"7","2013-10-03","Tampa Bay Lightning","1","Boston Bruins","3","","17,565","",""
"8","2013-10-03","Florida Panthers","4","Dallas Stars","2","","16,100","",""
"9","2013-10-03","Los Angeles Kings","3","Minnesota Wild","2","SO","18,511","",""
"10","2013-10-03","New York Rangers","1","Phoenix Coyotes","4","","17,125","",""
"11","2013-10-03","New Jersey Devils","0","Pittsburgh Penguins","3","","18,621","",""
"12","2013-10-03","Vancouver Canucks","1","San Jose Sharks","4","","17,562","",""
"13","2013-10-03","Nashville Predators","2","St. Louis Blues","4","","18,851","",""
"14","2013-10-03","Calgary Flames","4","Washington Capitals","5","SO","18,506","",""
"15","2013-10-04","Ottawa Senators","1","Buffalo Sabres","0","","19,070","",""
"16","2013-10-04","Detroit Red Wings","3","Carolina Hurricanes","2","OT","18,680","",""
"17","2013-10-04","Calgary Flames","4","Columbus Blue Jackets","3","","18,151","",""
"18","2013-10-04","Nashville Predators","1","Colorado Avalanche","3","","14,494","",""
"19","2013-10-04","New York Islanders","4","New Jersey Devils","3","SO","16,624","",""
"20","2013-10-04","Los Angeles Kings","3","Winnipeg Jets","5","","15,004","",""
"21","2013-10-05","Detroit Red Wings","1","Boston Bruins","4","","17,565","",""
"22","2013-10-05","Tampa Bay Lightning","3","Chicago Blackhawks","2","SO","21,563","",""
"23","2013-10-05","Washington Capitals","1","Dallas Stars","2","","17,200","",""
"24","2013-10-05","Anaheim Ducks","4","Minnesota Wild","3","OT","18,213","",""
"25","2013-10-05","Philadelphia Flyers","1","Montreal Canadiens","4","","21,273","",""
"26","2013-10-05","Columbus Blue Jackets","3","New York Islanders","2","SO","16,170","",""
"27","2013-10-05","Buffalo Sabres","1","Pittsburgh Penguins","4","","18,641","",""
"28","2013-10-05","Phoenix Coyotes","1","San Jose Sharks","4","","17,562","",""
"29","2013-10-05","Florida Panthers","0","St. Louis Blues","7","","16,264","",""
"30","2013-10-05","Ottawa Senators","4","Toronto Maple Leafs","5","SO","19,552","",""
"31","2013-10-05","Edmonton Oilers","2","Vancouver Canucks","6","","18,910","",""
"32","2013-10-06","Philadelphia Flyers","1","Carolina Hurricanes","2","","16,088","",""
"33","2013-10-06","Vancouver Canucks","5","Calgary Flames","4","OT","19,289","",""
"34","2013-10-06","Anaheim Ducks","3","Winnipeg Jets","2","","15,004","",""
"35","2013-10-07","New Jersey Devils","4","Edmonton Oilers","5","SO","16,839","",""
"36","2013-10-07","New York Rangers","3","Los Angeles Kings","1","","18,118","",""
"37","2013-10-08","Tampa Bay Lightning","3","Buffalo Sabres","2","OT","18,243","",""
"38","2013-10-08","Minnesota Wild","2","Nashville Predators","3","","17,196","",""
"39","2013-10-08","Phoenix Coyotes","1","New York Islanders","6","","10,288","",""
"40","2013-10-08","Florida Panthers","1","Philadelphia Flyers","2","","19,589","",""
"41","2013-10-08","Carolina Hurricanes","2","Pittsburgh Penguins","5","","18,451","",""
"42","2013-10-08","New York Rangers","2","San Jose Sharks","9","","17,562","",""
"43","2013-10-08","Colorado Avalanche","2","Toronto Maple Leafs","1","","19,388","",""
"44","2013-10-08","New Jersey Devils","2","Vancouver Canucks","3","OT","18,910","",""
"45","2013-10-09","Montreal Canadiens","2","Calgary Flames","3","","19,289","",""
"46","2013-10-09","Ottawa Senators","3","Los Angeles Kings","4","OT","18,118","",""
"47","2013-10-09","Chicago Blackhawks","2","St. Louis Blues","3","","16,565","",""
"48","2013-10-10","New York Rangers","0","Anaheim Ducks","6","","17,179","",""
"49","2013-10-10","Colorado Avalanche","2","Boston Bruins","0","","17,565","",""
"50","2013-10-10","Columbus Blue Jackets","4","Buffalo Sabres","1","","18,210","",""
"51","2013-10-10","Phoenix Coyotes","4","Detroit Red Wings","2","","20,066","",""
"52","2013-10-10","Montreal Canadiens","4","Edmonton Oilers","1","","16,839","",""
"53","2013-10-10","Winnipeg Jets","1","Minnesota Wild","2","","17,366","",""
"54","2013-10-10","Toronto Maple Leafs","4","Nashville Predators","0","","16,671","",""
"55","2013-10-10","Florida Panthers","2","Tampa Bay Lightning","7","","19,204","",""
"56","2013-10-10","San Jose Sharks","4","Vancouver Canucks","1","","18,910","",""
"57","2013-10-10","Carolina Hurricanes","3","Washington Capitals","2","","18,506","",""
"58","2013-10-11","Los Angeles Kings","2","Carolina Hurricanes","1","SO","16,353","",""
"59","2013-10-11","New Jersey Devils","2","Calgary Flames","3","","19,289","",""
