"Date","GameID","HomeTeam","AwayTeam","HomeWin","AwayWin"
2022-11-19,2022020288,"San Jose Sharks","New York Rangers",0.350606571910158,0.649393428089842
2022-11-20,2022020289,"Columbus Blue Jackets","Florida Panthers",0.325017915667552,0.674982084332448
2022-11-20,2022020290,"Chicago Blackhawks","Pittsburgh Penguins",0.321363421590665,0.678636578409335
2022-11-21,2022020291,"Tampa Bay Lightning","Boston Bruins",0.495953459817683,0.504046540182317
2022-11-21,2022020292,"Philadelphia Flyers","Calgary Flames",0.320757920056996,0.679242079943004
2022-11-21,2022020293,"New Jersey Devils","Edmonton Oilers",0.485007109875291,0.514992890124709
2022-11-21,2022020294,"Winnipeg Jets","Carolina Hurricanes",0.47163083180256,0.528369168197439
2022-11-21,2022020295,"Toronto Maple Leafs","New York Islanders",0.601892849156546,0.398107150843454
2022-11-21,2022020296,"St. Louis Blues","Anaheim Ducks",0.771431796969775,0.228568203030225
2022-11-21,2022020297,"Nashville Predators","Arizona Coyotes",0.69316267047745,0.30683732952255
2022-11-21,2022020298,"Dallas Stars","Colorado Avalanche",0.420924083446911,0.579075916553089
2022-11-21,2022020299,"San Jose Sharks","Ottawa Senators",0.490538849676232,0.509461150323768
2022-11-21,2022020300,"Vancouver Canucks","Vegas Golden Knights",0.432529557541545,0.567470442458455
2022-11-22,2022020301,"Montreal Canadiens","Buffalo Sabres",0.529220720750723,0.470779279249277
2022-11-22,2022020302,"Los Angeles Kings","New York Rangers",0.444167613247626,0.555832386752374
2022-11-23,2022020303,"Carolina Hurricanes","Arizona Coyotes",0.801635607504718,0.198364392495282
2022-11-23,2022020304,"Florida Panthers","Boston Bruins",0.437135898682545,0.562864101317455
2022-11-23,2022020305,"Pittsburgh Penguins","Calgary Flames",0.548693715579297,0.451306284420703
2022-11-23,2022020306,"Columbus Blue Jackets","Montreal Canadiens",0.565388685976075,0.434611314023925
2022-11-23,2022020307,"Buffalo Sabres","St. Louis Blues",0.420405596499484,0.579594403500516
2022-11-23,2022020308,"New Jersey Devils","Toronto Maple Leafs",0.475512346319269,0.524487653680731
2022-11-23,2022020309,"Minnesota Wild","Winnipeg Jets",0.550159630504201,0.449840369495799
2022-11-23,2022020310,"New York Islanders","Edmonton Oilers",0.552056456813603,0.447943543186397
2022-11-23,2022020311,"Detroit Red Wings","Nashville Predators",0.462140413421437,0.537859586578563
2022-11-23,2022020312,"Washington Capitals","Philadelphia Flyers",0.717302454123147,0.282697545876853
2022-11-23,2022020313,"Dallas Stars","Chicago Blackhawks",0.759071089302323,0.240928910697677
2022-11-23,2022020314,"Anaheim Ducks","New York Rangers",0.293035563686868,0.706964436313132
2022-11-23,2022020315,"Vegas Golden Knights","Ottawa Senators",0.728501107162088,0.271498892837912
2022-11-23,2022020316,"Seattle Kraken","San Jose Sharks",0.625373352861209,0.374626647138791
2022-11-23,2022020317,"Colorado Avalanche","Vancouver Canucks",0.765523148192937,0.234476851807063
2022-11-25,2022020318,"Boston Bruins","Carolina Hurricanes",0.629299232877139,0.370700767122861
2022-11-25,2022020319,"Washington Capitals","Calgary Flames",0.483162033982287,0.516837966017713
2022-11-25,2022020320,"Nashville Predators","Colorado Avalanche",0.315606637791607,0.684393362208393
2022-11-25,2022020321,"Chicago Blackhawks","Montreal Canadiens",0.527077020246918,0.472922979753082
2022-11-25,2022020322,"Minnesota Wild","Toronto Maple Leafs",0.514473329149009,0.485526670850991
2022-11-25,2022020323,"Anaheim Ducks","Ottawa Senators",0.471302302328475,0.528697697671525
2022-11-25,2022020324,"Philadelphia Flyers","Pittsburgh Penguins",0.308628652866581,0.691371347133419
2022-11-25,2022020325,"Detroit Red Wings","Arizona Coyotes",0.601337074551367,0.398662925448633
2022-11-25,2022020326,"Columbus Blue Jackets","New York Islanders",0.354640369378547,0.645359630621454
2022-11-25,2022020327,"Buffalo Sabres","New Jersey Devils",0.492017165891789,0.507982834108211
2022-11-25,2022020328,"Tampa Bay Lightning","St. Louis Blues",0.629206796167821,0.370793203832179
2022-11-25,2022020329,"Vegas Golden Knights","Seattle Kraken",0.695960841490055,0.304039158509945
2022-11-25,2022020330,"Dallas Stars","Winnipeg Jets",0.609344542718704,0.390655457281296
2022-11-25,2022020331,"San Jose Sharks","Los Angeles Kings",0.47317134196025,0.52682865803975
2022-11-26,2022020332,"New York Rangers","Edmonton Oilers",0.591772199909779,0.408227800090221
2022-11-26,2022020333,"Carolina Hurricanes","Calgary Flames",0.579074884834881,0.420925115165119
2022-11-26,2022020334,"Florida Panthers","St. Louis Blues",0.609763381637215,0.390236618362785
2022-11-26,2022020335,"Pittsburgh Penguins","Toronto Maple Leafs",0.551465477430653,0.448534522569347
2022-11-26,2022020336,"New Jersey Devils","Washington Capitals",0.553388321476641,0.446611678523359
2022-11-26,2022020337,"New York Islanders","Philadelphia Flyers",0.763797718634194,0.236202281365806
2022-11-26,2022020339,"Colorado Avalanche","Dallas Stars",0.684003481303694,0.315996518696306
2022-11-26,2022020340,"Vegas Golden Knights","Vancouver Canucks",0.665647413155925,0.334352586844075
2022-11-27,2022020341,"Minnesota Wild","Arizona Coyotes",0.741695232559519,0.258304767440481
2022-11-27,2022020342,"Chicago Blackhawks","Winnipeg Jets",0.368621189469793,0.631378810530207
2022-11-27,2022020343,"Anaheim Ducks","Seattle Kraken",0.384450355509652,0.615549644490348
2022-11-27,2022020344,"San Jose Sharks","Vancouver Canucks",0.428848429458565,0.571151570541435
2022-11-27,2022020345,"Los Angeles Kings","Ottawa Senators",0.601946528254574,0.398053471745426
2022-11-28,2022020346,"New York Rangers","New Jersey Devils",0.60023890674838,0.39976109325162
2022-11-28,2022020347,"Buffalo Sabres","Tampa Bay Lightning",0.371319403866998,0.628680596133002
2022-11-28,2022020348,"Detroit Red Wings","Toronto Maple Leafs",0.331842973527735,0.668157026472265
2022-11-28,2022020349,"Columbus Blue Jackets","Vegas Golden Knights",0.328107675813801,0.671892324186199
2022-11-28,2022020350,"St. Louis Blues","Dallas Stars",0.532581059410252,0.467418940589748
2022-11-28,2022020351,"Edmonton Oilers","Florida Panthers",0.532351977398751,0.467648022601249
2022-11-29,2022020352,"Pittsburgh Penguins","Carolina Hurricanes",0.535840299047493,0.464159700952507
2022-11-29,2022020353,"Philadelphia Flyers","New York Islanders",0.312290855078461,0.687709144921539
2022-11-29,2022020354,"Montreal Canadiens","San Jose Sharks",0.567060397356619,0.432939602643381
2022-11-29,2022020355,"Boston Bruins","Tampa Bay Lightning",0.609532705800089,0.390467294199911
2022-11-29,2022020356,"Nashville Predators","Anaheim Ducks",0.690154866872565,0.309845133127435
2022-11-29,2022020357,"Winnipeg Jets","Colorado Avalanche",0.388953998789917,0.611046001210083
2022-11-29,2022020358,"Calgary Flames","Florida Panthers",0.555436462500508,0.444563537499492
2022-11-29,2022020359,"Vancouver Canucks","Washington Capitals",0.555776903212291,0.444223096787709
2022-11-29,2022020360,"Los Angeles Kings","Seattle Kraken",0.53930399464584,0.46069600535416
2022-11-30,2022020361,"Detroit Red Wings","Buffalo Sabres",0.498543644335249,0.501456355664751
2022-11-30,2022020362,"Ottawa Senators","New York Rangers",0.418661118271022,0.581338881728978
2022-11-30,2022020363,"Toronto Maple Leafs","San Jose Sharks",0.765792352588092,0.234207647411908
2022-11-30,2022020364,"Chicago Blackhawks","Edmonton Oilers",0.312603975427106,0.687396024572894
2022-12-01,2022020365,"Buffalo Sabres","Colorado Avalanche",0.302899896967685,0.697100103032316
2022-12-01,2022020366,"New Jersey Devils","Nashville Predators",0.640387520565062,0.359612479434938
2022-12-01,2022020367,"Philadelphia Flyers","Tampa Bay Lightning",0.280955136395349,0.719044863604651
2022-12-01,2022020368,"Pittsburgh Penguins","Vegas Golden Knights",0.545760747748058,0.454239252251942
2022-12-01,2022020369,"St. Louis Blues","Carolina Hurricanes",0.474502982463433,0.525497017536567
2022-12-01,2022020370,"Minnesota Wild","Edmonton Oilers",0.540271810389173,0.459728189610827
2022-12-01,2022020371,"Dallas Stars","Anaheim Ducks",0.783212174259562,0.216787825740438
2022-12-01,2022020372,"Calgary Flames","Montreal Canadiens",0.756904753068149,0.243095246931851
2022-12-01,2022020373,"Vancouver Canucks","Florida Panthers",0.483044070717682,0.516955929282318
2022-12-01,2022020374,"Seattle Kraken","Washington Capitals",0.518142939296948,0.481857060703052
2022-12-01,2022020375,"Los Angeles Kings","Arizona Coyotes",0.669078698678874,0.330921301321126
2022-12-02,2022020376,"New York Rangers","Ottawa Senators",0.68983294422374,0.31016705577626
2022-12-02,2022020377,"New York Islanders","Nashville Predators",0.649620849941065,0.350379150058935
2022-12-02,2022020378,"Winnipeg Jets","Columbus Blue Jackets",0.739996809377966,0.260003190622034
2022-12-03,2022020379,"Minnesota Wild","Anaheim Ducks",0.778374187876333,0.221625812123667
2022-12-03,2022020380,"Boston Bruins","Colorado Avalanche",0.543321132729427,0.456678867270573
2022-12-03,2022020381,"Edmonton Oilers","Montreal Canadiens",0.724842406991752,0.275157593008248
2022-12-03,2022020382,"Philadelphia Flyers","New Jersey Devils",0.340137583616663,0.659862416383337
2022-12-03,2022020383,"Ottawa Senators","San Jose Sharks",0.607470323764138,0.392529676235862
2022-12-03,2022020384,"Pittsburgh Penguins","St. Louis Blues",0.612458346686479,0.387541653313521
2022-12-03,2022020385,"Tampa Bay Lightning","Toronto Maple Leafs",0.553448288969293,0.446551711030707
2022-12-03,2022020386,"Detroit Red Wings","Vegas Golden Knights",0.350844459202391,0.649155540797609
2022-12-03,2022020387,"New York Rangers","Chicago Blackhawks",0.766597140928604,0.233402859071396
2022-12-03,2022020388,"Vancouver Canucks","Arizona Coyotes",0.687264483896673,0.312735516103327
2022-12-03,2022020389,"Seattle Kraken","Florida Panthers",0.46017661999808,0.53982338000192
2022-12-03,2022020390,"Calgary Flames","Washington Capitals",0.609974868548922,0.390025131451077
2022-12-03,2022020391,"Los Angeles Kings","Carolina Hurricanes",0.409018681059529,0.590981318940471
2022-12-04,2022020392,"Winnipeg Jets","Anaheim Ducks",0.770995792483641,0.229004207516359
2022-12-04,2022020393,"Dallas Stars","Minnesota Wild",0.587158924721026,0.412841075278974
2022-12-04,2022020394,"Columbus Blue Jackets","Detroit Red Wings",0.551302721874442,0.448697278125558
2022-12-04,2022020395,"Buffalo Sabres","San Jose Sharks",0.62628649576907,0.37371350423093
2022-12-04,2022020396,"New York Islanders","Chicago Blackhawks",0.738726733436408,0.261273266563591
2022-12-05,2022020397,"Philadelphia Flyers","Colorado Avalanche",0.221834928950456,0.778165071049544
2022-12-05,2022020398,"New York Rangers","St. Louis Blues",0.597717043919479,0.402282956080521
2022-12-05,2022020399,"Boston Bruins","Vegas Golden Knights",0.652982169495801,0.347017830504199
2022-12-05,2022020400,"Edmonton Oilers","Washington Capitals",0.592074756340429,0.407925243659571
2022-12-05,2022020401,"Calgary Flames","Arizona Coyotes",0.770580542791443,0.229419457208557
2022-12-05,2022020402,"Vancouver Canucks","Montreal Canadiens",0.662589883282399,0.337410116717601
2022-12-06,2022020403,"New Jersey Devils","Chicago Blackhawks",0.740005519060726,0.259994480939274
2022-12-06,2022020404,"Pittsburgh Penguins","Columbus Blue Jackets",0.759719603550774,0.240280396449226
2022-12-06,2022020405,"Tampa Bay Lightning","Detroit Red Wings",0.765079851052609,0.234920148947391
2022-12-06,2022020406,"Ottawa Senators","Los Angeles Kings",0.534146113560032,0.465853886439968
2022-12-06,2022020407,"New York Islanders","St. Louis Blues",0.60421648066574,0.39578351933426
2022-12-06,2022020408,"Winnipeg Jets","Florida Panthers",0.513512945327494,0.486487054672506
2022-12-06,2022020409,"Dallas Stars","Toronto Maple Leafs",0.509849361435635,0.490150638564365
2022-12-06,2022020410,"Anaheim Ducks","Carolina Hurricanes",0.248183741127018,0.751816258872982
2022-12-06,2022020411,"Seattle Kraken","Montreal Canadiens",0.652967645371543,0.347032354628457
2022-12-07,2022020412,"Columbus Blue Jackets","Buffalo Sabres",0.456352680957002,0.543647319042998
2022-12-07,2022020413,"Philadelphia Flyers","Washington Capitals",0.371564832884877,0.628435167115123
2022-12-07,2022020414,"Calgary Flames","Minnesota Wild",0.586035323405564,0.413964676594436
2022-12-07,2022020415,"Colorado Avalanche","Boston Bruins",0.52268980571366,0.47731019428634
2022-12-07,2022020416,"Edmonton Oilers","Arizona Coyotes",0.744377503308131,0.255622496691869
2022-12-07,2022020417,"Vegas Golden Knights","New York Rangers",0.5841217763446,0.4158782236554
2022-12-07,2022020418,"San Jose Sharks","Vancouver Canucks",0.420395871848743,0.579604128151257
2022-12-08,2022020419,"Florida Panthers","Detroit Red Wings",0.720707344876223,0.279292655123777
2022-12-08,2022020420,"Toronto Maple Leafs","Los Angeles Kings",0.697580956566654,0.302419043433346
2022-12-08,2022020421,"Tampa Bay Lightning","Nashville Predators",0.683935860819842,0.316064139180158
2022-12-08,2022020422,"St. Louis Blues","Winnipeg Jets",0.495435868423758,0.504564131576242
2022-12-08,2022020423,"Dallas Stars","Ottawa Senators",0.668052431082973,0.331947568917027
2022-12-09,2022020424,"Columbus Blue Jackets","Calgary Flames",0.304564348293253,0.695435651706747
2022-12-09,2022020425,"New Jersey Devils","New York Islanders",0.548237130945915,0.451762869054085
2022-12-09,2022020426,"Buffalo Sabres","Pittsburgh Penguins",0.405895673097698,0.594104326902302
2022-12-09,2022020427,"Washington Capitals","Seattle Kraken",0.609695810546941,0.390304189453059
2022-12-09,2022020428,"Chicago Blackhawks","Winnipeg Jets",0.305434600996081,0.694565399003919
2022-12-09,2022020429,"Edmonton Oilers","Minnesota Wild",0.566624327106392,0.433375672893608
2022-12-09,2022020430,"Colorado Avalanche","New York Rangers",0.623442383233476,0.376557616766524
2022-12-09,2022020431,"Arizona Coyotes","Boston Bruins",0.202428614474671,0.797571385525329
2022-12-09,2022020432,"Vegas Golden Knights","Philadelphia Flyers",0.765870762413772,0.234129237586228
2022-12-09,2022020433,"Anaheim Ducks","San Jose Sharks",0.486753375558773,0.513246624441227
2022-12-10,2022020434,"Nashville Predators","Ottawa Senators",0.572329900235154,0.427670099764846
2022-12-10,2022020435,"Dallas Stars","Detroit Red Wings",0.711649285038789,0.288350714961211
2022-12-10,2022020436,"Tampa Bay Lightning","Florida Panthers",0.581974508508947,0.418025491491053
2022-12-10,2022020437,"Pittsburgh Penguins","Buffalo Sabres",0.684343207945668,0.315656792054332
2022-12-10,2022020438,"Toronto Maple Leafs","Calgary Flames",0.608480940591356,0.391519059408644
2022-12-10,2022020439,"Montreal Canadiens","Los Angeles Kings",0.469879865594693,0.530120134405307
2022-12-10,2022020440,"New York Islanders","Carolina Hurricanes",0.493338320125427,0.506661679874573
2022-12-10,2022020441,"Vancouver Canucks","Minnesota Wild",0.497742456864875,0.502257543135125
2022-12-11,2022020442,"St. Louis Blues","Colorado Avalanche",0.394430971111225,0.605569028888775
2022-12-11,2022020443,"Columbus Blue Jackets","Los Angeles Kings",0.43789378569507,0.56210621430493
2022-12-11,2022020444,"Florida Panthers","Seattle Kraken",0.673653842545377,0.326346157454623
2022-12-11,2022020445,"Arizona Coyotes","Philadelphia Flyers",0.5522351770541,0.4477648229459
2022-12-11,2022020446,"Winnipeg Jets","Washington Capitals",0.588227462997315,0.411772537002685
2022-12-11,2022020447,"Vegas Golden Knights","Boston Bruins",0.429690809245577,0.570309190754422
2022-12-12,2022020448,"Montreal Canadiens","Calgary Flames",0.339690850788679,0.660309149211321
2022-12-12,2022020449,"Pittsburgh Penguins","Dallas Stars",0.590162614439281,0.409837385560719
2022-12-12,2022020450,"New York Rangers","New Jersey Devils",0.589212369002261,0.410787630997739
2022-12-12,2022020451,"Ottawa Senators","Anaheim Ducks",0.69508832264483,0.30491167735517
2022-12-12,2022020452,"Minnesota Wild","Edmonton Oilers",0.519790512393167,0.480209487606833
2022-12-12,2022020453,"St. Louis Blues","Nashville Predators",0.591854188908141,0.408145811091859
2022-12-13,2022020454,"Toronto Maple Leafs","Anaheim Ducks",0.849529799870628,0.150470200129372
2022-12-13,2022020455,"Florida Panthers","Columbus Blue Jackets",0.743575878109915,0.256424121890085
2022-12-13,2022020456,"New Jersey Devils","Dallas Stars",0.521012510505483,0.478987489494517
2022-12-13,2022020457,"Buffalo Sabres","Los Angeles Kings",0.54990245507201,0.45009754492799
2022-12-13,2022020458,"Boston Bruins","New York Islanders",0.694907872593291,0.305092127406709
2022-12-13,2022020459,"Tampa Bay Lightning","Seattle Kraken",0.69912044843306,0.30087955156694
2022-12-13,2022020460,"Detroit Red Wings","Carolina Hurricanes",0.323039475961335,0.676960524038665
2022-12-13,2022020461,"Nashville Predators","Edmonton Oilers",0.43073753253333,0.56926246746667
2022-12-13,2022020462,"Winnipeg Jets","Vegas Golden Knights",0.535006932268366,0.464993067731634
2022-12-13,2022020463,"Chicago Blackhawks","Washington Capitals",0.323256808132779,0.676743191867221
2022-12-13,2022020464,"Colorado Avalanche","Philadelphia Flyers",0.815059467379491,0.184940532620509
2022-12-13,2022020465,"San Jose Sharks","Arizona Coyotes",0.580644489431733,0.419355510568267
2022-12-14,2022020466,"Ottawa Senators","Montreal Canadiens",0.610979798404704,0.389020201595296
2022-12-14,2022020467,"Minnesota Wild","Detroit Red Wings",0.698207950923061,0.301792049076939
2022-12-14,2022020468,"Calgary Flames","Vancouver Canucks",0.646225831057263,0.353774168942737
2022-12-15,2022020469,"Montreal Canadiens","Anaheim Ducks",0.669772053956538,0.330227946043462
2022-12-15,2022020470,"Tampa Bay Lightning","Columbus Blue Jackets",0.797869838599648,0.202130161400352
2022-12-15,2022020471,"Washington Capitals","Dallas Stars",0.53309934433864,0.46690065566136
2022-12-15,2022020472,"Boston Bruins","Los Angeles Kings",0.778308951283744,0.221691048716256
2022-12-15,2022020473,"New Jersey Devils","Philadelphia Flyers",0.72505250007388,0.27494749992612
2022-12-15,2022020474,"Florida Panthers","Pittsburgh Penguins",0.512442457828105,0.487557542171895
2022-12-15,2022020475,"Carolina Hurricanes","Seattle Kraken",0.700773838869494,0.299226161130506
2022-12-15,2022020476,"New York Rangers","Toronto Maple Leafs",0.468330813931952,0.531669186068048
2022-12-15,2022020477,"Winnipeg Jets","Nashville Predators",0.655896953938354,0.344103046061646
2022-12-15,2022020478,"Chicago Blackhawks","Vegas Golden Knights",0.287768594942534,0.712231405057466
2022-12-15,2022020479,"Colorado Avalanche","Buffalo Sabres",0.709098836771862,0.290901163228138
2022-12-15,2022020480,"Edmonton Oilers","St. Louis Blues",0.619479557296234,0.380520442703766
2022-12-16,2022020481,"Minnesota Wild","Chicago Blackhawks",0.770684789515843,0.229315210484157
2022-12-16,2022020482,"Calgary Flames","St. Louis Blues",0.609067158831863,0.390932841168137
2022-12-16,2022020483,"Arizona Coyotes","New York Islanders",0.343193971897351,0.656806028102649
2022-12-17,2022020484,"Boston Bruins","Columbus Blue Jackets",0.833724307378809,0.166275692621191
2022-12-17,2022020485,"Detroit Red Wings","Ottawa Senators",0.475566313455693,0.524433686544307
2022-12-17,2022020486,"Edmonton Oilers","Anaheim Ducks",0.808075005049647,0.191924994950353
2022-12-17,2022020487,"Carolina Hurricanes","Dallas Stars",0.590489108186242,0.409510891813758
2022-12-17,2022020488,"New Jersey Devils","Florida Panthers",0.488982621287041,0.511017378712959
2022-12-17,2022020489,"Philadelphia Flyers","New York Rangers",0.306258710197122,0.693741289802878
2022-12-17,2022020490,"Montreal Canadiens","Tampa Bay Lightning",0.279270696154695,0.720729303845305
2022-12-17,2022020491,"Washington Capitals","Toronto Maple Leafs",0.437738299634633,0.562261700365367
2022-12-17,2022020492,"Arizona Coyotes","Buffalo Sabres",0.389495426929322,0.610504573070678
2022-12-17,2022020493,"Colorado Avalanche","Nashville Predators",0.726537503558278,0.273462496441722
2022-12-17,2022020494,"Vegas Golden Knights","New York Islanders",0.591773056154001,0.408226943845999
2022-12-17,2022020495,"Vancouver Canucks","Winnipeg Jets",0.46736242650196,0.53263757349804
2022-12-17,2022020496,"Los Angeles Kings","San Jose Sharks",0.619578101614503,0.380421898385497
2022-12-18,2022020497,"Minnesota Wild","Ottawa Senators",0.637215362998387,0.362784637001613
2022-12-18,2022020498,"Carolina Hurricanes","Pittsburgh Penguins",0.545653344951474,0.454346655048526
2022-12-18,2022020499,"Chicago Blackhawks","New York Rangers",0.258173850546308,0.741826149453692
2022-12-18,2022020500,"Seattle Kraken","Winnipeg Jets",0.42649724670633,0.57350275329367
2022-12-18,2022020501,"San Jose Sharks","Calgary Flames",0.356765725002437,0.643234274997563
2022-12-19,2022020502,"Columbus Blue Jackets","Dallas Stars",0.32154667138828,0.67845332861172
2022-12-19,2022020503,"Washington Capitals","Detroit Red Wings",0.717423952962288,0.282576047037712
2022-12-19,2022020504,"Boston Bruins","Florida Panthers",0.660041020095903,0.339958979904097
2022-12-19,2022020505,"Nashville Predators","Edmonton Oilers",0.418286196742852,0.581713803257148
2022-12-19,2022020506,"Colorado Avalanche","New York Islanders",0.634567963625613,0.365432036374387
2022-12-19,2022020507,"Vegas Golden Knights","Buffalo Sabres",0.613378383242176,0.386621616757824
2022-12-19,2022020508,"Arizona Coyotes","Montreal Canadiens",0.516966175418453,0.483033824581547
2022-12-19,2022020509,"Vancouver Canucks","St. Louis Blues",0.488658380190783,0.511341619809217
2022-12-20,2022020510,"Philadelphia Flyers","Columbus Blue Jackets",0.523574028571017,0.476425971428983
2022-12-20,2022020511,"Pittsburgh Penguins","New York Rangers",0.547035954910272,0.452964045089728
2022-12-20,2022020512,"Carolina Hurricanes","New Jersey Devils",0.649170235155381,0.350829764844619
2022-12-20,2022020513,"Toronto Maple Leafs","Tampa Bay Lightning",0.535882233425361,0.464117766574639
2022-12-20,2022020514,"Winnipeg Jets","Ottawa Senators",0.647653638621395,0.352346361378605
2022-12-20,2022020515,"Seattle Kraken","St. Louis Blues",0.469756314076914,0.530243685923086
2022-12-20,2022020516,"Los Angeles Kings","Anaheim Ducks",0.702411195558715,0.297588804441285
2022-12-20,2022020517,"San Jose Sharks","Calgary Flames",0.342469011213709,0.65753098878629
2022-12-21,2022020518,"Florida Panthers","New Jersey Devils",0.608182111700452,0.391817888299548
2022-12-21,2022020519,"Detroit Red Wings","Tampa Bay Lightning",0.279614596040903,0.720385403959097
2022-12-21,2022020520,"Colorado Avalanche","Montreal Canadiens",0.793189895082499,0.206810104917501
2022-12-21,2022020521,"Chicago Blackhawks","Nashville Predators",0.379590421085479,0.620409578914521
2022-12-21,2022020522,"Dallas Stars","Edmonton Oilers",0.56161269579017,0.43838730420983
2022-12-21,2022020523,"Vegas Golden Knights","Arizona Coyotes",0.754372215568189,0.24562778443181
2022-12-21,2022020524,"Anaheim Ducks","Minnesota Wild",0.263888405195856,0.736111594804144
2022-12-22,2022020525,"Toronto Maple Leafs","Philadelphia Flyers",0.806900854839089,0.193099145160911
2022-12-22,2022020526,"Pittsburgh Penguins","Carolina Hurricanes",0.529648350862667,0.470351649137333
2022-12-22,2022020527,"New York Rangers","New York Islanders",0.602572788603854,0.397427211396146
2022-12-22,2022020528,"Ottawa Senators","Washington Capitals",0.424095617371044,0.575904382628956
2022-12-22,2022020529,"Boston Bruins","Winnipeg Jets",0.665324574108889,0.334675425891111
2022-12-22,2022020530,"Vancouver Canucks","Seattle Kraken",0.524309687140212,0.475690312859789
2022-12-22,2022020531,"Los Angeles Kings","Calgary Flames",0.422031476063629,0.577968523936371
2022-12-22,2022020532,"San Jose Sharks","Minnesota Wild",0.33164387868633,0.66835612131367
2022-12-23,2022020533,"New Jersey Devils","Boston Bruins",0.35132519091556,0.64867480908444
2022-12-23,2022020535,"Carolina Hurricanes","Philadelphia Flyers",0.788630813095053,0.211369186904947
2022-12-23,2022020537,"Washington Capitals","Winnipeg Jets",0.530089078486827,0.469910921513173
2022-12-23,2022020538,"New York Islanders","Florida Panthers",0.523051224962868,0.476948775037132
2022-12-23,2022020539,"Nashville Predators","Colorado Avalanche",0.349878852450206,0.650121147549794
2022-12-23,2022020540,"Chicago Blackhawks","Columbus Blue Jackets",0.468901324757401,0.531098675242599
2022-12-23,2022020541,"Dallas Stars","Montreal Canadiens",0.726486785322766,0.273513214677234
2022-12-23,2022020542,"Edmonton Oilers","Vancouver Canucks",0.648669949708641,0.351330050291359
2022-12-23,2022020543,"Arizona Coyotes","Los Angeles Kings",0.407681784057813,0.592318215942187
2022-12-23,2022020544,"Anaheim Ducks","Calgary Flames",0.254018254398903,0.745981745601097
2022-12-23,2022020545,"Vegas Golden Knights","St. Louis Blues",0.594487431509615,0.405512568490385
2022-12-27,2022020546,"Ottawa Senators","Boston Bruins",0.290027243254965,0.709972756745035
2022-12-27,2022020547,"Columbus Blue Jackets","Buffalo Sabres",0.367274970215966,0.632725029784034
2022-12-27,2022020548,"Carolina Hurricanes","Chicago Blackhawks",0.82754167423929,0.17245832576071
2022-12-27,2022020549,"New York Rangers","Washington Capitals",0.586497426728334,0.413502573271666
2022-12-27,2022020550,"New York Islanders","Pittsburgh Penguins",0.481820594784603,0.518179405215397
2022-12-27,2022020551,"Nashville Predators","Dallas Stars",0.43111201960959,0.56888798039041
2022-12-27,2022020552,"Winnipeg Jets","Minnesota Wild",0.558538830431305,0.441461169568695
2022-12-27,2022020553,"St. Louis Blues","Toronto Maple Leafs",0.406787432426326,0.593212567573674
2022-12-27,2022020554,"Arizona Coyotes","Colorado Avalanche",0.246111153407,0.753888846593
2022-12-27,2022020555,"Calgary Flames","Edmonton Oilers",0.561087973640754,0.438912026359246
2022-12-27,2022020556,"Vancouver Canucks","San Jose Sharks",0.647877923830768,0.352122076169232
2022-12-27,2022020557,"Los Angeles Kings","Vegas Golden Knights",0.426821182998559,0.573178817001441
2022-12-28,2022020558,"New Jersey Devils","Boston Bruins",0.352504368154626,0.647495631845374
2022-12-28,2022020559,"Tampa Bay Lightning","Montreal Canadiens",0.782937935308376,0.217062064691624
2022-12-28,2022020560,"Pittsburgh Penguins","Detroit Red Wings",0.755953738885804,0.244046261114196
2022-12-28,2022020561,"Seattle Kraken","Calgary Flames",0.446271734178672,0.553728265821328
2022-12-28,2022020562,"Anaheim Ducks","Vegas Golden Knights",0.254999255691831,0.745000744308169
2022-12-29,2022020563,"Buffalo Sabres","Detroit Red Wings",0.662069412795476,0.337930587204524
2022-12-29,2022020564,"Florida Panthers","Montreal Canadiens",0.727152807319395,0.272847192680605
2022-12-29,2022020565,"Tampa Bay Lightning","New York Rangers",0.560388504568358,0.439611495431642
2022-12-29,2022020566,"Washington Capitals","Ottawa Senators",0.668988148417413,0.331011851582587
2022-12-29,2022020567,"New York Islanders","Columbus Blue Jackets",0.744633240338122,0.255366759661878
2022-12-29,2022020568,"St. Louis Blues","Chicago Blackhawks",0.760605200461843,0.239394799538157
2022-12-29,2022020569,"Minnesota Wild","Dallas Stars",0.53580864837872,0.46419135162128
2022-12-29,2022020570,"Winnipeg Jets","Vancouver Canucks",0.638997827605318,0.361002172394682
2022-12-29,2022020571,"Colorado Avalanche","Los Angeles Kings",0.722637445006282,0.277362554993718
2022-12-29,2022020572,"Arizona Coyotes","Toronto Maple Leafs",0.240290632590744,0.759709367409256
2022-12-29,2022020573,"San Jose Sharks","Philadelphia Flyers",0.565027861238871,0.434972138761129
2022-12-30,2022020574,"Anaheim Ducks","Nashville Predators",0.365738021133784,0.634261978866216
2022-12-30,2022020575,"Carolina Hurricanes","Florida Panthers",0.628053358917359,0.371946641082641
2022-12-30,2022020576,"Pittsburgh Penguins","New Jersey Devils",0.647085472316805,0.352914527683195
2022-12-30,2022020577,"Seattle Kraken","Edmonton Oilers",0.458433546781294,0.541566453218706
2022-12-31,2022020578,"Boston Bruins","Buffalo Sabres",0.737089058927376,0.262910941072624
2022-12-31,2022020579,"Vegas Golden Knights","Nashville Predators",0.66278998384238,0.33721001615762
