"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1940-11-02","New York Rangers","4","Toronto Maple Leafs","1","","","",""
"2","1940-11-03","New York Americans","2","Detroit Red Wings","4","","","",""
"3","1940-11-03","Boston Bruins","1","Montreal Canadiens","1","OT","","",""
"4","1940-11-07","New York Americans","1","Chicago Black Hawks","0","","","",""
"5","1940-11-09","Detroit Red Wings","0","Toronto Maple Leafs","3","","","",""
"6","1940-11-10","New York Rangers","2","Detroit Red Wings","2","OT","","",""
"7","1940-11-10","Chicago Black Hawks","3","Montreal Canadiens","1","","","",""
"8","1940-11-12","Chicago Black Hawks","6","Boston Bruins","5","","","",""
"9","1940-11-14","Toronto Maple Leafs","6","Montreal Canadiens","2","","","",""
"10","1940-11-14","Chicago Black Hawks","2","New York Americans","2","OT","","",""
"11","1940-11-16","Detroit Red Wings","3","New York Rangers","3","OT","","",""
"12","1940-11-16","Montreal Canadiens","2","Toronto Maple Leafs","4","","","",""
"13","1940-11-17","Toronto Maple Leafs","4","Boston Bruins","1","","","",""
"14","1940-11-17","Montreal Canadiens","4","Chicago Black Hawks","4","OT","","",""
"15","1940-11-17","Detroit Red Wings","2","New York Americans","0","","","",""
"16","1940-11-19","Detroit Red Wings","4","Boston Bruins","4","OT","","",""
"17","1940-11-19","New York Americans","2","New York Rangers","3","","","",""
"18","1940-11-21","Boston Bruins","2","Chicago Black Hawks","0","","","",""
"19","1940-11-21","Montreal Canadiens","1","Detroit Red Wings","2","","","",""
"20","1940-11-21","Toronto Maple Leafs","2","New York Americans","1","OT","","",""
"21","1940-11-23","New York Americans","1","Montreal Canadiens","3","","","",""
"22","1940-11-23","Boston Bruins","2","New York Rangers","1","","","",""
"23","1940-11-23","Chicago Black Hawks","1","Toronto Maple Leafs","0","","","",""
"24","1940-11-24","Toronto Maple Leafs","4","Chicago Black Hawks","2","","","",""
"25","1940-11-24","Boston Bruins","1","Detroit Red Wings","1","OT","","",""
"26","1940-11-24","Montreal Canadiens","1","New York Americans","2","","","",""
"27","1940-11-26","Montreal Canadiens","3","Boston Bruins","2","","","",""
"28","1940-11-26","Toronto Maple Leafs","4","New York Rangers","2","","","",""
"29","1940-11-28","New York Rangers","1","New York Americans","2","","","",""
"30","1940-11-29","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"31","1940-11-30","Montreal Canadiens","1","New York Rangers","6","","","",""
"32","1940-11-30","New York Americans","1","Toronto Maple Leafs","6","","","",""
"33","1940-12-01","New York Rangers","1","Chicago Black Hawks","4","","","",""
"34","1940-12-01","Toronto Maple Leafs","3","Detroit Red Wings","1","","","",""
"35","1940-12-01","Boston Bruins","10","New York Americans","3","","","",""
"36","1940-12-03","New York Americans","2","Boston Bruins","6","","","",""
"37","1940-12-05","Detroit Red Wings","5","Chicago Black Hawks","1","","","",""
"38","1940-12-05","New York Rangers","3","Montreal Canadiens","2","","","",""
"39","1940-12-07","Detroit Red Wings","2","Montreal Canadiens","3","","","",""
"40","1940-12-07","Boston Bruins","2","Toronto Maple Leafs","3","","","",""
"41","1940-12-08","Boston Bruins","2","Chicago Black Hawks","3","OT","","",""
"42","1940-12-08","Detroit Red Wings","3","New York Rangers","1","","","",""
"43","1940-12-10","New York Rangers","2","Boston Bruins","6","","","",""
"44","1940-12-12","Chicago Black Hawks","2","New York Americans","2","OT","","",""
"45","1940-12-12","Montreal Canadiens","3","Toronto Maple Leafs","4","","","",""
"46","1940-12-13","New York Rangers","2","Detroit Red Wings","3","OT","","",""
"47","1940-12-14","Chicago Black Hawks","1","Toronto Maple Leafs","2","","","",""
"48","1940-12-15","Toronto Maple Leafs","4","Chicago Black Hawks","1","","","",""
"49","1940-12-15","Montreal Canadiens","2","Detroit Red Wings","1","OT","","",""
"50","1940-12-15","New York Americans","3","New York Rangers","6","","","",""
"51","1940-12-17","Toronto Maple Leafs","2","Boston Bruins","5","","","",""
"52","1940-12-17","Detroit Red Wings","2","New York Americans","3","OT","","",""
"53","1940-12-19","Montreal Canadiens","0","Chicago Black Hawks","2","","","",""
"54","1940-12-19","New York Americans","1","Detroit Red Wings","1","OT","","",""
"55","1940-12-19","Boston Bruins","3","New York Rangers","5","","","",""
"56","1940-12-21","Boston Bruins","1","Montreal Canadiens","3","","","",""
"57","1940-12-21","New York Americans","2","Toronto Maple Leafs","2","OT","","",""
"58","1940-12-22","New York Rangers","1","Chicago Black Hawks","3","OT","","",""
"59","1940-12-22","Boston Bruins","5","Detroit Red Wings","3","","","",""
"60","1940-12-22","Toronto Maple Leafs","1","New York Americans","2","","","",""
"61","1940-12-25","New York Americans","1","Boston Bruins","8","","","",""
"62","1940-12-25","Toronto Maple Leafs","2","Detroit Red Wings","3","","","",""
"63","1940-12-25","Chicago Black Hawks","3","New York Rangers","3","OT","","",""
"64","1940-12-26","Chicago Black Hawks","5","Montreal Canadiens","7","","","",""
"65","1940-12-27","Boston Bruins","3","New York Americans","3","OT","","",""
"66","1940-12-28","New York Americans","0","Montreal Canadiens","3","","","",""
"67","1940-12-28","New York Rangers","2","Toronto Maple Leafs","3","","","",""
"68","1940-12-29","Chicago Black Hawks","1","Detroit Red Wings","2","","","",""
"69","1940-12-29","Toronto Maple Leafs","2","New York Rangers","3","","","",""
"70","1940-12-31","New York Rangers","2","Boston Bruins","2","OT","","",""
"71","1940-12-31","Montreal Canadiens","2","New York Americans","4","","","",""
"72","1941-01-01","Detroit Red Wings","4","Chicago Black Hawks","1","","","",""
"73","1941-01-01","Montreal Canadiens","2","New York Rangers","1","","","",""
"74","1941-01-04","New York Rangers","3","Montreal Canadiens","3","OT","","",""
"75","1941-01-04","Detroit Red Wings","3","Toronto Maple Leafs","1","","","",""
"76","1941-01-05","Chicago Black Hawks","2","Boston Bruins","2","OT","","",""
"77","1941-01-05","Montreal Canadiens","0","Detroit Red Wings","3","","","",""
"78","1941-01-05","New York Rangers","6","New York Americans","2","","","",""
"79","1941-01-07","Detroit Red Wings","1","Boston Bruins","1","OT","","",""
"80","1941-01-07","Toronto Maple Leafs","4","Montreal Canadiens","3","OT","","",""
"81","1941-01-07","Chicago Black Hawks","3","New York Rangers","2","","","",""
"82","1941-01-09","Montreal Canadiens","1","Chicago Black Hawks","3","OT","","",""
"83","1941-01-09","Detroit Red Wings","3","New York Americans","3","OT","","",""
"84","1941-01-09","New York Rangers","2","Toronto Maple Leafs","3","OT","","",""
"85","1941-01-11","Boston Bruins","2","Montreal Canadiens","1","","","",""
"86","1941-01-11","New York Americans","0","Toronto Maple Leafs","9","","","",""
"87","1941-01-12","Montreal Canadiens","5","Boston Bruins","7","","","",""
"88","1941-01-12","Detroit Red Wings","1","Chicago Black Hawks","2","","","",""
"89","1941-01-12","New York Americans","1","New York Rangers","3","","","",""
"90","1941-01-14","Detroit Red Wings","3","New York Rangers","3","OT","","",""
"91","1941-01-16","Chicago Black Hawks","1","Montreal Canadiens","5","","","",""
"92","1941-01-16","Boston Bruins","2","New York Rangers","2","OT","","",""
"93","1941-01-18","Detroit Red Wings","1","Montreal Canadiens","2","","","",""
"94","1941-01-18","Boston Bruins","1","Toronto Maple Leafs","0","","","",""
"95","1941-01-19","Boston Bruins","4","Chicago Black Hawks","4","OT","","",""
"96","1941-01-19","New York Rangers","2","Detroit Red Wings","1","","","",""
"97","1941-01-19","Toronto Maple Leafs","3","New York Americans","3","OT","","",""
"98","1941-01-21","New York Rangers","3","Boston Bruins","4","OT","","",""
"99","1941-01-23","New York Americans","1","Chicago Black Hawks","3","","","",""
"100","1941-01-23","Toronto Maple Leafs","3","Montreal Canadiens","2","","","",""
