"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1970-10-09","Los Angeles Kings","3","Vancouver Canucks","1","","","",""
"2","1970-10-10","California Golden Seals","3","Detroit Red Wings","5","","","",""
"3","1970-10-10","Minnesota North Stars","1","Philadelphia Flyers","2","","","",""
"4","1970-10-10","Buffalo Sabres","2","Pittsburgh Penguins","1","","","",""
"5","1970-10-10","New York Rangers","1","St. Louis Blues","3","","","",""
"6","1970-10-11","Detroit Red Wings","3","Boston Bruins","7","","","",""
"7","1970-10-11","California Golden Seals","1","Chicago Black Hawks","5","","","",""
"8","1970-10-11","Montreal Canadiens","2","Philadelphia Flyers","1","","","",""
"9","1970-10-11","Toronto Maple Leafs","3","Vancouver Canucks","5","","","",""
"10","1970-10-12","Vancouver Canucks","1","St. Louis Blues","4","","","",""
"11","1970-10-13","Detroit Red Wings","3","Montreal Canadiens","4","","","",""
"12","1970-10-14","Vancouver Canucks","2","Chicago Black Hawks","8","","","",""
"13","1970-10-14","Boston Bruins","8","Los Angeles Kings","5","","","",""
"14","1970-10-14","Buffalo Sabres","0","New York Rangers","3","","","",""
"15","1970-10-14","St. Louis Blues","3","Toronto Maple Leafs","7","","","",""
"16","1970-10-15","Montreal Canadiens","3","Buffalo Sabres","0","","","",""
"17","1970-10-15","Chicago Black Hawks","2","Detroit Red Wings","1","","","",""
"18","1970-10-15","Pittsburgh Penguins","2","Minnesota North Stars","4","","","",""
"19","1970-10-15","Vancouver Canucks","4","Philadelphia Flyers","5","","","",""
"20","1970-10-16","Boston Bruins","5","California Golden Seals","1","","","",""
"21","1970-10-17","California Golden Seals","1","Los Angeles Kings","6","","","",""
"22","1970-10-17","Detroit Red Wings","3","Minnesota North Stars","2","","","",""
"23","1970-10-17","Chicago Black Hawks","2","Montreal Canadiens","6","","","",""
"24","1970-10-17","Philadelphia Flyers","0","Pittsburgh Penguins","0","","","",""
"25","1970-10-17","Buffalo Sabres","1","St. Louis Blues","4","","","",""
"26","1970-10-17","New York Rangers","6","Toronto Maple Leafs","2","","","",""
"27","1970-10-18","Pittsburgh Penguins","1","Buffalo Sabres","1","","","",""
"28","1970-10-18","St. Louis Blues","2","Chicago Black Hawks","2","","","",""
"29","1970-10-18","Minnesota North Stars","2","Detroit Red Wings","1","","","",""
"30","1970-10-18","Montreal Canadiens","0","New York Rangers","1","","","",""
"31","1970-10-18","Toronto Maple Leafs","2","Philadelphia Flyers","4","","","",""
"32","1970-10-18","Boston Bruins","5","Vancouver Canucks","3","","","",""
"33","1970-10-20","California Golden Seals","1","Vancouver Canucks","2","","","",""
"34","1970-10-21","St. Louis Blues","2","California Golden Seals","2","","","",""
"35","1970-10-21","Pittsburgh Penguins","2","Los Angeles Kings","4","","","",""
"36","1970-10-21","Minnesota North Stars","3","Montreal Canadiens","1","","","",""
"37","1970-10-21","Toronto Maple Leafs","2","New York Rangers","3","","","",""
"38","1970-10-22","Chicago Black Hawks","3","Boston Bruins","3","","","",""
"39","1970-10-22","Buffalo Sabres","2","Philadelphia Flyers","4","","","",""
"40","1970-10-23","Detroit Red Wings","3","Buffalo Sabres","4","","","",""
"41","1970-10-23","Pittsburgh Penguins","3","California Golden Seals","1","","","",""
"42","1970-10-23","St. Louis Blues","1","Vancouver Canucks","1","","","",""
"43","1970-10-24","St. Louis Blues","1","Los Angeles Kings","3","","","",""
"44","1970-10-24","New York Rangers","4","Minnesota North Stars","1","","","",""
"45","1970-10-24","Philadelphia Flyers","1","Montreal Canadiens","3","","","",""
"46","1970-10-24","Chicago Black Hawks","1","Toronto Maple Leafs","0","","","",""
"47","1970-10-25","Philadelphia Flyers","3","Boston Bruins","4","","","",""
"48","1970-10-25","Chicago Black Hawks","4","Buffalo Sabres","0","","","",""
"49","1970-10-25","Montreal Canadiens","3","Detroit Red Wings","3","","","",""
"50","1970-10-25","California Golden Seals","2","New York Rangers","2","","","",""
"51","1970-10-25","Pittsburgh Penguins","1","Vancouver Canucks","1","","","",""
"52","1970-10-27","Buffalo Sabres","2","Vancouver Canucks","7","","","",""
"53","1970-10-28","Chicago Black Hawks","1","Minnesota North Stars","2","","","",""
"54","1970-10-28","Detroit Red Wings","1","New York Rangers","4","","","",""
"55","1970-10-28","Los Angeles Kings","3","Pittsburgh Penguins","5","","","",""
"56","1970-10-28","California Golden Seals","2","St. Louis Blues","3","","","",""
"57","1970-10-28","Montreal Canadiens","2","Toronto Maple Leafs","6","","","",""
"58","1970-10-29","Boston Bruins","3","Detroit Red Wings","5","","","",""
"59","1970-10-29","Los Angeles Kings","1","Philadelphia Flyers","3","","","",""
"60","1970-10-30","Buffalo Sabres","1","California Golden Seals","6","","","",""
"61","1970-10-31","New York Rangers","0","Boston Bruins","6","","","",""
"62","1970-10-31","Vancouver Canucks","3","Montreal Canadiens","6","","","",""
"63","1970-10-31","Chicago Black Hawks","5","Pittsburgh Penguins","2","","","",""
"64","1970-10-31","Los Angeles Kings","0","St. Louis Blues","3","","","",""
"65","1970-10-31","Minnesota North Stars","3","Toronto Maple Leafs","1","","","",""
"66","1970-11-01","Minnesota North Stars","0","Boston Bruins","5","","","",""
"67","1970-11-01","Toronto Maple Leafs","5","Detroit Red Wings","4","","","",""
"68","1970-11-01","Buffalo Sabres","2","Los Angeles Kings","4","","","",""
"69","1970-11-01","Chicago Black Hawks","2","New York Rangers","5","","","",""
"70","1970-11-01","Pittsburgh Penguins","2","Philadelphia Flyers","3","","","",""
"71","1970-11-04","Detroit Red Wings","2","Chicago Black Hawks","4","","","",""
"72","1970-11-04","New York Rangers","1","California Golden Seals","3","","","",""
"73","1970-11-04","Toronto Maple Leafs","2","Los Angeles Kings","3","","","",""
"74","1970-11-04","Montreal Canadiens","4","Minnesota North Stars","3","","","",""
"75","1970-11-04","Vancouver Canucks","3","Pittsburgh Penguins","8","","","",""
"76","1970-11-05","St. Louis Blues","2","Boston Bruins","0","","","",""
"77","1970-11-05","Vancouver Canucks","4","Buffalo Sabres","1","","","",""
"78","1970-11-05","Philadelphia Flyers","1","Detroit Red Wings","3","","","",""
"79","1970-11-06","Toronto Maple Leafs","4","California Golden Seals","8","","","",""
"80","1970-11-07","New York Rangers","6","Los Angeles Kings","2","","","",""
"81","1970-11-07","St. Louis Blues","1","Minnesota North Stars","1","","","",""
"82","1970-11-07","Buffalo Sabres","2","Montreal Canadiens","11","","","",""
"83","1970-11-07","Chicago Black Hawks","1","Philadelphia Flyers","1","","","",""
"84","1970-11-07","Boston Bruins","2","Pittsburgh Penguins","2","","","",""
"85","1970-11-07","Toronto Maple Leafs","2","Vancouver Canucks","3","","","",""
"86","1970-11-08","Montreal Canadiens","1","Boston Bruins","6","","","",""
"87","1970-11-08","Philadelphia Flyers","3","Buffalo Sabres","1","","","",""
"88","1970-11-08","Minnesota North Stars","3","Chicago Black Hawks","3","","","",""
"89","1970-11-08","Pittsburgh Penguins","3","Detroit Red Wings","3","","","",""
"90","1970-11-10","Vancouver Canucks","3","Boston Bruins","6","","","",""
"91","1970-11-10","Los Angeles Kings","5","Pittsburgh Penguins","1","","","",""
"92","1970-11-11","Philadelphia Flyers","1","Chicago Black Hawks","7","","","",""
