"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1964-03-26","Detroit Red Wings","1","Chicago Black Hawks","4","","","",""
"2","1964-03-26","Toronto Maple Leafs","0","Montreal Canadiens","2","","","",""
"3","1964-03-28","Toronto Maple Leafs","2","Montreal Canadiens","1","","","",""
"4","1964-03-29","Detroit Red Wings","5","Chicago Black Hawks","4","","","",""
"5","1964-03-31","Chicago Black Hawks","0","Detroit Red Wings","3","","","",""
"6","1964-03-31","Montreal Canadiens","3","Toronto Maple Leafs","2","","","",""
"7","1964-04-02","Chicago Black Hawks","3","Detroit Red Wings","2","OT","","",""
"8","1964-04-02","Montreal Canadiens","3","Toronto Maple Leafs","5","","","",""
"9","1964-04-04","Toronto Maple Leafs","2","Montreal Canadiens","4","","","",""
"10","1964-04-05","Detroit Red Wings","2","Chicago Black Hawks","3","","","",""
"11","1964-04-07","Chicago Black Hawks","2","Detroit Red Wings","7","","","",""
"12","1964-04-07","Montreal Canadiens","0","Toronto Maple Leafs","3","","","",""
"13","1964-04-09","Detroit Red Wings","4","Chicago Black Hawks","2","","","",""
"14","1964-04-09","Toronto Maple Leafs","3","Montreal Canadiens","1","","","",""
"15","1964-04-11","Detroit Red Wings","2","Toronto Maple Leafs","3","","","",""
"16","1964-04-14","Detroit Red Wings","4","Toronto Maple Leafs","3","OT","","",""
"17","1964-04-16","Toronto Maple Leafs","3","Detroit Red Wings","4","","","",""
"18","1964-04-18","Toronto Maple Leafs","4","Detroit Red Wings","2","","","",""
"19","1964-04-21","Detroit Red Wings","2","Toronto Maple Leafs","1","","","",""
"20","1964-04-23","Toronto Maple Leafs","4","Detroit Red Wings","3","OT","","",""
"21","1964-04-25","Detroit Red Wings","0","Toronto Maple Leafs","4","","","",""
