"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1920-12-22","Montreal Canadiens","0","Hamilton Tigers","5","","","",""
"2","1920-12-22","Toronto St. Patricks","3","Ottawa Senators","6","","","",""
"3","1920-12-25","Montreal Canadiens","4","Toronto St. Patricks","5","","","",""
"4","1920-12-27","Hamilton Tigers","1","Ottawa Senators","3","","","",""
"5","1920-12-29","Hamilton Tigers","6","Montreal Canadiens","2","","","",""
"6","1920-12-29","Ottawa Senators","8","Toronto St. Patricks","1","","","",""
"7","1921-01-03","Toronto St. Patricks","5","Hamilton Tigers","4","","","",""
"8","1921-01-03","Montreal Canadiens","2","Ottawa Senators","8","","","",""
"9","1921-01-06","Ottawa Senators","5","Hamilton Tigers","1","","","",""
"10","1921-01-08","Ottawa Senators","4","Montreal Canadiens","5","","","",""
"11","1921-01-08","Hamilton Tigers","3","Toronto St. Patricks","2","OT","","",""
"12","1921-01-12","Toronto St. Patricks","4","Hamilton Tigers","2","","","",""
"13","1921-01-12","Montreal Canadiens","0","Ottawa Senators","2","","","",""
"14","1921-01-15","Hamilton Tigers","4","Montreal Canadiens","6","","","",""
"15","1921-01-15","Ottawa Senators","5","Toronto St. Patricks","2","","","",""
"16","1921-01-17","Toronto St. Patricks","5","Montreal Canadiens","9","","","",""
"17","1921-01-19","Hamilton Tigers","3","Ottawa Senators","4","","","",""
"18","1921-01-19","Montreal Canadiens","2","Toronto St. Patricks","7","","","",""
"19","1921-01-22","Montreal Canadiens","7","Hamilton Tigers","5","","","",""
"20","1921-01-22","Toronto St. Patricks","5","Ottawa Senators","4","OT","","",""
"21","1921-01-26","Ottawa Senators","3","Montreal Canadiens","5","","","",""
"22","1921-01-26","Hamilton Tigers","3","Toronto St. Patricks","10","","","",""
"23","1921-01-29","Ottawa Senators","2","Hamilton Tigers","1","","","",""
"24","1921-01-29","Toronto St. Patricks","2","Montreal Canadiens","4","","","",""
"25","1921-02-02","Montreal Canadiens","5","Hamilton Tigers","6","","","",""
"26","1921-02-02","Toronto St. Patricks","3","Ottawa Senators","4","","","",""
"27","1921-02-05","Ottawa Senators","7","Hamilton Tigers","3","","","",""
"28","1921-02-05","Montreal Canadiens","6","Toronto St. Patricks","10","","","",""
"29","1921-02-09","Toronto St. Patricks","5","Montreal Canadiens","3","","","",""
"30","1921-02-09","Hamilton Tigers","4","Ottawa Senators","7","","","",""
"31","1921-02-12","Toronto St. Patricks","6","Hamilton Tigers","4","","","",""
"32","1921-02-12","Montreal Canadiens","3","Ottawa Senators","1","","","",""
"33","1921-02-16","Hamilton Tigers","5","Montreal Canadiens","10","","","",""
"34","1921-02-16","Ottawa Senators","3","Toronto St. Patricks","4","","","",""
"35","1921-02-19","Ottawa Senators","1","Montreal Canadiens","8","","","",""
"36","1921-02-19","Hamilton Tigers","4","Toronto St. Patricks","5","","","",""
"37","1921-02-23","Toronto St. Patricks","4","Hamilton Tigers","7","","","",""
"38","1921-02-23","Montreal Canadiens","3","Ottawa Senators","1","","","",""
"39","1921-02-26","Hamilton Tigers","6","Montreal Canadiens","13","","","",""
"40","1921-02-26","Ottawa Senators","2","Toronto St. Patricks","4","","","",""
"41","1921-02-28","Ottawa Senators","2","Hamilton Tigers","6","","","",""
"42","1921-02-28","Toronto St. Patricks","0","Montreal Canadiens","4","","","",""
"43","1921-03-02","Montreal Canadiens","7","Hamilton Tigers","1","","","",""
"44","1921-03-02","Toronto St. Patricks","3","Ottawa Senators","2","","","",""
"45","1921-03-05","Ottawa Senators","1","Montreal Canadiens","0","","","",""
"46","1921-03-05","Hamilton Tigers","3","Toronto St. Patricks","4","OT","","",""
"47","1921-03-07","Hamilton Tigers","5","Ottawa Senators","12","","","",""
"48","1921-03-07","Montreal Canadiens","4","Toronto St. Patricks","6","","","",""
