"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1987-04-08","Winnipeg Jets","4","Calgary Flames","2","","","",""
"2","1987-04-08","Chicago Blackhawks","1","Detroit Red Wings","3","","","",""
"3","1987-04-08","Los Angeles Kings","5","Edmonton Oilers","2","","","",""
"4","1987-04-08","Quebec Nordiques","2","Hartford Whalers","3","OT","","",""
"5","1987-04-08","Boston Bruins","2","Montreal Canadiens","6","","","",""
"6","1987-04-08","New York Rangers","3","Philadelphia Flyers","0","","","",""
"7","1987-04-08","Toronto Maple Leafs","1","St. Louis Blues","3","","","",""
"8","1987-04-08","New York Islanders","3","Washington Capitals","4","","","",""
"9","1987-04-09","Winnipeg Jets","3","Calgary Flames","2","","","",""
"10","1987-04-09","Chicago Blackhawks","1","Detroit Red Wings","5","","","",""
"11","1987-04-09","Los Angeles Kings","3","Edmonton Oilers","13","","","",""
"12","1987-04-09","Quebec Nordiques","4","Hartford Whalers","5","","","",""
"13","1987-04-09","Boston Bruins","3","Montreal Canadiens","4","OT","","",""
"14","1987-04-09","New York Rangers","3","Philadelphia Flyers","8","","","",""
"15","1987-04-09","Toronto Maple Leafs","3","St. Louis Blues","2","OT","","",""
"16","1987-04-09","New York Islanders","3","Washington Capitals","1","","","",""
"17","1987-04-11","Montreal Canadiens","5","Boston Bruins","4","","","",""
"18","1987-04-11","Detroit Red Wings","4","Chicago Blackhawks","3","OT","","",""
"19","1987-04-11","Edmonton Oilers","6","Los Angeles Kings","5","","","",""
"20","1987-04-11","Washington Capitals","2","New York Islanders","0","","","",""
"21","1987-04-11","Philadelphia Flyers","3","New York Rangers","0","","","",""
"22","1987-04-11","Hartford Whalers","1","Quebec Nordiques","5","","","",""
"23","1987-04-11","St. Louis Blues","5","Toronto Maple Leafs","3","","","",""
"24","1987-04-11","Calgary Flames","3","Winnipeg Jets","2","OT","","",""
"25","1987-04-12","Montreal Canadiens","4","Boston Bruins","2","","","",""
"26","1987-04-12","Detroit Red Wings","3","Chicago Blackhawks","1","","","",""
"27","1987-04-12","Edmonton Oilers","6","Los Angeles Kings","3","","","",""
"28","1987-04-12","Washington Capitals","4","New York Islanders","1","","","",""
"29","1987-04-12","Philadelphia Flyers","3","New York Rangers","6","","","",""
"30","1987-04-12","Hartford Whalers","1","Quebec Nordiques","4","","","",""
"31","1987-04-12","St. Louis Blues","1","Toronto Maple Leafs","2","","","",""
"32","1987-04-12","Calgary Flames","3","Winnipeg Jets","4","","","",""
"33","1987-04-14","Winnipeg Jets","3","Calgary Flames","4","","","",""
"34","1987-04-14","Los Angeles Kings","4","Edmonton Oilers","5","","","",""
"35","1987-04-14","Quebec Nordiques","7","Hartford Whalers","5","","","",""
"36","1987-04-14","New York Rangers","1","Philadelphia Flyers","3","","","",""
"37","1987-04-14","Toronto Maple Leafs","2","St. Louis Blues","1","","","",""
"38","1987-04-14","New York Islanders","4","Washington Capitals","2","","","",""
"39","1987-04-16","Washington Capitals","4","New York Islanders","5","","","",""
"40","1987-04-16","Philadelphia Flyers","5","New York Rangers","0","","","",""
"41","1987-04-16","Hartford Whalers","4","Quebec Nordiques","5","OT","","",""
"42","1987-04-16","St. Louis Blues","0","Toronto Maple Leafs","4","","","",""
"43","1987-04-16","Calgary Flames","1","Winnipeg Jets","6","","","",""
"44","1987-04-18","New York Islanders","3","Washington Capitals","2","4OT","","",""
"45","1987-04-20","Quebec Nordiques","7","Montreal Canadiens","5","","","",""
"46","1987-04-20","New York Islanders","2","Philadelphia Flyers","4","","","",""
"47","1987-04-21","Toronto Maple Leafs","4","Detroit Red Wings","2","","","",""
"48","1987-04-21","Winnipeg Jets","2","Edmonton Oilers","3","OT","","",""
"49","1987-04-22","Quebec Nordiques","2","Montreal Canadiens","1","","","",""
"50","1987-04-22","New York Islanders","2","Philadelphia Flyers","1","","","",""
