"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1927-11-15","Chicago Black Hawks","1","Boston Bruins","1","OT","","",""
"2","1927-11-15","Montreal Canadiens","6","New York Americans","1","","","",""
"3","1927-11-15","Montreal Maroons","2","Ottawa Senators","1","","","",""
"4","1927-11-15","Detroit Cougars","6","Pittsburgh Pirates","0","","","",""
"5","1927-11-15","New York Rangers","4","Toronto Maple Leafs","2","","","",""
"6","1927-11-17","Chicago Black Hawks","3","Montreal Maroons","2","","","",""
"7","1927-11-17","Ottawa Senators","2","New York Rangers","3","","","",""
"8","1927-11-19","Detroit Cougars","2","Boston Bruins","5","","","",""
"9","1927-11-19","Montreal Maroons","1","Montreal Canadiens","1","OT","","",""
"10","1927-11-19","Pittsburgh Pirates","1","Ottawa Senators","3","","","",""
"11","1927-11-19","Chicago Black Hawks","2","Toronto Maple Leafs","4","","","",""
"12","1927-11-20","New York Rangers","2","New York Americans","1","","","",""
"13","1927-11-22","Toronto Maple Leafs","0","Boston Bruins","1","","","",""
"14","1927-11-22","Ottawa Senators","2","Detroit Cougars","1","","","",""
"15","1927-11-22","Pittsburgh Pirates","0","Montreal Canadiens","4","","","",""
"16","1927-11-22","Montreal Maroons","4","New York Rangers","3","","","",""
"17","1927-11-23","Ottawa Senators","2","Chicago Black Hawks","0","","","",""
"18","1927-11-24","Toronto Maple Leafs","2","New York Americans","1","","","",""
"19","1927-11-26","New York Americans","4","Boston Bruins","3","OT","","",""
"20","1927-11-26","Detroit Cougars","0","Chicago Black Hawks","0","OT","","",""
"21","1927-11-26","Ottawa Senators","0","Montreal Maroons","1","","","",""
"22","1927-11-26","Toronto Maple Leafs","2","Pittsburgh Pirates","1","OT","","",""
"23","1927-11-27","Montreal Canadiens","0","Detroit Cougars","2","","","",""
"24","1927-11-27","Boston Bruins","1","New York Rangers","1","OT","","",""
"25","1927-11-29","Montreal Maroons","0","Boston Bruins","4","","","",""
"26","1927-11-29","Pittsburgh Pirates","0","New York Americans","1","","","",""
"27","1927-11-29","New York Rangers","2","Ottawa Senators","1","","","",""
"28","1927-11-30","Montreal Canadiens","5","Chicago Black Hawks","2","","","",""
"29","1927-12-01","Chicago Black Hawks","1","Detroit Cougars","3","","","",""
"30","1927-12-01","New York Rangers","1","Montreal Maroons","1","OT","","",""
"31","1927-12-01","Boston Bruins","0","Pittsburgh Pirates","0","OT","","",""
"32","1927-12-03","New York Rangers","2","Chicago Black Hawks","4","","","",""
"33","1927-12-03","New York Americans","0","Montreal Canadiens","4","","","",""
"34","1927-12-03","Boston Bruins","2","Ottawa Senators","3","","","",""
"35","1927-12-03","Montreal Maroons","2","Toronto Maple Leafs","1","","","",""
"36","1927-12-04","New York Rangers","3","Detroit Cougars","1","","","",""
"37","1927-12-06","Montreal Canadiens","1","Boston Bruins","1","OT","","",""
"38","1927-12-06","Toronto Maple Leafs","0","Ottawa Senators","0","OT","","",""
"39","1927-12-06","New York Rangers","2","Pittsburgh Pirates","2","OT","","",""
"40","1927-12-07","New York Americans","2","Chicago Black Hawks","1","","","",""
"41","1927-12-08","New York Americans","1","Detroit Cougars","2","","","",""
"42","1927-12-08","Toronto Maple Leafs","1","Montreal Canadiens","2","OT","","",""
"43","1927-12-10","Boston Bruins","2","Chicago Black Hawks","0","","","",""
"44","1927-12-10","Detroit Cougars","4","Montreal Maroons","1","","","",""
"45","1927-12-10","New York Americans","2","Pittsburgh Pirates","0","","","",""
"46","1927-12-10","Ottawa Senators","0","Toronto Maple Leafs","0","OT","","",""
"47","1927-12-11","Boston Bruins","2","Detroit Cougars","1","OT","","",""
"48","1927-12-11","Montreal Canadiens","2","New York Rangers","0","","","",""
"49","1927-12-13","New York Rangers","3","Boston Bruins","2","","","",""
"50","1927-12-13","Detroit Cougars","1","Montreal Canadiens","6","","","",""
"51","1927-12-13","Ottawa Senators","1","New York Americans","2","OT","","",""
"52","1927-12-14","Toronto Maple Leafs","4","Chicago Black Hawks","2","","","",""
"53","1927-12-15","Montreal Canadiens","2","Montreal Maroons","1","","","",""
"54","1927-12-15","Detroit Cougars","2","New York Rangers","1","","","",""
"55","1927-12-15","New York Americans","1","Ottawa Senators","4","","","",""
"56","1927-12-17","Boston Bruins","1","Montreal Canadiens","5","","","",""
"57","1927-12-17","Montreal Maroons","0","Ottawa Senators","1","","","",""
"58","1927-12-17","Chicago Black Hawks","5","Pittsburgh Pirates","2","","","",""
"59","1927-12-17","Detroit Cougars","1","Toronto Maple Leafs","0","OT","","",""
"60","1927-12-18","Pittsburgh Pirates","3","Detroit Cougars","3","OT","","",""
"61","1927-12-18","Chicago Black Hawks","0","New York Americans","2","","","",""
"62","1927-12-20","Ottawa Senators","0","Boston Bruins","1","","","",""
"63","1927-12-20","Pittsburgh Pirates","0","New York Rangers","2","","","",""
"64","1927-12-20","New York Americans","2","Toronto Maple Leafs","5","","","",""
"65","1927-12-22","Chicago Black Hawks","2","Montreal Canadiens","5","","","",""
"66","1927-12-22","Montreal Maroons","5","New York Americans","2","","","",""
"67","1927-12-22","Pittsburgh Pirates","3","Toronto Maple Leafs","2","OT","","",""
"68","1927-12-24","New York Americans","2","Montreal Maroons","4","","","",""
"69","1927-12-24","Toronto Maple Leafs","1","Ottawa Senators","1","OT","","",""
"70","1927-12-24","Montreal Canadiens","2","Pittsburgh Pirates","2","OT","","",""
"71","1927-12-25","Chicago Black Hawks","0","New York Rangers","2","","","",""
"72","1927-12-27","New York Rangers","0","Boston Bruins","2","","","",""
"73","1927-12-27","Detroit Cougars","4","New York Americans","4","OT","","",""
"74","1927-12-27","Montreal Canadiens","0","Ottawa Senators","0","OT","","",""
"75","1927-12-28","Montreal Maroons","4","Chicago Black Hawks","3","","","",""
"76","1927-12-29","Montreal Maroons","0","Detroit Cougars","3","","","",""
"77","1927-12-29","New York Americans","3","New York Rangers","3","OT","","",""
"78","1927-12-29","Boston Bruins","1","Toronto Maple Leafs","2","","","",""
"79","1927-12-31","New York Rangers","0","Montreal Canadiens","1","","","",""
"80","1927-12-31","Detroit Cougars","2","Ottawa Senators","6","","","",""
"81","1927-12-31","Montreal Maroons","0","Pittsburgh Pirates","4","","","",""
"82","1928-01-01","Boston Bruins","3","New York Americans","2","","","",""
"83","1928-01-02","Toronto Maple Leafs","4","Chicago Black Hawks","1","","","",""
