"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1952-10-09","New York Rangers","3","Detroit Red Wings","5","","","",""
"2","1952-10-09","Chicago Black Hawks","3","Montreal Canadiens","2","","","",""
"3","1952-10-11","Detroit Red Wings","1","Montreal Canadiens","2","","","",""
"4","1952-10-11","Chicago Black Hawks","6","Toronto Maple Leafs","2","","","",""
"5","1952-10-12","Montreal Canadiens","1","Boston Bruins","1","","","",""
"6","1952-10-12","New York Rangers","0","Chicago Black Hawks","2","","","",""
"7","1952-10-12","Toronto Maple Leafs","4","Detroit Red Wings","4","","","",""
"8","1952-10-14","Detroit Red Wings","1","Chicago Black Hawks","1","","","",""
"9","1952-10-16","Toronto Maple Leafs","1","Boston Bruins","2","","","",""
"10","1952-10-16","Chicago Black Hawks","0","Detroit Red Wings","7","","","",""
"11","1952-10-16","New York Rangers","1","Montreal Canadiens","3","","","",""
"12","1952-10-18","Boston Bruins","1","Montreal Canadiens","2","","","",""
"13","1952-10-18","New York Rangers","3","Toronto Maple Leafs","4","","","",""
"14","1952-10-19","New York Rangers","2","Boston Bruins","2","","","",""
"15","1952-10-19","Toronto Maple Leafs","3","Chicago Black Hawks","2","","","",""
"16","1952-10-19","Montreal Canadiens","1","Detroit Red Wings","6","","","",""
"17","1952-10-22","Boston Bruins","3","New York Rangers","3","","","",""
"18","1952-10-22","Detroit Red Wings","4","Toronto Maple Leafs","5","","","",""
"19","1952-10-23","Montreal Canadiens","2","Chicago Black Hawks","2","","","",""
"20","1952-10-25","Detroit Red Wings","0","Montreal Canadiens","9","","","",""
"21","1952-10-25","Boston Bruins","4","Toronto Maple Leafs","0","","","",""
"22","1952-10-26","Boston Bruins","1","Chicago Black Hawks","1","","","",""
"23","1952-10-26","Detroit Red Wings","2","New York Rangers","3","","","",""
"24","1952-10-29","Chicago Black Hawks","3","New York Rangers","1","","","",""
"25","1952-10-29","Montreal Canadiens","5","Toronto Maple Leafs","7","","","",""
