"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1932-11-10","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"2","1932-11-10","New York Rangers","4","Montreal Maroons","2","","","",""
"3","1932-11-10","Boston Bruins","1","Toronto Maple Leafs","1","OT","","",""
"4","1932-11-12","Boston Bruins","4","Montreal Canadiens","0","","","",""
"5","1932-11-12","Montreal Maroons","2","Ottawa Senators","1","","","",""
"6","1932-11-12","New York Rangers","2","Toronto Maple Leafs","4","","","",""
"7","1932-11-13","New York Americans","1","Chicago Black Hawks","1","OT","","",""
"8","1932-11-15","Montreal Maroons","2","Boston Bruins","3","","","",""
"9","1932-11-15","New York Americans","2","Detroit Red Wings","6","","","",""
"10","1932-11-17","Toronto Maple Leafs","1","Chicago Black Hawks","3","","","",""
"11","1932-11-17","Detroit Red Wings","0","Montreal Canadiens","1","OT","","",""
"12","1932-11-17","Boston Bruins","2","New York Americans","4","","","",""
"13","1932-11-19","New York Americans","1","Montreal Maroons","4","OT","","",""
"14","1932-11-19","Detroit Red Wings","0","Ottawa Senators","2","","","",""
"15","1932-11-20","Montreal Canadiens","1","Chicago Black Hawks","2","","","",""
"16","1932-11-20","Toronto Maple Leafs","0","New York Rangers","7","","","",""
"17","1932-11-22","Chicago Black Hawks","1","Boston Bruins","5","","","",""
"18","1932-11-22","Montreal Canadiens","2","Detroit Red Wings","4","","","",""
"19","1932-11-22","Montreal Maroons","2","New York Americans","5","","","",""
"20","1932-11-24","Ottawa Senators","6","Montreal Maroons","3","","","",""
"21","1932-11-24","Chicago Black Hawks","1","New York Rangers","1","OT","","",""
"22","1932-11-24","Montreal Canadiens","0","Toronto Maple Leafs","2","","","",""
"23","1932-11-26","Ottawa Senators","4","Boston Bruins","6","","","",""
"24","1932-11-26","Chicago Black Hawks","1","Montreal Canadiens","2","","","",""
"25","1932-11-26","Montreal Maroons","2","Toronto Maple Leafs","3","","","",""
"26","1932-11-27","Toronto Maple Leafs","2","Detroit Red Wings","1","","","",""
"27","1932-11-29","New York Rangers","6","Boston Bruins","4","","","",""
"28","1932-11-29","Detroit Red Wings","3","Montreal Maroons","5","","","",""
"29","1932-11-29","Chicago Black Hawks","1","Ottawa Senators","3","","","",""
"30","1932-12-01","New York Rangers","4","Detroit Red Wings","2","","","",""
"31","1932-12-01","Montreal Maroons","5","Montreal Canadiens","4","OT","","",""
"32","1932-12-01","New York Americans","3","Ottawa Senators","4","","","",""
"33","1932-12-03","Boston Bruins","0","Montreal Maroons","2","","","",""
"34","1932-12-03","Ottawa Senators","1","Toronto Maple Leafs","4","","","",""
"35","1932-12-04","New York Rangers","3","Chicago Black Hawks","4","","","",""
"36","1932-12-04","Ottawa Senators","0","Detroit Red Wings","2","","","",""
"37","1932-12-04","Montreal Canadiens","2","New York Americans","4","","","",""
"38","1932-12-06","New York Americans","0","Boston Bruins","2","OT","","",""
"39","1932-12-06","Ottawa Senators","1","Chicago Black Hawks","1","OT","","",""
"40","1932-12-06","Montreal Canadiens","3","New York Rangers","5","","","",""
"41","1932-12-08","Detroit Red Wings","1","Chicago Black Hawks","3","","","",""
"42","1932-12-08","Toronto Maple Leafs","0","Montreal Maroons","1","","","",""
"43","1932-12-08","New York Americans","1","New York Rangers","3","","","",""
"44","1932-12-08","Montreal Canadiens","0","Ottawa Senators","2","","","",""
"45","1932-12-10","Ottawa Senators","2","Montreal Canadiens","3","OT","","",""
"46","1932-12-10","New York Americans","2","Toronto Maple Leafs","2","OT","","",""
"47","1932-12-11","Montreal Maroons","2","Chicago Black Hawks","2","OT","","",""
"48","1932-12-11","Boston Bruins","1","New York Rangers","3","OT","","",""
"49","1932-12-13","Toronto Maple Leafs","1","Boston Bruins","5","","","",""
"50","1932-12-13","Montreal Maroons","7","Detroit Red Wings","4","","","",""
"51","1932-12-13","New York Rangers","1","Montreal Canadiens","1","OT","","",""
"52","1932-12-13","Ottawa Senators","2","New York Americans","0","","","",""
"53","1932-12-15","Boston Bruins","1","Chicago Black Hawks","0","","","",""
"54","1932-12-15","New York Rangers","3","New York Americans","2","","","",""
"55","1932-12-15","Ottawa Senators","1","Toronto Maple Leafs","4","","","",""
"56","1932-12-17","Montreal Canadiens","3","Montreal Maroons","1","","","",""
"57","1932-12-17","New York Rangers","2","Ottawa Senators","2","OT","","",""
"58","1932-12-17","Detroit Red Wings","0","Toronto Maple Leafs","3","","","",""
"59","1932-12-18","Boston Bruins","1","Detroit Red Wings","2","","","",""
"60","1932-12-18","Chicago Black Hawks","0","New York Americans","0","OT","","",""
"61","1932-12-20","Ottawa Senators","1","Boston Bruins","2","","","",""
"62","1932-12-20","Toronto Maple Leafs","2","Montreal Canadiens","1","","","",""
"63","1932-12-20","Detroit Red Wings","4","New York Rangers","1","","","",""
"64","1932-12-22","Detroit Red Wings","0","Boston Bruins","7","","","",""
"65","1932-12-22","Chicago Black Hawks","4","Montreal Maroons","1","","","",""
"66","1932-12-22","Toronto Maple Leafs","0","New York Americans","1","","","",""
"67","1932-12-24","New York Americans","0","Montreal Canadiens","4","","","",""
"68","1932-12-24","Boston Bruins","1","Ottawa Senators","1","OT","","",""
"69","1932-12-24","Chicago Black Hawks","2","Toronto Maple Leafs","1","","","",""
"70","1932-12-25","Chicago Black Hawks","0","Detroit Red Wings","4","","","",""
"71","1932-12-25","Montreal Maroons","0","New York Rangers","2","","","",""
"72","1932-12-27","Montreal Canadiens","0","Boston Bruins","1","","","",""
"73","1932-12-27","Toronto Maple Leafs","4","Chicago Black Hawks","3","","","",""
"74","1932-12-27","Detroit Red Wings","3","New York Americans","1","","","",""
"75","1932-12-27","Montreal Maroons","0","Ottawa Senators","3","","","",""
"76","1932-12-29","Detroit Red Wings","3","Montreal Canadiens","3","OT","","",""
"77","1932-12-29","Ottawa Senators","2","New York Rangers","4","","","",""
"78","1932-12-29","Montreal Maroons","0","Toronto Maple Leafs","1","","","",""
"79","1932-12-31","New York Rangers","2","Montreal Maroons","4","","","",""
"80","1933-01-01","Montreal Canadiens","1","Chicago Black Hawks","4","","","",""
"81","1933-01-01","Toronto Maple Leafs","2","Detroit Red Wings","2","OT","","",""
"82","1933-01-01","Boston Bruins","4","New York Americans","5","","","",""
"83","1933-01-03","New York Americans","0","Boston Bruins","0","OT","","",""
"84","1933-01-03","Toronto Maple Leafs","2","New York Rangers","4","","","",""
"85","1933-01-03","Detroit Red Wings","1","Ottawa Senators","0","","","",""
"86","1933-01-05","Boston Bruins","0","Chicago Black Hawks","0","OT","","",""
"87","1933-01-05","Montreal Canadiens","1","Detroit Red Wings","6","","","",""
"88","1933-01-05","Toronto Maple Leafs","2","Montreal Maroons","2","OT","","",""
"89","1933-01-05","Ottawa Senators","1","New York Americans","1","OT","","",""
"90","1933-01-07","Ottawa Senators","0","Montreal Canadiens","1","","","",""
"91","1933-01-07","Detroit Red Wings","6","Toronto Maple Leafs","1","","","",""
"92","1933-01-08","Montreal Maroons","3","Chicago Black Hawks","4","","","",""
"93","1933-01-08","Boston Bruins","1","Detroit Red Wings","3","","","",""
"94","1933-01-08","New York Americans","2","New York Rangers","2","OT","","",""
"95","1933-01-10","Ottawa Senators","2","Boston Bruins","3","OT","","",""
"96","1933-01-10","Chicago Black Hawks","1","New York Americans","3","","","",""
"97","1933-01-10","New York Rangers","2","Toronto Maple Leafs","3","","","",""
"98","1933-01-12","Montreal Maroons","0","Detroit Red Wings","4","","","",""
"99","1933-01-12","Chicago Black Hawks","2","Montreal Canadiens","4","","","",""
"100","1933-01-12","Boston Bruins","1","New York Rangers","3","","","",""
"101","1933-01-12","New York Americans","5","Ottawa Senators","2","","","",""
"102","1933-01-14","Boston Bruins","3","Montreal Maroons","2","","","",""
"103","1933-01-14","Toronto Maple Leafs","5","Ottawa Senators","3","OT","","",""
"104","1933-01-15","New York Rangers","5","Chicago Black Hawks","0","","","",""
