"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1929-11-14","Boston Bruins","5","Detroit Cougars","2","","","",""
"2","1929-11-14","New York Rangers","2","Montreal Maroons","1","","","",""
"3","1929-11-14","Montreal Canadiens","3","Ottawa Senators","3","OT","","",""
"4","1929-11-14","Chicago Black Hawks","2","Toronto Maple Leafs","2","OT","","",""
"5","1929-11-16","Chicago Black Hawks","4","Montreal Canadiens","4","OT","","",""
"6","1929-11-16","New York Americans","3","Ottawa Senators","4","","","",""
"7","1929-11-16","Montreal Maroons","5","Pittsburgh Pirates","2","","","",""
"8","1929-11-16","Boston Bruins","6","Toronto Maple Leafs","5","","","",""
"9","1929-11-17","Detroit Cougars","5","New York Rangers","5","OT","","",""
"10","1929-11-19","New York Rangers","2","Boston Bruins","3","","","",""
"11","1929-11-19","Ottawa Senators","6","Detroit Cougars","4","","","",""
"12","1929-11-19","Montreal Canadiens","1","Montreal Maroons","5","","","",""
"13","1929-11-19","Chicago Black Hawks","5","New York Americans","1","","","",""
"14","1929-11-19","Toronto Maple Leafs","5","Pittsburgh Pirates","10","","","",""
"15","1929-11-21","Ottawa Senators","6","Chicago Black Hawks","5","OT","","",""
"16","1929-11-21","Toronto Maple Leafs","2","Montreal Canadiens","3","OT","","",""
"17","1929-11-21","Montreal Maroons","1","New York Rangers","2","","","",""
"18","1929-11-23","Boston Bruins","4","Montreal Maroons","3","","","",""
"19","1929-11-23","New York Rangers","5","Pittsburgh Pirates","3","","","",""
"20","1929-11-23","Ottawa Senators","6","Toronto Maple Leafs","2","","","",""
"21","1929-11-24","Detroit Cougars","0","Chicago Black Hawks","4","","","",""
"22","1929-11-24","Montreal Canadiens","3","New York Americans","2","OT","","",""
"23","1929-11-26","Montreal Maroons","6","Boston Bruins","1","","","",""
"24","1929-11-26","Pittsburgh Pirates","2","Montreal Canadiens","9","","","",""
"25","1929-11-26","Toronto Maple Leafs","4","New York Rangers","3","","","",""
"26","1929-11-26","Detroit Cougars","3","Ottawa Senators","4","OT","","",""
