"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1932-03-24","New York Rangers","3","Montreal Canadiens","4","","","",""
"2","1932-03-26","New York Rangers","4","Montreal Canadiens","3","3OT","","",""
"3","1932-03-27","Toronto Maple Leafs","0","Chicago Black Hawks","1","","","",""
"4","1932-03-27","Montreal Maroons","1","Detroit Falcons","1","","","",""
"5","1932-03-27","Montreal Canadiens","0","New York Rangers","1","","","",""
"6","1932-03-29","Detroit Falcons","0","Montreal Maroons","2","","","",""
"7","1932-03-29","Montreal Canadiens","2","New York Rangers","5","","","",""
"8","1932-03-29","Chicago Black Hawks","1","Toronto Maple Leafs","6","","","",""
"9","1932-03-31","Toronto Maple Leafs","1","Montreal Maroons","1","","","",""
"10","1932-04-02","Montreal Maroons","2","Toronto Maple Leafs","3","OT","","",""
"11","1932-04-05","Toronto Maple Leafs","6","New York Rangers","4","","","",""
"12","1932-04-07","Toronto Maple Leafs","6","New York Rangers","2","","","","at Boston, MA"
"13","1932-04-09","New York Rangers","4","Toronto Maple Leafs","6","","","",""
