"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1972-10-07","New York Rangers","3","Detroit Red Wings","5","","","",""
"2","1972-10-07","Minnesota North Stars","0","Montreal Canadiens","3","","","",""
"3","1972-10-07","Atlanta Flames","3","New York Islanders","2","","","",""
"4","1972-10-07","Los Angeles Kings","2","Pittsburgh Penguins","4","","","",""
"5","1972-10-07","Philadelphia Flyers","4","St. Louis Blues","4","","","",""
"6","1972-10-07","Chicago Black Hawks","3","Toronto Maple Leafs","1","","","",""
"7","1972-10-07","California Golden Seals","2","Vancouver Canucks","3","","","",""
"8","1972-10-08","Los Angeles Kings","4","Boston Bruins","2","","","",""
"9","1972-10-08","Atlanta Flames","3","Buffalo Sabres","5","","","",""
"10","1972-10-08","New York Rangers","1","Chicago Black Hawks","5","","","",""
"11","1972-10-11","Los Angeles Kings","3","Buffalo Sabres","7","","","",""
"12","1972-10-11","Atlanta Flames","1","Chicago Black Hawks","4","","","",""
"13","1972-10-11","Boston Bruins","3","Detroit Red Wings","4","","","",""
"14","1972-10-11","California Golden Seals","2","Minnesota North Stars","5","","","",""
"15","1972-10-11","Vancouver Canucks","3","New York Rangers","5","","","",""
"16","1972-10-11","Pittsburgh Penguins","5","St. Louis Blues","2","","","",""
"17","1972-10-11","Montreal Canadiens","2","Toronto Maple Leafs","2","","","",""
"18","1972-10-12","Atlanta Flames","0","Montreal Canadiens","3","","","",""
"19","1972-10-12","Los Angeles Kings","2","New York Islanders","3","","","",""
"20","1972-10-12","Vancouver Canucks","3","Philadelphia Flyers","7","","","",""
"21","1972-10-14","Buffalo Sabres","1","Atlanta Flames","1","","","",""
"22","1972-10-14","Philadelphia Flyers","0","Detroit Red Wings","5","","","",""
"23","1972-10-14","Vancouver Canucks","3","Minnesota North Stars","3","","","",""
"24","1972-10-14","New York Rangers","1","Montreal Canadiens","6","","","",""
"25","1972-10-14","Boston Bruins","7","New York Islanders","4","","","",""
"26","1972-10-14","California Golden Seals","2","Pittsburgh Penguins","5","","","",""
"27","1972-10-14","Chicago Black Hawks","4","St. Louis Blues","2","","","",""
"28","1972-10-14","Los Angeles Kings","4","Toronto Maple Leafs","6","","","",""
"29","1972-10-15","Pittsburgh Penguins","4","Boston Bruins","8","","","",""
"30","1972-10-15","Toronto Maple Leafs","2","Buffalo Sabres","3","","","",""
"31","1972-10-15","St. Louis Blues","3","Chicago Black Hawks","1","","","",""
"32","1972-10-15","Los Angeles Kings","2","Detroit Red Wings","8","","","",""
"33","1972-10-15","Minnesota North Stars","2","New York Rangers","6","","","",""
"34","1972-10-15","California Golden Seals","4","Philadelphia Flyers","1","","","",""
"35","1972-10-17","Pittsburgh Penguins","5","New York Islanders","0","","","",""
"36","1972-10-17","Chicago Black Hawks","3","Vancouver Canucks","6","","","",""
"37","1972-10-18","Minnesota North Stars","6","Atlanta Flames","0","","","",""
"38","1972-10-18","Philadelphia Flyers","4","Los Angeles Kings","3","","","",""
"39","1972-10-18","Boston Bruins","1","New York Rangers","7","","","",""
"40","1972-10-18","Montreal Canadiens","4","St. Louis Blues","4","","","",""
"41","1972-10-18","Pittsburgh Penguins","3","Toronto Maple Leafs","4","","","",""
"42","1972-10-19","Vancouver Canucks","0","Buffalo Sabres","6","","","",""
"43","1972-10-20","Philadelphia Flyers","3","California Golden Seals","3","","","",""
"44","1972-10-21","Chicago Black Hawks","1","Los Angeles Kings","3","","","",""
"45","1972-10-21","Atlanta Flames","3","Minnesota North Stars","2","","","",""
"46","1972-10-21","Vancouver Canucks","3","Montreal Canadiens","5","","","",""
"47","1972-10-21","New York Rangers","2","New York Islanders","1","","","",""
"48","1972-10-21","Boston Bruins","4","Pittsburgh Penguins","2","","","",""
"49","1972-10-21","Buffalo Sabres","1","St. Louis Blues","1","","","",""
"50","1972-10-21","Detroit Red Wings","3","Toronto Maple Leafs","1","","","",""
"51","1972-10-22","Vancouver Canucks","5","Boston Bruins","4","","","",""
"52","1972-10-22","Atlanta Flames","2","Buffalo Sabres","7","","","",""
"53","1972-10-22","Chicago Black Hawks","4","California Golden Seals","2","","","",""
"54","1972-10-22","Toronto Maple Leafs","2","Detroit Red Wings","6","","","",""
"55","1972-10-22","Montreal Canadiens","1","New York Rangers","1","","","",""
"56","1972-10-24","California Golden Seals","0","Los Angeles Kings","5","","","",""
"57","1972-10-24","Montreal Canadiens","4","New York Islanders","3","","","",""
"58","1972-10-24","Minnesota North Stars","2","St. Louis Blues","1","","","",""
"59","1972-10-24","Pittsburgh Penguins","4","Vancouver Canucks","0","","","",""
"60","1972-10-25","Boston Bruins","2","Buffalo Sabres","2","","","",""
"61","1972-10-25","Atlanta Flames","4","California Golden Seals","3","","","",""
"62","1972-10-25","Toronto Maple Leafs","4","Minnesota North Stars","3","","","",""
"63","1972-10-25","Philadelphia Flyers","1","New York Rangers","6","","","",""
"64","1972-10-26","Chicago Black Hawks","6","Boston Bruins","3","","","",""
"65","1972-10-26","Atlanta Flames","1","Los Angeles Kings","3","","","",""
"66","1972-10-26","St. Louis Blues","0","Montreal Canadiens","7","","","",""
"67","1972-10-26","Detroit Red Wings","1","Philadelphia Flyers","2","","","",""
"68","1972-10-27","Pittsburgh Penguins","3","California Golden Seals","6","","","",""
"69","1972-10-28","Pittsburgh Penguins","2","Los Angeles Kings","5","","","",""
"70","1972-10-28","Philadelphia Flyers","1","Minnesota North Stars","2","","","",""
"71","1972-10-28","Buffalo Sabres","3","Montreal Canadiens","3","","","",""
"72","1972-10-28","Chicago Black Hawks","4","New York Islanders","4","","","",""
"73","1972-10-28","Detroit Red Wings","3","St. Louis Blues","8","","","",""
"74","1972-10-28","Boston Bruins","3","Toronto Maple Leafs","2","","","",""
"75","1972-10-28","Atlanta Flames","2","Vancouver Canucks","1","","","",""
"76","1972-10-29","New York Islanders","1","Boston Bruins","9","","","",""
"77","1972-10-29","Minnesota North Stars","1","Buffalo Sabres","2","","","",""
"78","1972-10-29","Montreal Canadiens","2","Detroit Red Wings","1","","","",""
"79","1972-10-29","Chicago Black Hawks","1","New York Rangers","7","","","",""
"80","1972-10-29","Toronto Maple Leafs","2","Philadelphia Flyers","5","","","",""
"81","1972-10-31","Vancouver Canucks","1","Los Angeles Kings","4","","","",""
"82","1972-11-01","New York Rangers","3","Chicago Black Hawks","2","","","",""
"83","1972-11-01","New York Islanders","6","California Golden Seals","2","","","",""
"84","1972-11-01","Atlanta Flames","4","Detroit Red Wings","2","","","",""
"85","1972-11-01","St. Louis Blues","3","Minnesota North Stars","3","","","",""
"86","1972-11-01","Montreal Canadiens","7","Pittsburgh Penguins","1","","","",""
"87","1972-11-01","Buffalo Sabres","1","Toronto Maple Leafs","7","","","",""
"88","1972-11-02","Montreal Canadiens","6","Atlanta Flames","1","","","",""
"89","1972-11-02","Boston Bruins","2","Los Angeles Kings","5","","","",""
"90","1972-11-02","Pittsburgh Penguins","2","Philadelphia Flyers","4","","","",""
"91","1972-11-03","Boston Bruins","6","California Golden Seals","6","","","",""
"92","1972-11-03","New York Islanders","2","Vancouver Canucks","7","","","",""
"93","1972-11-04","New York Islanders","2","Los Angeles Kings","9","","","",""
"94","1972-11-04","Chicago Black Hawks","3","Minnesota North Stars","5","","","",""
"95","1972-11-04","Detroit Red Wings","4","Montreal Canadiens","2","","","",""
"96","1972-11-04","Buffalo Sabres","3","Philadelphia Flyers","5","","","",""
"97","1972-11-04","New York Rangers","4","Pittsburgh Penguins","6","","","",""
"98","1972-11-04","St. Louis Blues","2","Toronto Maple Leafs","4","","","",""
"99","1972-11-05","Toronto Maple Leafs","2","Atlanta Flames","2","","","",""
"100","1972-11-05","St. Louis Blues","1","Buffalo Sabres","1","","","",""
"101","1972-11-05","California Golden Seals","3","Chicago Black Hawks","3","","","",""
"102","1972-11-05","Pittsburgh Penguins","1","Detroit Red Wings","1","","","",""
"103","1972-11-05","New York Rangers","3","Philadelphia Flyers","2","","","",""
"104","1972-11-05","Boston Bruins","4","Vancouver Canucks","2","","","",""
"105","1972-11-07","Los Angeles Kings","3","St. Louis Blues","2","","","",""
"106","1972-11-08","Los Angeles Kings","3","Atlanta Flames","3","","","",""
"107","1972-11-08","New York Islanders","1","Chicago Black Hawks","6","","","",""
"108","1972-11-08","California Golden Seals","2","Minnesota North Stars","5","","","",""
"109","1972-11-08","Toronto Maple Leafs","2","Montreal Canadiens","5","","","",""
"110","1972-11-08","Vancouver Canucks","2","New York Rangers","5","","","",""
"111","1972-11-08","Philadelphia Flyers","2","Pittsburgh Penguins","5","","","",""
"112","1972-11-09","Detroit Red Wings","3","Boston Bruins","8","","","",""
"113","1972-11-09","California Golden Seals","0","Buffalo Sabres","0","","","",""
"114","1972-11-09","Chicago Black Hawks","3","Philadelphia Flyers","5","","","",""
"115","1972-11-10","Minnesota North Stars","1","Atlanta Flames","5","","","",""
"116","1972-11-11","New York Islanders","0","Minnesota North Stars","3","","","",""
"117","1972-11-11","Los Angeles Kings","2","Montreal Canadiens","5","","","",""
"118","1972-11-11","California Golden Seals","2","New York Rangers","7","","","",""
"119","1972-11-11","Buffalo Sabres","1","Philadelphia Flyers","3","","","",""
"120","1972-11-11","Vancouver Canucks","4","Pittsburgh Penguins","3","","","",""
"121","1972-11-11","Toronto Maple Leafs","0","St. Louis Blues","1","","","",""
"122","1972-11-12","Vancouver Canucks","1","Atlanta Flames","3","","","",""
"123","1972-11-12","Montreal Canadiens","5","Boston Bruins","3","","","",""
"124","1972-11-12","Pittsburgh Penguins","0","Buffalo Sabres","1","","","",""
"125","1972-11-12","Detroit Red Wings","1","Chicago Black Hawks","5","","","",""
"126","1972-11-12","Los Angeles Kings","1","New York Rangers","5","","","",""
"127","1972-11-12","California Golden Seals","3","Philadelphia Flyers","8","","","",""
"128","1972-11-14","Los Angeles Kings","1","Minnesota North Stars","4","","","",""
"129","1972-11-14","Montreal Canadiens","7","New York Islanders","2","","","",""
"130","1972-11-14","Detroit Red Wings","3","Vancouver Canucks","3","","","",""
"131","1972-11-15","Detroit Red Wings","4","California Golden Seals","0","","","",""
"132","1972-11-15","Buffalo Sabres","3","Los Angeles Kings","3","","","",""
"133","1972-11-15","Philadelphia Flyers","3","New York Rangers","7","","","",""
"134","1972-11-15","Minnesota North Stars","1","Pittsburgh Penguins","7","","","",""
"135","1972-11-15","Atlanta Flames","1","Toronto Maple Leafs","2","","","",""
"136","1972-11-16","New York Islanders","0","Atlanta Flames","4","","","",""
"137","1972-11-16","St. Louis Blues","0","Boston Bruins","4","","","",""
"138","1972-11-16","Philadelphia Flyers","5","Montreal Canadiens","6","","","",""
"139","1972-11-17","Buffalo Sabres","1","California Golden Seals","5","","","",""
"140","1972-11-17","Los Angeles Kings","4","Vancouver Canucks","8","","","",""
"141","1972-11-18","Detroit Red Wings","3","Los Angeles Kings","8","","","",""
"142","1972-11-18","Chicago Black Hawks","5","Montreal Canadiens","3","","","",""
"143","1972-11-18","Boston Bruins","7","New York Islanders","3","","","",""
"144","1972-11-18","Atlanta Flames","1","Pittsburgh Penguins","6","","","",""
"145","1972-11-18","New York Rangers","3","St. Louis Blues","1","","","",""
"146","1972-11-18","Minnesota North Stars","4","Toronto Maple Leafs","4","","","",""
"147","1972-11-19","Philadelphia Flyers","2","Atlanta Flames","3","","","",""
"148","1972-11-19","Toronto Maple Leafs","5","Boston Bruins","6","","","",""
"149","1972-11-19","Minnesota North Stars","5","Chicago Black Hawks","1","","","",""
"150","1972-11-19","Pittsburgh Penguins","5","New York Rangers","3","","","",""
"151","1972-11-19","Buffalo Sabres","5","Vancouver Canucks","9","","","",""
"152","1972-11-21","New York Rangers","3","Atlanta Flames","1","","","",""
"153","1972-11-21","California Golden Seals","2","New York Islanders","4","","","",""
"154","1972-11-21","Vancouver Canucks","2","St. Louis Blues","4","","","",""
"155","1972-11-22","Vancouver Canucks","2","Chicago Black Hawks","5","","","",""
"156","1972-11-22","Buffalo Sabres","2","Detroit Red Wings","6","","","",""
"157","1972-11-22","Montreal Canadiens","3","Los Angeles Kings","3","","","",""
"158","1972-11-22","Toronto Maple Leafs","1","Minnesota North Stars","3","","","",""
"159","1972-11-22","New York Islanders","3","Philadelphia Flyers","5","","","",""
"160","1972-11-22","St. Louis Blues","4","Pittsburgh Penguins","10","","","",""
