"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1947-03-25","Boston Bruins","1","Montreal Canadiens","3","","","",""
"2","1947-03-26","Detroit Red Wings","2","Toronto Maple Leafs","3","OT","","",""
"3","1947-03-27","Boston Bruins","1","Montreal Canadiens","2","OT","","",""
"4","1947-03-29","Montreal Canadiens","2","Boston Bruins","4","","","",""
"5","1947-03-29","Detroit Red Wings","9","Toronto Maple Leafs","1","","","",""
"6","1947-04-01","Montreal Canadiens","5","Boston Bruins","1","","","",""
"7","1947-04-01","Toronto Maple Leafs","4","Detroit Red Wings","1","","","",""
"8","1947-04-03","Toronto Maple Leafs","4","Detroit Red Wings","1","","","",""
"9","1947-04-03","Boston Bruins","3","Montreal Canadiens","4","2OT","","",""
"10","1947-04-05","Detroit Red Wings","1","Toronto Maple Leafs","6","","","",""
"11","1947-04-08","Toronto Maple Leafs","0","Montreal Canadiens","6","","","",""
"12","1947-04-10","Toronto Maple Leafs","4","Montreal Canadiens","0","","","",""
"13","1947-04-12","Montreal Canadiens","2","Toronto Maple Leafs","4","","","",""
"14","1947-04-15","Montreal Canadiens","1","Toronto Maple Leafs","2","OT","","",""
"15","1947-04-17","Toronto Maple Leafs","1","Montreal Canadiens","3","","","",""
"16","1947-04-19","Montreal Canadiens","1","Toronto Maple Leafs","2","","","",""
