"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2008-04-09","Colorado Avalanche","3","Minnesota Wild","2","OT","19,352","",""
"2","2008-04-09","New York Rangers","4","New Jersey Devils","1","","17,625","",""
"3","2008-04-09","Ottawa Senators","0","Pittsburgh Penguins","4","","17,132","",""
"4","2008-04-09","Calgary Flames","3","San Jose Sharks","2","","17,496","",""
"5","2008-04-10","Dallas Stars","4","Anaheim Ducks","0","","17,191","",""
"6","2008-04-10","Nashville Predators","1","Detroit Red Wings","3","","20,066","",""
"7","2008-04-10","Boston Bruins","1","Montreal Canadiens","4","","21,273","",""
"8","2008-04-10","Calgary Flames","0","San Jose Sharks","2","","17,496","",""
"9","2008-04-11","Colorado Avalanche","2","Minnesota Wild","3","OT","19,360","",""
"10","2008-04-11","New York Rangers","2","New Jersey Devils","1","","17,625","",""
"11","2008-04-11","Ottawa Senators","3","Pittsburgh Penguins","5","","17,132","",""
"12","2008-04-11","Philadelphia Flyers","4","Washington Capitals","5","","18,277","",""
"13","2008-04-12","Dallas Stars","5","Anaheim Ducks","2","","17,181","",""
"14","2008-04-12","Nashville Predators","2","Detroit Red Wings","4","","20,066","",""
"15","2008-04-12","Boston Bruins","2","Montreal Canadiens","3","OT","21,273","",""
"16","2008-04-13","Montreal Canadiens","1","Boston Bruins","2","OT","17,565","",""
"17","2008-04-13","San Jose Sharks","3","Calgary Flames","4","","19,289","",""
"18","2008-04-13","New Jersey Devils","4","New York Rangers","3","OT","18,200","",""
"19","2008-04-13","Philadelphia Flyers","2","Washington Capitals","0","","18,277","",""
"20","2008-04-14","Minnesota Wild","3","Colorado Avalanche","2","OT","18,007","",""
"21","2008-04-14","Detroit Red Wings","3","Nashville Predators","5","","17,113","",""
"22","2008-04-14","Pittsburgh Penguins","4","Ottawa Senators","1","","19,961","",""
"23","2008-04-15","Montreal Canadiens","1","Boston Bruins","0","","17,565","",""
"24","2008-04-15","San Jose Sharks","3","Calgary Flames","2","","19,289","",""
"25","2008-04-15","Minnesota Wild","1","Colorado Avalanche","5","","18,007","",""
"26","2008-04-15","Anaheim Ducks","4","Dallas Stars","2","","18,532","",""
"27","2008-04-15","Washington Capitals","3","Philadelphia Flyers","6","","19,822","",""
"28","2008-04-16","Detroit Red Wings","2","Nashville Predators","3","","17,113","",""
"29","2008-04-16","New Jersey Devils","3","New York Rangers","5","","18,200","",""
"30","2008-04-16","Pittsburgh Penguins","3","Ottawa Senators","1","","19,954","",""
"31","2008-04-17","Anaheim Ducks","1","Dallas Stars","3","","18,532","",""
"32","2008-04-17","Colorado Avalanche","3","Minnesota Wild","2","","19,364","",""
"33","2008-04-17","Boston Bruins","5","Montreal Canadiens","1","","21,273","",""
"34","2008-04-17","Washington Capitals","3","Philadelphia Flyers","4","2OT","19,913","",""
"35","2008-04-17","Calgary Flames","3","San Jose Sharks","4","","17,496","",""
"36","2008-04-18","Dallas Stars","2","Anaheim Ducks","5","","17,199","",""
"37","2008-04-18","Nashville Predators","1","Detroit Red Wings","2","OT","20,066","",""
"38","2008-04-18","New York Rangers","5","New Jersey Devils","3","","17,625","",""
"39","2008-04-19","Montreal Canadiens","4","Boston Bruins","5","","17,565","",""
"40","2008-04-19","Minnesota Wild","1","Colorado Avalanche","2","","18,007","",""
"41","2008-04-19","Philadelphia Flyers","2","Washington Capitals","3","","18,277","",""
"42","2008-04-20","San Jose Sharks","0","Calgary Flames","2","","19,289","",""
"43","2008-04-20","Anaheim Ducks","1","Dallas Stars","4","","18,532","",""
"44","2008-04-20","Detroit Red Wings","3","Nashville Predators","0","","17,113","",""
"45","2008-04-21","Boston Bruins","0","Montreal Canadiens","5","","21,273","",""
"46","2008-04-21","Washington Capitals","4","Philadelphia Flyers","2","","19,927","",""
"47","2008-04-22","Calgary Flames","3","San Jose Sharks","5","","17,496","",""
"48","2008-04-22","Philadelphia Flyers","3","Washington Capitals","2","OT","18,277","",""
"49","2008-04-24","Colorado Avalanche","3","Detroit Red Wings","4","","20,066","",""
"50","2008-04-24","Philadelphia Flyers","3","Montreal Canadiens","4","OT","21,273","",""
"51","2008-04-25","New York Rangers","4","Pittsburgh Penguins","5","","17,132","",""
"52","2008-04-25","Dallas Stars","3","San Jose Sharks","2","OT","17,496","",""
"53","2008-04-26","Colorado Avalanche","1","Detroit Red Wings","5","","20,066","",""
"54","2008-04-26","Philadelphia Flyers","4","Montreal Canadiens","2","","21,273","",""
"55","2008-04-27","New York Rangers","0","Pittsburgh Penguins","2","","17,132","",""
"56","2008-04-27","Dallas Stars","5","San Jose Sharks","2","","17,496","",""
"57","2008-04-28","Montreal Canadiens","2","Philadelphia Flyers","3","","19,849","",""
"58","2008-04-29","Detroit Red Wings","4","Colorado Avalanche","3","","18,007","",""
"59","2008-04-29","San Jose Sharks","1","Dallas Stars","2","OT","18,532","",""
"60","2008-04-29","Pittsburgh Penguins","5","New York Rangers","3","","18,200","",""
"61","2008-04-30","San Jose Sharks","2","Dallas Stars","1","","18,584","",""
"62","2008-04-30","Montreal Canadiens","2","Philadelphia Flyers","4","","19,872","",""
"63","2008-05-01","Detroit Red Wings","8","Colorado Avalanche","2","","18,007","",""
"64","2008-05-01","Pittsburgh Penguins","0","New York Rangers","3","","18,200","",""
"65","2008-05-02","Dallas Stars","2","San Jose Sharks","3","OT","17,496","",""
"66","2008-05-03","Philadelphia Flyers","6","Montreal Canadiens","4","","21,273","",""
"67","2008-05-04","San Jose Sharks","1","Dallas Stars","2","4OT","18,532","",""
"68","2008-05-04","New York Rangers","2","Pittsburgh Penguins","3","OT","17,132","",""
"69","2008-05-08","Dallas Stars","1","Detroit Red Wings","4","","20,066","",""
"70","2008-05-09","Philadelphia Flyers","2","Pittsburgh Penguins","4","","17,132","",""
"71","2008-05-10","Dallas Stars","1","Detroit Red Wings","2","","20,066","",""
"72","2008-05-11","Philadelphia Flyers","2","Pittsburgh Penguins","4","","17,132","",""
"73","2008-05-12","Detroit Red Wings","5","Dallas Stars","2","","18,532","",""
"74","2008-05-13","Pittsburgh Penguins","4","Philadelphia Flyers","1","","19,965","",""
"75","2008-05-14","Detroit Red Wings","1","Dallas Stars","3","","18,532","",""
"76","2008-05-15","Pittsburgh Penguins","2","Philadelphia Flyers","4","","19,972","",""
"77","2008-05-17","Dallas Stars","2","Detroit Red Wings","1","","20,066","",""
"78","2008-05-18","Philadelphia Flyers","0","Pittsburgh Penguins","6","","17,132","",""
"79","2008-05-19","Detroit Red Wings","4","Dallas Stars","1","","18,584","",""
"80","2008-05-24","Pittsburgh Penguins","0","Detroit Red Wings","4","","20,066","",""
"81","2008-05-26","Pittsburgh Penguins","0","Detroit Red Wings","3","","20,066","",""
"82","2008-05-28","Detroit Red Wings","2","Pittsburgh Penguins","3","","17,132","",""
"83","2008-05-31","Detroit Red Wings","2","Pittsburgh Penguins","1","","17,132","",""
"84","2008-06-02","Pittsburgh Penguins","4","Detroit Red Wings","3","3OT","20,066","",""
"85","2008-06-04","Detroit Red Wings","3","Pittsburgh Penguins","2","","17,132","",""
