"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1926-11-16","Montreal Canadiens","1","Boston Bruins","4","","","",""
"2","1926-11-16","Montreal Maroons","0","New York Rangers","1","","","",""
"3","1926-11-16","New York Americans","1","Pittsburgh Pirates","0","","","",""
"4","1926-11-17","Toronto Maple Leafs","1","Chicago Black Hawks","4","","","",""
"5","1926-11-18","Boston Bruins","2","Detroit Cougars","0","","","","at Windsor, ON"
"6","1926-11-18","Ottawa Senators","2","Montreal Canadiens","1","","","",""
"7","1926-11-18","Montreal Maroons","2","New York Americans","0","","","",""
"8","1926-11-20","Boston Bruins","1","Chicago Black Hawks","5","","","",""
"9","1926-11-20","Montreal Canadiens","1","Montreal Maroons","2","OT","","",""
"10","1926-11-20","New York Americans","1","Ottawa Senators","2","OT","","",""
"11","1926-11-20","Detroit Cougars","1","Pittsburgh Pirates","4","","","",""
"12","1926-11-20","New York Rangers","5","Toronto Maple Leafs","1","","","",""
"13","1926-11-23","Montreal Maroons","2","Boston Bruins","1","","","",""
"14","1926-11-23","New York Americans","0","Montreal Canadiens","2","","","",""
"15","1926-11-24","Detroit Cougars","1","Chicago Black Hawks","0","","","",""
"16","1926-11-25","New York Americans","4","Montreal Maroons","1","","","",""
"17","1926-11-25","New York Rangers","0","Pittsburgh Pirates","2","","","",""
"18","1926-11-25","Ottawa Senators","2","Toronto Maple Leafs","2","OT","","",""
"19","1926-11-27","Pittsburgh Pirates","5","Chicago Black Hawks","3","","","",""
"20","1926-11-27","New York Americans","2","Detroit Cougars","4","","","","at Windsor, ON"
"21","1926-11-27","New York Rangers","2","Montreal Canadiens","0","","","",""
"22","1926-11-27","Montreal Maroons","0","Ottawa Senators","1","OT","","",""
"23","1926-11-30","Ottawa Senators","2","Boston Bruins","1","","","",""
"24","1926-11-30","Detroit Cougars","4","Montreal Maroons","0","","","",""
"25","1926-11-30","Chicago Black Hawks","3","New York Rangers","4","OT","","",""
"26","1926-11-30","Pittsburgh Pirates","0","Toronto Maple Leafs","6","","","",""
"27","1926-12-01","Chicago Black Hawks","2","New York Americans","2","OT","","",""
"28","1926-12-02","Toronto Maple Leafs","0","Montreal Canadiens","2","","","",""
"29","1926-12-04","New York Rangers","0","Detroit Cougars","1","","","","at Windsor, ON"
"30","1926-12-04","Chicago Black Hawks","5","Montreal Maroons","3","","","",""
"31","1926-12-04","Montreal Canadiens","1","Ottawa Senators","4","","","",""
"32","1926-12-04","Boston Bruins","4","Pittsburgh Pirates","3","OT","","",""
"33","1926-12-04","New York Americans","1","Toronto Maple Leafs","0","","","",""
"34","1926-12-07","New York Rangers","1","Boston Bruins","0","","","",""
"35","1926-12-07","Ottawa Senators","3","Chicago Black Hawks","2","","","",""
"36","1926-12-07","Montreal Maroons","2","Montreal Canadiens","3","OT","","",""
"37","1926-12-09","Ottawa Senators","3","Detroit Cougars","1","","","","at Windsor, ON"
"38","1926-12-09","Montreal Canadiens","5","Pittsburgh Pirates","2","","","",""
"39","1926-12-09","Chicago Black Hawks","2","Toronto Maple Leafs","5","","","",""
"40","1926-12-11","New York Americans","4","Detroit Cougars","2","","","","at Windsor, ON"
"41","1926-12-11","Chicago Black Hawks","3","Montreal Canadiens","0","","","",""
"42","1926-12-11","Toronto Maple Leafs","1","Ottawa Senators","2","","","",""
"43","1926-12-11","Montreal Maroons","2","Pittsburgh Pirates","2","OT","","",""
"44","1926-12-12","Boston Bruins","1","New York Rangers","2","OT","","",""
"45","1926-12-14","Detroit Cougars","2","Boston Bruins","7","","","",""
"46","1926-12-14","Toronto Maple Leafs","0","Montreal Maroons","3","","","",""
"47","1926-12-14","Ottawa Senators","2","New York Americans","0","","","",""
"48","1926-12-15","New York Rangers","2","Chicago Black Hawks","6","","","",""
"49","1926-12-16","Boston Bruins","2","Montreal Canadiens","2","OT","","",""
"50","1926-12-16","Detroit Cougars","5","Ottawa Senators","0","","","",""
"51","1926-12-18","Pittsburgh Pirates","0","Boston Bruins","3","","","",""
"52","1926-12-18","New York Americans","2","Chicago Black Hawks","4","","","",""
"53","1926-12-18","Ottawa Senators","0","Montreal Maroons","0","OT","","",""
"54","1926-12-18","Montreal Canadiens","2","Toronto Maple Leafs","0","","","",""
"55","1926-12-19","Detroit Cougars","1","New York Rangers","1","OT","","",""
"56","1926-12-20","Toronto Maple Leafs","0","New York Americans","2","","","",""
"57","1926-12-21","Toronto Maple Leafs","5","Boston Bruins","3","","","",""
"58","1926-12-21","Pittsburgh Pirates","0","New York Rangers","1","","","",""
