"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1946-03-19","Detroit Red Wings","1","Boston Bruins","3","","","",""
"2","1946-03-19","Chicago Black Hawks","2","Montreal Canadiens","6","","","",""
"3","1946-03-21","Detroit Red Wings","3","Boston Bruins","0","","","",""
"4","1946-03-21","Chicago Black Hawks","1","Montreal Canadiens","5","","","",""
"5","1946-03-24","Montreal Canadiens","8","Chicago Black Hawks","2","","","",""
"6","1946-03-24","Boston Bruins","5","Detroit Red Wings","2","","","",""
"7","1946-03-26","Montreal Canadiens","7","Chicago Black Hawks","2","","","",""
"8","1946-03-26","Boston Bruins","4","Detroit Red Wings","1","","","",""
"9","1946-03-28","Detroit Red Wings","3","Boston Bruins","4","OT","","",""
"10","1946-03-30","Boston Bruins","3","Montreal Canadiens","4","OT","","",""
"11","1946-04-02","Boston Bruins","2","Montreal Canadiens","3","OT","","",""
"12","1946-04-04","Montreal Canadiens","4","Boston Bruins","2","","","",""
"13","1946-04-07","Montreal Canadiens","2","Boston Bruins","3","OT","","",""
"14","1946-04-09","Boston Bruins","3","Montreal Canadiens","6","","","",""
