"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2006-04-21","Mighty Ducks of Anaheim","1","Calgary Flames","2","OT","","",""
"2","2006-04-21","Edmonton Oilers","2","Detroit Red Wings","3","2OT","","",""
"3","2006-04-21","San Jose Sharks","3","Nashville Predators","4","","","",""
"4","2006-04-21","Tampa Bay Lightning","1","Ottawa Senators","4","","","",""
"5","2006-04-22","Philadelphia Flyers","2","Buffalo Sabres","3","2OT","","",""
"6","2006-04-22","Montreal Canadiens","6","Carolina Hurricanes","1","","","",""
"7","2006-04-22","Colorado Avalanche","5","Dallas Stars","2","","","",""
"8","2006-04-22","New York Rangers","1","New Jersey Devils","6","","","",""
"9","2006-04-23","Mighty Ducks of Anaheim","4","Calgary Flames","3","","","",""
"10","2006-04-23","Edmonton Oilers","4","Detroit Red Wings","2","","","",""
"11","2006-04-23","San Jose Sharks","3","Nashville Predators","0","","","",""
"12","2006-04-23","Tampa Bay Lightning","4","Ottawa Senators","3","","","",""
"13","2006-04-24","Philadelphia Flyers","2","Buffalo Sabres","8","","","",""
"14","2006-04-24","Montreal Canadiens","6","Carolina Hurricanes","5","2OT","","",""
"15","2006-04-24","Colorado Avalanche","5","Dallas Stars","4","OT","","",""
"16","2006-04-24","New York Rangers","1","New Jersey Devils","4","","","",""
"17","2006-04-25","Detroit Red Wings","3","Edmonton Oilers","4","2OT","","",""
"18","2006-04-25","Calgary Flames","5","Mighty Ducks of Anaheim","2","","","",""
"19","2006-04-25","Nashville Predators","1","San Jose Sharks","4","","","",""
"20","2006-04-25","Ottawa Senators","8","Tampa Bay Lightning","4","","","",""
"21","2006-04-26","Dallas Stars","3","Colorado Avalanche","4","OT","","",""
"22","2006-04-26","Carolina Hurricanes","2","Montreal Canadiens","1","OT","","",""
"23","2006-04-26","New Jersey Devils","3","New York Rangers","0","","","",""
"24","2006-04-26","Buffalo Sabres","2","Philadelphia Flyers","4","","","",""
"25","2006-04-27","Detroit Red Wings","4","Edmonton Oilers","2","","","",""
"26","2006-04-27","Calgary Flames","2","Mighty Ducks of Anaheim","3","OT","","",""
"27","2006-04-27","Nashville Predators","4","San Jose Sharks","5","","","",""
"28","2006-04-27","Ottawa Senators","5","Tampa Bay Lightning","2","","","",""
"29","2006-04-28","Dallas Stars","4","Colorado Avalanche","1","","","",""
"30","2006-04-28","Carolina Hurricanes","3","Montreal Canadiens","2","","","",""
"31","2006-04-28","Buffalo Sabres","4","Philadelphia Flyers","5","","","",""
"32","2006-04-29","Mighty Ducks of Anaheim","2","Calgary Flames","3","","","",""
"33","2006-04-29","Edmonton Oilers","3","Detroit Red Wings","2","","","",""
"34","2006-04-29","New Jersey Devils","4","New York Rangers","2","","","",""
"35","2006-04-29","Tampa Bay Lightning","2","Ottawa Senators","3","","","",""
"36","2006-04-30","Philadelphia Flyers","0","Buffalo Sabres","3","","","",""
"37","2006-04-30","Montreal Canadiens","1","Carolina Hurricanes","2","","","",""
"38","2006-04-30","Colorado Avalanche","3","Dallas Stars","2","OT","","",""
"39","2006-04-30","San Jose Sharks","2","Nashville Predators","1","","","",""
"40","2006-05-01","Detroit Red Wings","3","Edmonton Oilers","4","","","",""
"41","2006-05-01","Calgary Flames","1","Mighty Ducks of Anaheim","2","","","",""
"42","2006-05-02","Carolina Hurricanes","2","Montreal Canadiens","1","OT","","",""
"43","2006-05-02","Buffalo Sabres","7","Philadelphia Flyers","1","","","",""
"44","2006-05-03","Mighty Ducks of Anaheim","3","Calgary Flames","0","","","",""
"45","2006-05-05","Colorado Avalanche","0","Mighty Ducks of Anaheim","5","","","",""
"46","2006-05-05","Buffalo Sabres","7","Ottawa Senators","6","OT","","",""
"47","2006-05-06","New Jersey Devils","0","Carolina Hurricanes","6","","","",""
"48","2006-05-07","Colorado Avalanche","0","Mighty Ducks of Anaheim","3","","","",""
"49","2006-05-07","Edmonton Oilers","1","San Jose Sharks","2","","","",""
"50","2006-05-08","New Jersey Devils","2","Carolina Hurricanes","3","OT","","",""
"51","2006-05-08","Buffalo Sabres","2","Ottawa Senators","1","","","",""
"52","2006-05-08","Edmonton Oilers","1","San Jose Sharks","2","","","",""
"53","2006-05-09","Mighty Ducks of Anaheim","4","Colorado Avalanche","3","OT","","",""
"54","2006-05-10","Ottawa Senators","2","Buffalo Sabres","3","OT","","",""
"55","2006-05-10","San Jose Sharks","2","Edmonton Oilers","3","3OT","","",""
"56","2006-05-10","Carolina Hurricanes","3","New Jersey Devils","2","","","",""
"57","2006-05-11","Ottawa Senators","2","Buffalo Sabres","1","","","",""
"58","2006-05-11","Mighty Ducks of Anaheim","4","Colorado Avalanche","1","","","",""
"59","2006-05-12","San Jose Sharks","3","Edmonton Oilers","6","","","",""
"60","2006-05-13","Carolina Hurricanes","1","New Jersey Devils","5","","","",""
"61","2006-05-13","Buffalo Sabres","3","Ottawa Senators","2","OT","","",""
"62","2006-05-14","New Jersey Devils","1","Carolina Hurricanes","4","","","",""
"63","2006-05-14","Edmonton Oilers","6","San Jose Sharks","3","","","",""
"64","2006-05-17","San Jose Sharks","0","Edmonton Oilers","2","","","",""
"65","2006-05-19","Edmonton Oilers","3","Mighty Ducks of Anaheim","1","","","",""
"66","2006-05-20","Buffalo Sabres","3","Carolina Hurricanes","2","","","",""
"67","2006-05-21","Edmonton Oilers","3","Mighty Ducks of Anaheim","1","","","",""
"68","2006-05-22","Buffalo Sabres","3","Carolina Hurricanes","4","","","",""
"69","2006-05-23","Mighty Ducks of Anaheim","4","Edmonton Oilers","5","","","",""
"70","2006-05-24","Carolina Hurricanes","3","Buffalo Sabres","4","","","",""
"71","2006-05-25","Mighty Ducks of Anaheim","6","Edmonton Oilers","3","","","",""
"72","2006-05-26","Carolina Hurricanes","4","Buffalo Sabres","0","","","",""
"73","2006-05-27","Edmonton Oilers","2","Mighty Ducks of Anaheim","1","","","",""
"74","2006-05-28","Buffalo Sabres","3","Carolina Hurricanes","4","OT","","",""
"75","2006-05-30","Carolina Hurricanes","1","Buffalo Sabres","2","OT","","",""
"76","2006-06-01","Buffalo Sabres","2","Carolina Hurricanes","4","","","",""
"77","2006-06-05","Edmonton Oilers","4","Carolina Hurricanes","5","","","",""
"78","2006-06-07","Edmonton Oilers","0","Carolina Hurricanes","5","","","",""
"79","2006-06-10","Carolina Hurricanes","1","Edmonton Oilers","2","","","",""
"80","2006-06-12","Carolina Hurricanes","2","Edmonton Oilers","1","","","",""
"81","2006-06-14","Edmonton Oilers","4","Carolina Hurricanes","3","OT","","",""
"82","2006-06-17","Carolina Hurricanes","0","Edmonton Oilers","4","","","",""
"83","2006-06-19","Edmonton Oilers","1","Carolina Hurricanes","3","","","",""
