"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1952-03-25","Toronto Maple Leafs","0","Detroit Red Wings","3","","","",""
"2","1952-03-25","Boston Bruins","1","Montreal Canadiens","5","","","",""
"3","1952-03-27","Toronto Maple Leafs","0","Detroit Red Wings","1","","","",""
"4","1952-03-27","Boston Bruins","0","Montreal Canadiens","4","","","",""
"5","1952-03-29","Detroit Red Wings","6","Toronto Maple Leafs","2","","","",""
"6","1952-03-30","Montreal Canadiens","1","Boston Bruins","4","","","",""
"7","1952-04-01","Montreal Canadiens","2","Boston Bruins","3","","","",""
"8","1952-04-01","Detroit Red Wings","3","Toronto Maple Leafs","1","","","",""
"9","1952-04-03","Boston Bruins","1","Montreal Canadiens","0","","","",""
"10","1952-04-06","Montreal Canadiens","3","Boston Bruins","2","2OT","","",""
"11","1952-04-08","Boston Bruins","1","Montreal Canadiens","3","","","",""
"12","1952-04-10","Detroit Red Wings","3","Montreal Canadiens","1","","","",""
"13","1952-04-12","Detroit Red Wings","2","Montreal Canadiens","1","","","",""
"14","1952-04-13","Montreal Canadiens","0","Detroit Red Wings","3","","","",""
"15","1952-04-15","Montreal Canadiens","0","Detroit Red Wings","3","","","",""
