"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1989-10-05","Pittsburgh Penguins","4","Boston Bruins","5","","","",""
"2","1989-10-05","Quebec Nordiques","3","Buffalo Sabres","4","","","",""
"3","1989-10-05","Detroit Red Wings","7","Calgary Flames","10","","","",""
"4","1989-10-05","St. Louis Blues","8","Chicago Blackhawks","3","","","",""
"5","1989-10-05","Montreal Canadiens","4","Hartford Whalers","1","","","",""
"6","1989-10-05","Toronto Maple Leafs","2","Los Angeles Kings","4","","","",""
"7","1989-10-05","New York Islanders","5","Minnesota North Stars","6","","","",""
"8","1989-10-05","New Jersey Devils","6","Philadelphia Flyers","2","","","",""
"9","1989-10-05","Edmonton Oilers","4","Vancouver Canucks","1","","","",""
"10","1989-10-06","New York Rangers","4","Winnipeg Jets","1","","","",""
"11","1989-10-06","Philadelphia Flyers","3","Washington Capitals","5","","","",""
"12","1989-10-07","New York Islanders","3","Calgary Flames","6","","","",""
"13","1989-10-07","Minnesota North Stars","6","Hartford Whalers","4","","","",""
"14","1989-10-07","Edmonton Oilers","6","Los Angeles Kings","5","","","",""
"15","1989-10-07","Buffalo Sabres","1","Montreal Canadiens","5","","","",""
"16","1989-10-07","Pittsburgh Penguins","4","New Jersey Devils","4","OT","","",""
"17","1989-10-07","Boston Bruins","1","Quebec Nordiques","4","","","",""
"18","1989-10-07","Toronto Maple Leafs","8","St. Louis Blues","5","","","",""
"19","1989-10-07","Detroit Red Wings","3","Vancouver Canucks","5","","","",""
"20","1989-10-07","Chicago Blackhawks","3","Washington Capitals","2","","","",""
"21","1989-10-08","Minnesota North Stars","2","Buffalo Sabres","2","OT","","",""
"22","1989-10-08","New York Rangers","5","Chicago Blackhawks","3","","","",""
"23","1989-10-08","Detroit Red Wings","0","Los Angeles Kings","5","","","",""
"24","1989-10-08","Hartford Whalers","9","Quebec Nordiques","6","","","",""
"25","1989-10-08","Philadelphia Flyers","3","Winnipeg Jets","5","","","",""
"26","1989-10-09","Montreal Canadiens","0","Boston Bruins","2","","","",""
