"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1969-04-02","Toronto Maple Leafs","0","Boston Bruins","10","","","",""
"2","1969-04-02","New York Rangers","1","Montreal Canadiens","3","","","",""
"3","1969-04-02","Los Angeles Kings","5","Oakland Seals","4","OT","","",""
"4","1969-04-02","Philadelphia Flyers","2","St. Louis Blues","5","","","",""
"5","1969-04-03","Toronto Maple Leafs","0","Boston Bruins","7","","","",""
"6","1969-04-03","New York Rangers","2","Montreal Canadiens","5","","","",""
"7","1969-04-03","Los Angeles Kings","2","Oakland Seals","4","","","",""
"8","1969-04-03","Philadelphia Flyers","0","St. Louis Blues","5","","","",""
"9","1969-04-05","Oakland Seals","5","Los Angeles Kings","2","","","",""
"10","1969-04-05","Montreal Canadiens","4","New York Rangers","1","","","",""
"11","1969-04-05","St. Louis Blues","3","Philadelphia Flyers","0","","","",""
"12","1969-04-05","Boston Bruins","4","Toronto Maple Leafs","3","","","",""
"13","1969-04-06","Oakland Seals","2","Los Angeles Kings","4","","","",""
"14","1969-04-06","Montreal Canadiens","4","New York Rangers","3","","","",""
"15","1969-04-06","St. Louis Blues","4","Philadelphia Flyers","1","","","",""
"16","1969-04-06","Boston Bruins","3","Toronto Maple Leafs","2","","","",""
"17","1969-04-09","Los Angeles Kings","1","Oakland Seals","4","","","",""
"18","1969-04-10","Oakland Seals","3","Los Angeles Kings","4","","","",""
"19","1969-04-10","Boston Bruins","2","Montreal Canadiens","3","OT","","",""
"20","1969-04-13","Boston Bruins","3","Montreal Canadiens","4","OT","","",""
"21","1969-04-13","Los Angeles Kings","5","Oakland Seals","3","","","",""
"22","1969-04-15","Los Angeles Kings","0","St. Louis Blues","4","","","",""
"23","1969-04-17","Montreal Canadiens","0","Boston Bruins","5","","","",""
"24","1969-04-17","Los Angeles Kings","2","St. Louis Blues","3","","","",""
"25","1969-04-19","St. Louis Blues","5","Los Angeles Kings","2","","","",""
"26","1969-04-20","Montreal Canadiens","2","Boston Bruins","3","","","",""
"27","1969-04-20","St. Louis Blues","4","Los Angeles Kings","1","","","",""
"28","1969-04-22","Boston Bruins","2","Montreal Canadiens","4","","","",""
"29","1969-04-24","Montreal Canadiens","2","Boston Bruins","1","2OT","","",""
"30","1969-04-27","St. Louis Blues","1","Montreal Canadiens","3","","","",""
"31","1969-04-29","St. Louis Blues","1","Montreal Canadiens","3","","","",""
"32","1969-05-01","Montreal Canadiens","4","St. Louis Blues","0","","","",""
"33","1969-05-04","Montreal Canadiens","2","St. Louis Blues","1","","","",""
