"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1931-11-12","New York Americans","5","Detroit Falcons","2","","","",""
"2","1931-11-12","New York Rangers","4","Montreal Canadiens","1","","","",""
"3","1931-11-12","Chicago Black Hawks","2","Toronto Maple Leafs","1","","","",""
"4","1931-11-14","Boston Bruins","1","Montreal Maroons","4","","","",""
"5","1931-11-14","Montreal Canadiens","1","Toronto Maple Leafs","1","OT","","",""
"6","1931-11-15","New York Americans","1","Chicago Black Hawks","1","OT","","",""
"7","1931-11-15","Detroit Falcons","2","New York Rangers","1","","","",""
"8","1931-11-17","Detroit Falcons","0","Boston Bruins","1","OT","","",""
"9","1931-11-17","Montreal Maroons","2","Montreal Canadiens","5","","","",""
"10","1931-11-17","New York Americans","0","New York Rangers","3","","","",""
"11","1931-11-18","Toronto Maple Leafs","1","Chicago Black Hawks","1","OT","","",""
"12","1931-11-19","Montreal Maroons","1","Detroit Falcons","3","OT","","",""
"13","1931-11-19","Boston Bruins","1","New York Rangers","2","","","",""
"14","1931-11-21","Boston Bruins","0","Montreal Canadiens","3","","","",""
"15","1931-11-21","New York Rangers","5","Toronto Maple Leafs","3","","","",""
"16","1931-11-22","Montreal Maroons","2","Chicago Black Hawks","4","","","",""
"17","1931-11-22","Detroit Falcons","1","New York Americans","2","","","",""
"18","1931-11-24","Montreal Canadiens","1","Boston Bruins","7","","","",""
"19","1931-11-24","Detroit Falcons","1","Montreal Maroons","6","","","",""
"20","1931-11-24","Chicago Black Hawks","1","New York Rangers","1","OT","","",""
"21","1931-11-26","Chicago Black Hawks","0","Boston Bruins","1","","","",""
"22","1931-11-26","Toronto Maple Leafs","2","Montreal Canadiens","3","","","",""
"23","1931-11-26","Montreal Maroons","1","New York Americans","1","OT","","",""
"24","1931-11-28","New York Americans","3","Montreal Maroons","1","OT","","",""
"25","1931-11-28","Boston Bruins","5","Toronto Maple Leafs","6","OT","","",""
"26","1931-11-29","New York Rangers","5","Chicago Black Hawks","0","","","",""
"27","1931-11-29","Montreal Canadiens","2","Detroit Falcons","3","OT","","",""
"28","1931-12-01","Montreal Maroons","3","Boston Bruins","7","","","",""
"29","1931-12-01","New York Americans","2","Toronto Maple Leafs","2","OT","","",""
"30","1931-12-02","Montreal Canadiens","1","Chicago Black Hawks","2","","","",""
"31","1931-12-03","New York Rangers","1","Detroit Falcons","1","OT","","",""
"32","1931-12-03","Toronto Maple Leafs","2","Montreal Maroons","8","","","",""
"33","1931-12-05","Detroit Falcons","0","Montreal Canadiens","4","","","",""
"34","1931-12-05","Montreal Maroons","0","Toronto Maple Leafs","4","","","",""
"35","1931-12-06","Chicago Black Hawks","0","New York Americans","2","","","",""
"36","1931-12-08","New York Americans","3","Boston Bruins","2","","","",""
"37","1931-12-08","Chicago Black Hawks","1","Montreal Canadiens","1","OT","","",""
"38","1931-12-08","Toronto Maple Leafs","4","New York Rangers","2","","","",""
"39","1931-12-10","Boston Bruins","1","Detroit Falcons","1","OT","","",""
"40","1931-12-10","New York Rangers","3","Montreal Maroons","2","","","",""
"41","1931-12-10","Montreal Canadiens","3","New York Americans","0","","","",""
"42","1931-12-12","Montreal Canadiens","1","Montreal Maroons","7","","","",""
"43","1931-12-12","Detroit Falcons","1","Toronto Maple Leafs","3","","","",""
"44","1931-12-13","Boston Bruins","3","Chicago Black Hawks","0","","","",""
"45","1931-12-13","New York Rangers","2","New York Americans","1","","","",""
"46","1931-12-15","New York Rangers","2","Boston Bruins","2","OT","","",""
"47","1931-12-15","Toronto Maple Leafs","2","New York Americans","2","OT","","",""
"48","1931-12-16","Detroit Falcons","1","Chicago Black Hawks","4","OT","","",""
"49","1931-12-17","Chicago Black Hawks","1","Detroit Falcons","4","","","",""
"50","1931-12-17","New York Americans","0","Montreal Canadiens","1","","","",""
"51","1931-12-17","Montreal Maroons","4","New York Rangers","5","OT","","",""
"52","1931-12-19","New York Rangers","2","Montreal Canadiens","2","OT","","",""
"53","1931-12-19","Montreal Maroons","2","Toronto Maple Leafs","4","","","",""
"54","1931-12-20","Toronto Maple Leafs","0","Chicago Black Hawks","1","OT","","",""
"55","1931-12-20","Detroit Falcons","2","New York Americans","2","OT","","",""
"56","1931-12-22","Detroit Falcons","2","Boston Bruins","6","","","",""
"57","1931-12-22","Chicago Black Hawks","1","Montreal Maroons","1","OT","","",""
"58","1931-12-22","Montreal Canadiens","2","New York Rangers","6","","","",""
"59","1931-12-22","New York Americans","3","Toronto Maple Leafs","9","","","",""
"60","1931-12-24","Toronto Maple Leafs","2","Montreal Canadiens","1","OT","","",""
"61","1931-12-25","New York Americans","0","New York Rangers","6","","","",""
"62","1931-12-26","Boston Bruins","4","Montreal Maroons","4","OT","","",""
"63","1931-12-26","Montreal Canadiens","2","Toronto Maple Leafs","0","OT","","",""
"64","1931-12-27","New York Americans","0","Detroit Falcons","1","","","",""
"65","1931-12-27","Chicago Black Hawks","1","New York Rangers","3","","","",""
"66","1931-12-29","Chicago Black Hawks","3","Boston Bruins","3","OT","","",""
"67","1931-12-29","Detroit Falcons","2","Montreal Maroons","4","","","",""
"68","1931-12-29","Toronto Maple Leafs","5","New York Americans","0","","","",""
"69","1931-12-31","Montreal Canadiens","0","Boston Bruins","5","","","",""
"70","1931-12-31","Montreal Maroons","1","Toronto Maple Leafs","3","","","",""
"71","1932-01-01","New York Americans","2","Chicago Black Hawks","3","","","",""
"72","1932-01-01","Detroit Falcons","0","New York Rangers","3","","","",""
"73","1932-01-02","Montreal Maroons","1","Montreal Canadiens","5","","","",""
"74","1932-01-03","New York Rangers","1","Chicago Black Hawks","1","OT","","",""
"75","1932-01-03","Toronto Maple Leafs","2","Detroit Falcons","3","OT","","",""
"76","1932-01-03","Boston Bruins","0","New York Americans","0","OT","","",""
"77","1932-01-05","Toronto Maple Leafs","3","Boston Bruins","3","OT","","",""
"78","1932-01-05","New York Americans","2","Montreal Canadiens","1","OT","","",""
"79","1932-01-05","Montreal Maroons","0","New York Rangers","2","","","",""
"80","1932-01-06","Detroit Falcons","2","Chicago Black Hawks","4","","","",""
"81","1932-01-07","Boston Bruins","0","Detroit Falcons","0","OT","","",""
"82","1932-01-07","New York Rangers","3","Montreal Maroons","4","","","",""
"83","1932-01-07","Montreal Canadiens","0","New York Americans","1","","","",""
"84","1932-01-09","New York Americans","2","Montreal Maroons","4","","","",""
"85","1932-01-10","Boston Bruins","1","Chicago Black Hawks","1","OT","","",""
"86","1932-01-10","Montreal Canadiens","1","Detroit Falcons","3","","","",""
"87","1932-01-10","Toronto Maple Leafs","0","New York Rangers","2","","","",""
"88","1932-01-12","New York Rangers","5","Boston Bruins","3","OT","","",""
"89","1932-01-12","Montreal Maroons","0","New York Americans","2","","","",""
"90","1932-01-12","Detroit Falcons","4","Toronto Maple Leafs","7","","","",""
"91","1932-01-13","Montreal Canadiens","2","Chicago Black Hawks","1","","","",""
"92","1932-01-14","Chicago Black Hawks","0","Detroit Falcons","2","","","",""
"93","1932-01-14","Toronto Maple Leafs","6","Montreal Maroons","4","","","",""
"94","1932-01-14","Boston Bruins","1","New York Rangers","3","","","",""
"95","1932-01-16","Boston Bruins","2","Montreal Canadiens","2","OT","","",""
"96","1932-01-17","Montreal Maroons","3","Chicago Black Hawks","3","OT","","",""
"97","1932-01-17","New York Rangers","2","Detroit Falcons","4","","","",""
"98","1932-01-17","Toronto Maple Leafs","0","New York Americans","4","","","",""
"99","1932-01-19","Chicago Black Hawks","3","Boston Bruins","2","","","",""
"100","1932-01-19","Montreal Canadiens","5","New York Rangers","3","","","",""
"101","1932-01-19","New York Americans","3","Toronto Maple Leafs","11","","","",""
"102","1932-01-21","Montreal Maroons","3","Detroit Falcons","4","","","",""
"103","1932-01-21","Toronto Maple Leafs","1","Montreal Canadiens","3","","","",""
"104","1932-01-21","Chicago Black Hawks","1","New York Americans","0","","","",""
"105","1932-01-23","Detroit Falcons","2","Boston Bruins","0","","","",""
"106","1932-01-23","Chicago Black Hawks","3","Montreal Maroons","3","OT","","",""
"107","1932-01-23","Montreal Canadiens","0","Toronto Maple Leafs","2","","","",""
"108","1932-01-24","Detroit Falcons","3","New York Rangers","4","OT","","",""
"109","1932-01-26","Montreal Maroons","4","Boston Bruins","3","","","",""
"110","1932-01-26","Montreal Canadiens","2","New York Americans","3","","","",""
"111","1932-01-27","Detroit Falcons","1","Chicago Black Hawks","2","OT","","",""
"112","1932-01-28","Chicago Black Hawks","2","Detroit Falcons","4","","","",""
"113","1932-01-28","Montreal Canadiens","3","Montreal Maroons","3","OT","","",""
"114","1932-01-28","Boston Bruins","4","New York Rangers","1","","","",""
"115","1932-01-30","Detroit Falcons","3","Montreal Canadiens","4","","","",""
"116","1932-01-30","New York Rangers","3","Toronto Maple Leafs","6","OT","","",""
"117","1932-01-31","New York Rangers","3","Chicago Black Hawks","0","","","",""
"118","1932-01-31","Montreal Maroons","2","New York Americans","4","","","",""
"119","1932-02-02","New York Americans","4","Boston Bruins","3","","","",""
"120","1932-02-02","Detroit Falcons","3","Montreal Maroons","4","","","",""
"121","1932-02-02","Montreal Canadiens","4","New York Rangers","1","","","",""
"122","1932-02-03","Toronto Maple Leafs","0","Chicago Black Hawks","7","","","",""
"123","1932-02-04","Montreal Maroons","5","Montreal Canadiens","6","OT","","",""
"124","1932-02-04","Boston Bruins","5","New York Americans","0","","","",""
"125","1932-02-06","New York Americans","1","Montreal Maroons","3","","","",""
"126","1932-02-06","Boston Bruins","0","Toronto Maple Leafs","6","","","",""
"127","1932-02-07","Toronto Maple Leafs","1","Detroit Falcons","3","","","",""
"128","1932-02-07","Chicago Black Hawks","0","New York Rangers","1","","","",""
"129","1932-02-09","New York Rangers","1","Boston Bruins","2","","","",""
"130","1932-02-09","Montreal Canadiens","1","Montreal Maroons","4","","","",""
"131","1932-02-09","Chicago Black Hawks","3","New York Americans","1","","","",""
"132","1932-02-11","Montreal Maroons","7","Boston Bruins","4","","","",""
"133","1932-02-11","Chicago Black Hawks","1","Montreal Canadiens","4","","","",""
"134","1932-02-13","New York Rangers","1","Montreal Canadiens","3","","","",""
"135","1932-02-13","Montreal Maroons","0","Toronto Maple Leafs","6","","","",""
"136","1932-02-14","Chicago Black Hawks","1","Detroit Falcons","3","","","",""
"137","1932-02-14","Boston Bruins","3","New York Americans","1","","","",""
"138","1932-02-16","Toronto Maple Leafs","0","Boston Bruins","3","","","",""
"139","1932-02-16","New York Americans","1","Montreal Maroons","7","","","",""
"140","1932-02-16","Detroit Falcons","2","New York Rangers","2","OT","","",""
"141","1932-02-17","Montreal Canadiens","3","Chicago Black Hawks","1","","","",""
"142","1932-02-18","Boston Bruins","0","Detroit Falcons","0","OT","","",""
"143","1932-02-18","Montreal Maroons","3","New York Americans","1","","","",""
"144","1932-02-18","New York Rangers","3","Toronto Maple Leafs","5","","","",""
"145","1932-02-20","Boston Bruins","1","Chicago Black Hawks","2","","","",""
"146","1932-02-20","Toronto Maple Leafs","0","Montreal Maroons","3","","","",""
"147","1932-02-21","Montreal Canadiens","1","Detroit Falcons","1","OT","","",""
"148","1932-02-21","New York Americans","3","New York Rangers","2","","","",""
"149","1932-02-23","New York Rangers","2","Boston Bruins","0","OT","","",""
"150","1932-02-23","Detroit Falcons","1","Montreal Canadiens","2","","","",""
"151","1932-02-23","Toronto Maple Leafs","4","New York Americans","4","OT","","",""
"152","1932-02-24","Montreal Maroons","1","Chicago Black Hawks","3","","","",""
"153","1932-02-25","Boston Bruins","3","New York Rangers","3","OT","","",""
"154","1932-02-25","Detroit Falcons","5","Toronto Maple Leafs","3","","","",""
"155","1932-02-27","Boston Bruins","2","Montreal Canadiens","4","","","",""
"156","1932-02-27","Chicago Black Hawks","2","Toronto Maple Leafs","4","","","",""
"157","1932-02-28","Montreal Maroons","1","Detroit Falcons","2","","","",""
"158","1932-03-01","Montreal Canadiens","6","Boston Bruins","7","","","",""
"159","1932-03-01","Chicago Black Hawks","0","Montreal Maroons","1","","","",""
"160","1932-03-01","New York Americans","1","Toronto Maple Leafs","3","","","",""
"161","1932-03-03","New York Rangers","2","Detroit Falcons","1","","","",""
"162","1932-03-03","Montreal Maroons","1","Montreal Canadiens","2","","","",""
"163","1932-03-04","New York Americans","1","Chicago Black Hawks","6","","","",""
"164","1932-03-05","Boston Bruins","1","Montreal Maroons","3","","","",""
"165","1932-03-05","Montreal Canadiens","1","Toronto Maple Leafs","1","OT","","",""
"166","1932-03-06","New York Rangers","3","Chicago Black Hawks","4","OT","","",""
"167","1932-03-06","Detroit Falcons","2","New York Americans","2","OT","","",""
"168","1932-03-08","Detroit Falcons","0","Boston Bruins","2","","","",""
"169","1932-03-08","New York Americans","1","Montreal Canadiens","6","","","",""
"170","1932-03-08","Chicago Black Hawks","1","New York Rangers","6","","","",""
"171","1932-03-10","Chicago Black Hawks","3","Boston Bruins","2","","","",""
"172","1932-03-10","Toronto Maple Leafs","1","Montreal Maroons","3","","","",""
"173","1932-03-10","New York Rangers","1","New York Americans","5","","","",""
"174","1932-03-11","Chicago Black Hawks","0","Montreal Canadiens","1","","","",""
