"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1977-04-05","Minnesota North Stars","2","Buffalo Sabres","4","","","",""
"2","1977-04-05","Atlanta Flames","2","Los Angeles Kings","5","","","",""
"3","1977-04-05","Chicago Black Hawks","2","New York Islanders","5","","","",""
"4","1977-04-05","Toronto Maple Leafs","4","Pittsburgh Penguins","2","","","",""
"5","1977-04-07","Los Angeles Kings","2","Atlanta Flames","3","","","",""
"6","1977-04-07","Buffalo Sabres","7","Minnesota North Stars","1","","","",""
"7","1977-04-07","Chicago Black Hawks","1","New York Islanders","2","","","",""
"8","1977-04-07","Pittsburgh Penguins","6","Toronto Maple Leafs","4","","","",""
"9","1977-04-09","Atlanta Flames","2","Los Angeles Kings","4","","","",""
"10","1977-04-09","Toronto Maple Leafs","5","Pittsburgh Penguins","2","","","",""
"11","1977-04-11","Los Angeles Kings","3","Boston Bruins","8","","","",""
"12","1977-04-11","St. Louis Blues","2","Montreal Canadiens","7","","","",""
"13","1977-04-11","Buffalo Sabres","2","New York Islanders","4","","","",""
"14","1977-04-11","Toronto Maple Leafs","3","Philadelphia Flyers","2","","","",""
"15","1977-04-13","Los Angeles Kings","2","Boston Bruins","6","","","",""
"16","1977-04-13","St. Louis Blues","0","Montreal Canadiens","3","","","",""
"17","1977-04-13","Buffalo Sabres","2","New York Islanders","4","","","",""
"18","1977-04-13","Toronto Maple Leafs","4","Philadelphia Flyers","1","","","",""
"19","1977-04-15","New York Islanders","4","Buffalo Sabres","3","","","",""
"20","1977-04-15","Boston Bruins","7","Los Angeles Kings","6","","","",""
"21","1977-04-15","Philadelphia Flyers","4","Toronto Maple Leafs","3","OT","","",""
"22","1977-04-16","Montreal Canadiens","5","St. Louis Blues","1","","","",""
"23","1977-04-17","New York Islanders","4","Buffalo Sabres","3","","","",""
"24","1977-04-17","Boston Bruins","4","Los Angeles Kings","7","","","",""
"25","1977-04-17","Montreal Canadiens","4","St. Louis Blues","1","","","",""
"26","1977-04-17","Philadelphia Flyers","6","Toronto Maple Leafs","5","OT","","",""
"27","1977-04-19","Los Angeles Kings","3","Boston Bruins","1","","","",""
"28","1977-04-19","Toronto Maple Leafs","0","Philadelphia Flyers","2","","","",""
"29","1977-04-21","Boston Bruins","4","Los Angeles Kings","3","","","",""
"30","1977-04-21","Philadelphia Flyers","4","Toronto Maple Leafs","3","","","",""
"31","1977-04-23","New York Islanders","3","Montreal Canadiens","4","","","",""
"32","1977-04-24","Boston Bruins","4","Philadelphia Flyers","3","OT","","",""
"33","1977-04-26","New York Islanders","0","Montreal Canadiens","3","","","",""
"34","1977-04-26","Boston Bruins","5","Philadelphia Flyers","4","2OT","","",""
"35","1977-04-28","Philadelphia Flyers","1","Boston Bruins","2","","","",""
"36","1977-04-28","Montreal Canadiens","3","New York Islanders","5","","","",""
"37","1977-04-30","Montreal Canadiens","4","New York Islanders","0","","","",""
"38","1977-05-01","Philadelphia Flyers","0","Boston Bruins","3","","","",""
"39","1977-05-03","New York Islanders","4","Montreal Canadiens","3","OT","","",""
"40","1977-05-05","Montreal Canadiens","2","New York Islanders","1","","","",""
"41","1977-05-07","Boston Bruins","3","Montreal Canadiens","7","","","",""
"42","1977-05-10","Boston Bruins","0","Montreal Canadiens","3","","","",""
"43","1977-05-12","Montreal Canadiens","4","Boston Bruins","2","","","",""
"44","1977-05-14","Montreal Canadiens","2","Boston Bruins","1","OT","","",""
