"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1982-04-07","Buffalo Sabres","1","Boston Bruins","3","","","",""
"2","1982-04-07","Los Angeles Kings","10","Edmonton Oilers","8","","","",""
"3","1982-04-07","Chicago Black Hawks","3","Minnesota North Stars","2","OT","","",""
"4","1982-04-07","Quebec Nordiques","1","Montreal Canadiens","5","","","",""
"5","1982-04-07","Pittsburgh Penguins","1","New York Islanders","8","","","",""
"6","1982-04-07","Philadelphia Flyers","4","New York Rangers","1","","","",""
"7","1982-04-07","Calgary Flames","3","Vancouver Canucks","5","","","",""
"8","1982-04-07","St. Louis Blues","4","Winnipeg Jets","3","","","",""
"9","1982-04-08","Buffalo Sabres","3","Boston Bruins","7","","","",""
"10","1982-04-08","Los Angeles Kings","2","Edmonton Oilers","3","OT","","",""
"11","1982-04-08","Chicago Black Hawks","5","Minnesota North Stars","3","","","",""
"12","1982-04-08","Quebec Nordiques","3","Montreal Canadiens","2","","","",""
"13","1982-04-08","Pittsburgh Penguins","2","New York Islanders","7","","","",""
"14","1982-04-08","Philadelphia Flyers","3","New York Rangers","7","","","",""
"15","1982-04-08","Calgary Flames","1","Vancouver Canucks","2","OT","","",""
"16","1982-04-08","St. Louis Blues","2","Winnipeg Jets","5","","","",""
"17","1982-04-10","Boston Bruins","2","Buffalo Sabres","5","","","",""
"18","1982-04-10","Minnesota North Stars","7","Chicago Black Hawks","1","","","",""
"19","1982-04-10","Vancouver Canucks","3","Calgary Flames","1","","","",""
"20","1982-04-10","Edmonton Oilers","5","Los Angeles Kings","6","OT","","",""
"21","1982-04-10","New York Rangers","4","Philadelphia Flyers","3","","","",""
"22","1982-04-10","New York Islanders","1","Pittsburgh Penguins","2","OT","","",""
"23","1982-04-10","Montreal Canadiens","1","Quebec Nordiques","2","","","",""
"24","1982-04-10","Winnipeg Jets","3","St. Louis Blues","6","","","",""
"25","1982-04-11","Boston Bruins","5","Buffalo Sabres","2","","","",""
"26","1982-04-11","Minnesota North Stars","2","Chicago Black Hawks","5","","","",""
"27","1982-04-11","New York Rangers","7","Philadelphia Flyers","5","","","",""
"28","1982-04-11","New York Islanders","2","Pittsburgh Penguins","5","","","",""
"29","1982-04-11","Montreal Canadiens","6","Quebec Nordiques","2","","","",""
"30","1982-04-11","Winnipeg Jets","2","St. Louis Blues","8","","","",""
"31","1982-04-12","Edmonton Oilers","3","Los Angeles Kings","2","","","",""
"32","1982-04-13","Los Angeles Kings","7","Edmonton Oilers","4","","","",""
"33","1982-04-13","Quebec Nordiques","3","Montreal Canadiens","2","OT","","",""
"34","1982-04-13","Pittsburgh Penguins","3","New York Islanders","4","OT","","",""
"35","1982-04-15","Quebec Nordiques","3","Boston Bruins","4","","","",""
"36","1982-04-15","New York Rangers","5","New York Islanders","4","","","",""
"37","1982-04-15","Chicago Black Hawks","5","St. Louis Blues","4","","","",""
"38","1982-04-15","Los Angeles Kings","2","Vancouver Canucks","3","","","",""
"39","1982-04-16","Quebec Nordiques","4","Boston Bruins","8","","","",""
"40","1982-04-16","New York Rangers","2","New York Islanders","7","","","",""
"41","1982-04-16","Chicago Black Hawks","1","St. Louis Blues","3","","","",""
"42","1982-04-16","Los Angeles Kings","3","Vancouver Canucks","2","OT","","",""
"43","1982-04-18","St. Louis Blues","5","Chicago Black Hawks","6","","","",""
"44","1982-04-18","Vancouver Canucks","4","Los Angeles Kings","3","OT","","",""
"45","1982-04-18","New York Islanders","4","New York Rangers","3","OT","","",""
"46","1982-04-18","Boston Bruins","2","Quebec Nordiques","3","OT","","",""
"47","1982-04-19","St. Louis Blues","4","Chicago Black Hawks","7","","","",""
"48","1982-04-19","Vancouver Canucks","5","Los Angeles Kings","4","","","",""
"49","1982-04-19","New York Islanders","5","New York Rangers","3","","","",""
"50","1982-04-19","Boston Bruins","2","Quebec Nordiques","7","","","",""
"51","1982-04-21","Quebec Nordiques","4","Boston Bruins","3","","","",""
"52","1982-04-21","New York Rangers","4","New York Islanders","2","","","",""
"53","1982-04-21","Chicago Black Hawks","2","St. Louis Blues","3","OT","","",""
"54","1982-04-21","Los Angeles Kings","2","Vancouver Canucks","5","","","",""
"55","1982-04-23","St. Louis Blues","0","Chicago Black Hawks","2","","","",""
"56","1982-04-23","New York Islanders","5","New York Rangers","3","","","",""
"57","1982-04-23","Boston Bruins","6","Quebec Nordiques","5","OT","","",""
"58","1982-04-25","Quebec Nordiques","2","Boston Bruins","1","","","",""
"59","1982-04-27","Vancouver Canucks","2","Chicago Black Hawks","1","2OT","","",""
"60","1982-04-27","Quebec Nordiques","1","New York Islanders","4","","","",""
"61","1982-04-29","Vancouver Canucks","1","Chicago Black Hawks","4","","","",""
"62","1982-04-29","Quebec Nordiques","2","New York Islanders","5","","","",""
"63","1982-05-01","New York Islanders","5","Quebec Nordiques","4","OT","","",""
"64","1982-05-01","Chicago Black Hawks","3","Vancouver Canucks","4","","","",""
"65","1982-05-04","New York Islanders","4","Quebec Nordiques","2","","","",""
"66","1982-05-04","Chicago Black Hawks","3","Vancouver Canucks","5","","","",""
"67","1982-05-06","Vancouver Canucks","6","Chicago Black Hawks","2","","","",""
"68","1982-05-08","Vancouver Canucks","5","New York Islanders","6","OT","","",""
"69","1982-05-11","Vancouver Canucks","4","New York Islanders","6","","","",""
"70","1982-05-13","New York Islanders","3","Vancouver Canucks","0","","","",""
"71","1982-05-16","New York Islanders","3","Vancouver Canucks","1","","","",""
