"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2015-04-15","Ottawa Senators","3","Montreal Canadiens","4","","21,287","",""
"2","2015-04-15","Chicago Blackhawks","4","Nashville Predators","3","2OT","17,225","",""
"3","2015-04-15","Calgary Flames","2","Vancouver Canucks","1","","18,870","",""
"4","2015-04-15","New York Islanders","4","Washington Capitals","1","","18,506","",""
"5","2015-04-16","Winnipeg Jets","2","Anaheim Ducks","4","","17,174","",""
"6","2015-04-16","Pittsburgh Penguins","1","New York Rangers","2","","18,006","",""
"7","2015-04-16","Minnesota Wild","4","St. Louis Blues","2","","19,671","",""
"8","2015-04-16","Detroit Red Wings","3","Tampa Bay Lightning","2","","19,204","",""
"9","2015-04-17","Ottawa Senators","2","Montreal Canadiens","3","OT","21,287","",""
"10","2015-04-17","Chicago Blackhawks","2","Nashville Predators","6","","17,208","",""
"11","2015-04-17","Calgary Flames","1","Vancouver Canucks","4","","18,870","",""
"12","2015-04-17","New York Islanders","3","Washington Capitals","4","","18,506","",""
"13","2015-04-18","Winnipeg Jets","1","Anaheim Ducks","2","","17,415","",""
"14","2015-04-18","Pittsburgh Penguins","4","New York Rangers","3","","18,006","",""
"15","2015-04-18","Minnesota Wild","1","St. Louis Blues","4","","19,243","",""
"16","2015-04-18","Detroit Red Wings","1","Tampa Bay Lightning","5","","19,204","",""
"17","2015-04-19","Vancouver Canucks","2","Calgary Flames","4","","19,289","",""
"18","2015-04-19","Nashville Predators","2","Chicago Blackhawks","4","","22,020","",""
"19","2015-04-19","Washington Capitals","1","New York Islanders","2","OT","16,170","",""
"20","2015-04-19","Montreal Canadiens","2","Ottawa Senators","1","OT","20,500","",""
"21","2015-04-20","St. Louis Blues","0","Minnesota Wild","3","","19,165","",""
"22","2015-04-20","New York Rangers","2","Pittsburgh Penguins","1","","18,645","",""
"23","2015-04-20","Anaheim Ducks","5","Winnipeg Jets","4","OT","15,016","",""
"24","2015-04-21","Vancouver Canucks","1","Calgary Flames","3","","19,289","",""
"25","2015-04-21","Nashville Predators","2","Chicago Blackhawks","3","3OT","22,014","",""
"26","2015-04-21","Tampa Bay Lightning","0","Detroit Red Wings","3","","20,027","",""
"27","2015-04-21","Washington Capitals","2","New York Islanders","1","OT","16,170","",""
"28","2015-04-22","St. Louis Blues","6","Minnesota Wild","1","","19,390","",""
"29","2015-04-22","Montreal Canadiens","0","Ottawa Senators","1","","20,500","",""
"30","2015-04-22","New York Rangers","2","Pittsburgh Penguins","1","OT","18,619","",""
"31","2015-04-22","Anaheim Ducks","5","Winnipeg Jets","2","","15,016","",""
"32","2015-04-23","Tampa Bay Lightning","3","Detroit Red Wings","2","OT","20,027","",""
"33","2015-04-23","Chicago Blackhawks","2","Nashville Predators","5","","17,238","",""
"34","2015-04-23","Calgary Flames","1","Vancouver Canucks","2","","18,870","",""
"35","2015-04-23","New York Islanders","1","Washington Capitals","5","","18,506","",""
"36","2015-04-24","Ottawa Senators","5","Montreal Canadiens","1","","21,287","",""
"37","2015-04-24","Pittsburgh Penguins","1","New York Rangers","2","OT","18,006","",""
"38","2015-04-24","Minnesota Wild","4","St. Louis Blues","1","","19,653","",""
"39","2015-04-25","Vancouver Canucks","4","Calgary Flames","7","","19,289","",""
"40","2015-04-25","Nashville Predators","3","Chicago Blackhawks","4","","22,171","",""
"41","2015-04-25","Washington Capitals","1","New York Islanders","3","","16,170","",""
"42","2015-04-25","Detroit Red Wings","4","Tampa Bay Lightning","0","","19,204","",""
"43","2015-04-26","St. Louis Blues","1","Minnesota Wild","4","","19,318","",""
"44","2015-04-26","Montreal Canadiens","2","Ottawa Senators","0","","20,500","",""
"45","2015-04-27","Tampa Bay Lightning","5","Detroit Red Wings","2","","20,027","",""
"46","2015-04-27","New York Islanders","1","Washington Capitals","2","","18,506","",""
"47","2015-04-29","Detroit Red Wings","0","Tampa Bay Lightning","2","","19,204","",""
"48","2015-04-30","Calgary Flames","1","Anaheim Ducks","6","","17,174","",""
"49","2015-04-30","Washington Capitals","2","New York Rangers","1","","18,006","",""
"50","2015-05-01","Minnesota Wild","3","Chicago Blackhawks","4","","21,851","",""
"51","2015-05-01","Tampa Bay Lightning","2","Montreal Canadiens","1","2OT","21,287","",""
"52","2015-05-02","Washington Capitals","2","New York Rangers","3","","18,006","",""
"53","2015-05-03","Calgary Flames","0","Anaheim Ducks","3","","17,299","",""
"54","2015-05-03","Minnesota Wild","1","Chicago Blackhawks","4","","21,934","",""
"55","2015-05-03","Tampa Bay Lightning","6","Montreal Canadiens","2","","21,287","",""
"56","2015-05-04","New York Rangers","0","Washington Capitals","1","","18,506","",""
"57","2015-05-05","Anaheim Ducks","3","Calgary Flames","4","OT","19,289","",""
"58","2015-05-05","Chicago Blackhawks","1","Minnesota Wild","0","","19,349","",""
"59","2015-05-06","Montreal Canadiens","1","Tampa Bay Lightning","2","","19,204","",""
"60","2015-05-06","New York Rangers","1","Washington Capitals","2","","18,506","",""
"61","2015-05-07","Chicago Blackhawks","4","Minnesota Wild","3","","19,163","",""
"62","2015-05-07","Montreal Canadiens","6","Tampa Bay Lightning","2","","19,204","",""
"63","2015-05-08","Anaheim Ducks","4","Calgary Flames","2","","19,289","",""
"64","2015-05-08","Washington Capitals","1","New York Rangers","2","OT","18,006","",""
"65","2015-05-09","Tampa Bay Lightning","1","Montreal Canadiens","2","","21,287","",""
"66","2015-05-10","Calgary Flames","2","Anaheim Ducks","3","OT","17,284","",""
"67","2015-05-10","New York Rangers","4","Washington Capitals","3","","18,506","",""
"68","2015-05-12","Montreal Canadiens","1","Tampa Bay Lightning","4","","19,204","",""
"69","2015-05-13","Washington Capitals","1","New York Rangers","2","OT","18,006","",""
"70","2015-05-16","Tampa Bay Lightning","1","New York Rangers","2","","18,006","",""
"71","2015-05-17","Chicago Blackhawks","1","Anaheim Ducks","4","","17,291","",""
"72","2015-05-18","Tampa Bay Lightning","6","New York Rangers","2","","18,006","",""
"73","2015-05-19","Chicago Blackhawks","3","Anaheim Ducks","2","3OT","17,234","",""
"74","2015-05-20","New York Rangers","5","Tampa Bay Lightning","6","OT","19,204","",""
"75","2015-05-21","Anaheim Ducks","2","Chicago Blackhawks","1","","22,160","",""
"76","2015-05-22","New York Rangers","5","Tampa Bay Lightning","1","","19,204","",""
"77","2015-05-23","Anaheim Ducks","4","Chicago Blackhawks","5","2OT","22,404","",""
"78","2015-05-24","Tampa Bay Lightning","2","New York Rangers","0","","18,006","",""
"79","2015-05-25","Chicago Blackhawks","4","Anaheim Ducks","5","OT","17,286","",""
"80","2015-05-26","New York Rangers","7","Tampa Bay Lightning","3","","19,204","",""
"81","2015-05-27","Anaheim Ducks","2","Chicago Blackhawks","5","","22,089","",""
"82","2015-05-29","Tampa Bay Lightning","2","New York Rangers","0","","18,006","",""
"83","2015-05-30","Chicago Blackhawks","5","Anaheim Ducks","3","","17,375","",""
"84","2015-06-03","Chicago Blackhawks","2","Tampa Bay Lightning","1","","19,204","",""
"85","2015-06-06","Chicago Blackhawks","3","Tampa Bay Lightning","4","","19,204","",""
"86","2015-06-08","Tampa Bay Lightning","3","Chicago Blackhawks","2","","22,336","",""
"87","2015-06-10","Tampa Bay Lightning","1","Chicago Blackhawks","2","","22,354","",""
"88","2015-06-13","Chicago Blackhawks","2","Tampa Bay Lightning","1","","19,204","",""
"89","2015-06-15","Tampa Bay Lightning","0","Chicago Blackhawks","2","","22,424","",""
