"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1992-04-18","St. Louis Blues","1","Chicago Blackhawks","3","","","",""
"2","1992-04-18","Minnesota North Stars","4","Detroit Red Wings","3","","","",""
"3","1992-04-18","Edmonton Oilers","3","Los Angeles Kings","1","","","",""
"4","1992-04-18","Winnipeg Jets","3","Vancouver Canucks","2","","","",""
"5","1992-04-19","Buffalo Sabres","3","Boston Bruins","2","","","",""
"6","1992-04-19","Hartford Whalers","0","Montreal Canadiens","2","","","",""
"7","1992-04-19","New Jersey Devils","1","New York Rangers","2","","","",""
"8","1992-04-19","Pittsburgh Penguins","1","Washington Capitals","3","","","",""
"9","1992-04-20","St. Louis Blues","5","Chicago Blackhawks","3","","","",""
"10","1992-04-20","Minnesota North Stars","4","Detroit Red Wings","2","","","",""
"11","1992-04-20","Edmonton Oilers","5","Los Angeles Kings","8","","","",""
"12","1992-04-20","Winnipeg Jets","2","Vancouver Canucks","3","","","",""
"13","1992-04-21","Buffalo Sabres","2","Boston Bruins","3","OT","","",""
"14","1992-04-21","Hartford Whalers","2","Montreal Canadiens","5","","","",""
"15","1992-04-21","New Jersey Devils","7","New York Rangers","3","","","",""
"16","1992-04-21","Pittsburgh Penguins","2","Washington Capitals","6","","","",""
"17","1992-04-22","Los Angeles Kings","3","Edmonton Oilers","4","","","",""
"18","1992-04-22","Detroit Red Wings","5","Minnesota North Stars","4","OT","","",""
"19","1992-04-22","Chicago Blackhawks","4","St. Louis Blues","5","2OT","","",""
"20","1992-04-22","Vancouver Canucks","2","Winnipeg Jets","4","","","",""
"21","1992-04-23","Boston Bruins","3","Buffalo Sabres","2","","","",""
"22","1992-04-23","Montreal Canadiens","2","Hartford Whalers","5","","","",""
"23","1992-04-23","New York Rangers","1","New Jersey Devils","3","","","",""
"24","1992-04-23","Washington Capitals","4","Pittsburgh Penguins","6","","","",""
"25","1992-04-24","Los Angeles Kings","4","Edmonton Oilers","3","","","",""
"26","1992-04-24","Detroit Red Wings","4","Minnesota North Stars","5","","","",""
"27","1992-04-24","Chicago Blackhawks","5","St. Louis Blues","3","","","",""
"28","1992-04-24","Vancouver Canucks","1","Winnipeg Jets","3","","","",""
"29","1992-04-25","Boston Bruins","5","Buffalo Sabres","4","OT","","",""
"30","1992-04-25","Montreal Canadiens","1","Hartford Whalers","3","","","",""
"31","1992-04-25","New York Rangers","3","New Jersey Devils","0","","","",""
"32","1992-04-25","Washington Capitals","7","Pittsburgh Penguins","2","","","",""
"33","1992-04-26","St. Louis Blues","4","Chicago Blackhawks","6","","","",""
"34","1992-04-26","Minnesota North Stars","0","Detroit Red Wings","3","","","",""
"35","1992-04-26","Edmonton Oilers","5","Los Angeles Kings","2","","","",""
"36","1992-04-26","Winnipeg Jets","2","Vancouver Canucks","8","","","",""
"37","1992-04-27","Buffalo Sabres","2","Boston Bruins","0","","","",""
"38","1992-04-27","Hartford Whalers","4","Montreal Canadiens","7","","","",""
"39","1992-04-27","New Jersey Devils","5","New York Rangers","8","","","",""
"40","1992-04-27","Pittsburgh Penguins","5","Washington Capitals","2","","","",""
"41","1992-04-28","Los Angeles Kings","0","Edmonton Oilers","3","","","",""
"42","1992-04-28","Detroit Red Wings","1","Minnesota North Stars","0","OT","","",""
"43","1992-04-28","Chicago Blackhawks","2","St. Louis Blues","1","","","",""
"44","1992-04-28","Vancouver Canucks","8","Winnipeg Jets","3","","","",""
"45","1992-04-29","Boston Bruins","3","Buffalo Sabres","9","","","",""
"46","1992-04-29","Montreal Canadiens","1","Hartford Whalers","2","OT","","",""
"47","1992-04-29","New York Rangers","3","New Jersey Devils","5","","","",""
"48","1992-04-29","Washington Capitals","4","Pittsburgh Penguins","6","","","",""
"49","1992-04-30","Minnesota North Stars","2","Detroit Red Wings","5","","","",""
"50","1992-04-30","Winnipeg Jets","0","Vancouver Canucks","5","","","",""
"51","1992-05-01","Buffalo Sabres","2","Boston Bruins","3","","","",""
"52","1992-05-01","Hartford Whalers","2","Montreal Canadiens","3","2OT","","",""
"53","1992-05-01","New Jersey Devils","4","New York Rangers","8","","","",""
"54","1992-05-01","Pittsburgh Penguins","3","Washington Capitals","1","","","",""
"55","1992-05-02","Chicago Blackhawks","2","Detroit Red Wings","1","","","",""
"56","1992-05-03","Boston Bruins","6","Montreal Canadiens","4","","","",""
"57","1992-05-03","Pittsburgh Penguins","4","New York Rangers","2","","","",""
"58","1992-05-03","Edmonton Oilers","4","Vancouver Canucks","3","OT","","",""
"59","1992-05-04","Chicago Blackhawks","3","Detroit Red Wings","1","","","",""
"60","1992-05-04","Edmonton Oilers","0","Vancouver Canucks","4","","","",""
"61","1992-05-05","Boston Bruins","3","Montreal Canadiens","2","OT","","",""
"62","1992-05-05","Pittsburgh Penguins","2","New York Rangers","4","","","",""
"63","1992-05-06","Detroit Red Wings","4","Chicago Blackhawks","5","","","",""
"64","1992-05-06","Vancouver Canucks","2","Edmonton Oilers","5","","","",""
"65","1992-05-07","Montreal Canadiens","2","Boston Bruins","3","","","",""
"66","1992-05-07","New York Rangers","6","Pittsburgh Penguins","5","OT","","",""
"67","1992-05-08","Detroit Red Wings","0","Chicago Blackhawks","1","","","",""
