"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1966-04-07","Detroit Red Wings","1","Chicago Black Hawks","2","","","",""
"2","1966-04-07","Toronto Maple Leafs","3","Montreal Canadiens","4","","","",""
"3","1966-04-09","Toronto Maple Leafs","0","Montreal Canadiens","2","","","",""
"4","1966-04-10","Detroit Red Wings","7","Chicago Black Hawks","0","","","",""
"5","1966-04-12","Chicago Black Hawks","2","Detroit Red Wings","1","","","",""
"6","1966-04-12","Montreal Canadiens","5","Toronto Maple Leafs","2","","","",""
"7","1966-04-14","Chicago Black Hawks","1","Detroit Red Wings","5","","","",""
"8","1966-04-14","Montreal Canadiens","4","Toronto Maple Leafs","1","","","",""
"9","1966-04-17","Detroit Red Wings","5","Chicago Black Hawks","3","","","",""
"10","1966-04-19","Chicago Black Hawks","2","Detroit Red Wings","3","","","",""
"11","1966-04-24","Detroit Red Wings","3","Montreal Canadiens","2","","","",""
"12","1966-04-26","Detroit Red Wings","5","Montreal Canadiens","2","","","",""
"13","1966-04-28","Montreal Canadiens","4","Detroit Red Wings","2","","","",""
"14","1966-05-01","Montreal Canadiens","2","Detroit Red Wings","1","","","",""
"15","1966-05-03","Detroit Red Wings","1","Montreal Canadiens","5","","","",""
"16","1966-05-05","Montreal Canadiens","3","Detroit Red Wings","2","OT","","",""
