"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1981-04-08","Minnesota North Stars","5","Boston Bruins","4","OT","","",""
"2","1981-04-08","Vancouver Canucks","2","Buffalo Sabres","3","OT","","",""
"3","1981-04-08","Chicago Black Hawks","3","Calgary Flames","4","","","",""
"4","1981-04-08","New York Rangers","3","Los Angeles Kings","1","","","",""
"5","1981-04-08","Edmonton Oilers","6","Montreal Canadiens","3","","","",""
"6","1981-04-08","Toronto Maple Leafs","2","New York Islanders","9","","","",""
"7","1981-04-08","Quebec Nordiques","4","Philadelphia Flyers","6","","","",""
"8","1981-04-08","Pittsburgh Penguins","2","St. Louis Blues","4","","","",""
"9","1981-04-09","Minnesota North Stars","9","Boston Bruins","6","","","",""
"10","1981-04-09","Vancouver Canucks","2","Buffalo Sabres","5","","","",""
"11","1981-04-09","Chicago Black Hawks","2","Calgary Flames","6","","","",""
"12","1981-04-09","New York Rangers","4","Los Angeles Kings","5","","","",""
"13","1981-04-09","Edmonton Oilers","3","Montreal Canadiens","1","","","",""
"14","1981-04-09","Toronto Maple Leafs","1","New York Islanders","5","","","",""
"15","1981-04-09","Quebec Nordiques","5","Philadelphia Flyers","8","","","",""
"16","1981-04-09","Pittsburgh Penguins","6","St. Louis Blues","4","","","",""
"17","1981-04-11","Calgary Flames","5","Chicago Black Hawks","4","2OT","","",""
"18","1981-04-11","Montreal Canadiens","2","Edmonton Oilers","6","","","",""
"19","1981-04-11","Boston Bruins","3","Minnesota North Stars","6","","","",""
"20","1981-04-11","Los Angeles Kings","3","New York Rangers","10","","","",""
"21","1981-04-11","St. Louis Blues","5","Pittsburgh Penguins","4","","","",""
"22","1981-04-11","Philadelphia Flyers","0","Quebec Nordiques","2","","","",""
"23","1981-04-11","New York Islanders","6","Toronto Maple Leafs","1","","","",""
"24","1981-04-11","Buffalo Sabres","5","Vancouver Canucks","3","","","",""
"25","1981-04-12","Los Angeles Kings","3","New York Rangers","6","","","",""
"26","1981-04-12","St. Louis Blues","3","Pittsburgh Penguins","6","","","",""
"27","1981-04-12","Philadelphia Flyers","3","Quebec Nordiques","4","OT","","",""
"28","1981-04-14","Quebec Nordiques","2","Philadelphia Flyers","5","","","",""
"29","1981-04-14","Pittsburgh Penguins","3","St. Louis Blues","4","2OT","","",""
"30","1981-04-16","Minnesota North Stars","4","Buffalo Sabres","3","OT","","",""
"31","1981-04-16","Edmonton Oilers","2","New York Islanders","8","","","",""
"32","1981-04-16","Calgary Flames","0","Philadelphia Flyers","4","","","",""
"33","1981-04-16","New York Rangers","3","St. Louis Blues","6","","","",""
"34","1981-04-17","Minnesota North Stars","5","Buffalo Sabres","2","","","",""
"35","1981-04-17","Edmonton Oilers","3","New York Islanders","6","","","",""
"36","1981-04-17","Calgary Flames","5","Philadelphia Flyers","4","","","",""
"37","1981-04-17","New York Rangers","6","St. Louis Blues","4","","","",""
"38","1981-04-19","Philadelphia Flyers","1","Calgary Flames","2","","","",""
"39","1981-04-19","New York Islanders","2","Edmonton Oilers","5","","","",""
"40","1981-04-19","Buffalo Sabres","4","Minnesota North Stars","6","","","",""
"41","1981-04-19","St. Louis Blues","3","New York Rangers","6","","","",""
"42","1981-04-20","Philadelphia Flyers","4","Calgary Flames","5","","","",""
"43","1981-04-20","New York Islanders","5","Edmonton Oilers","4","OT","","",""
"44","1981-04-20","Buffalo Sabres","5","Minnesota North Stars","4","OT","","",""
"45","1981-04-20","St. Louis Blues","1","New York Rangers","4","","","",""
"46","1981-04-22","Minnesota North Stars","4","Buffalo Sabres","3","","","",""
"47","1981-04-22","Edmonton Oilers","4","New York Islanders","3","","","",""
"48","1981-04-22","Calgary Flames","4","Philadelphia Flyers","9","","","",""
"49","1981-04-22","New York Rangers","3","St. Louis Blues","4","","","",""
"50","1981-04-24","Philadelphia Flyers","3","Calgary Flames","2","","","",""
"51","1981-04-24","New York Islanders","5","Edmonton Oilers","2","","","",""
"52","1981-04-24","St. Louis Blues","4","New York Rangers","7","","","",""
"53","1981-04-26","Calgary Flames","4","Philadelphia Flyers","1","","","",""
"54","1981-04-28","Minnesota North Stars","4","Calgary Flames","1","","","",""
"55","1981-04-28","New York Rangers","2","New York Islanders","5","","","",""
"56","1981-04-30","Minnesota North Stars","2","Calgary Flames","3","","","",""
"57","1981-04-30","New York Rangers","3","New York Islanders","7","","","",""
"58","1981-05-02","New York Islanders","5","New York Rangers","1","","","",""
"59","1981-05-03","Calgary Flames","4","Minnesota North Stars","6","","","",""
"60","1981-05-05","Calgary Flames","4","Minnesota North Stars","7","","","",""
"61","1981-05-05","New York Islanders","5","New York Rangers","2","","","",""
"62","1981-05-07","Minnesota North Stars","1","Calgary Flames","3","","","",""
"63","1981-05-09","Calgary Flames","3","Minnesota North Stars","5","","","",""
"64","1981-05-12","Minnesota North Stars","3","New York Islanders","6","","","",""
"65","1981-05-14","Minnesota North Stars","3","New York Islanders","6","","","",""
"66","1981-05-17","New York Islanders","7","Minnesota North Stars","5","","","",""
"67","1981-05-19","New York Islanders","2","Minnesota North Stars","4","","","",""
"68","1981-05-21","Minnesota North Stars","1","New York Islanders","5","","","",""
