"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1933-03-25","Toronto Maple Leafs","1","Boston Bruins","2","OT","","",""
"2","1933-03-25","Detroit Red Wings","2","Montreal Maroons","0","","","",""
"3","1933-03-26","Montreal Canadiens","2","New York Rangers","5","","","",""
"4","1933-03-28","Toronto Maple Leafs","1","Boston Bruins","0","OT","","",""
"5","1933-03-28","Montreal Maroons","2","Detroit Red Wings","3","","","",""
"6","1933-03-28","New York Rangers","3","Montreal Canadiens","3","","","",""
"7","1933-03-30","Detroit Red Wings","0","New York Rangers","2","","","",""
"8","1933-03-30","Boston Bruins","2","Toronto Maple Leafs","1","OT","","",""
"9","1933-04-01","Boston Bruins","3","Toronto Maple Leafs","5","","","",""
"10","1933-04-02","New York Rangers","4","Detroit Red Wings","3","","","",""
"11","1933-04-03","Boston Bruins","0","Toronto Maple Leafs","1","6OT","","",""
"12","1933-04-04","Toronto Maple Leafs","1","New York Rangers","5","","","",""
"13","1933-04-08","New York Rangers","3","Toronto Maple Leafs","1","","","",""
"14","1933-04-11","New York Rangers","2","Toronto Maple Leafs","3","","","",""
"15","1933-04-13","New York Rangers","1","Toronto Maple Leafs","0","OT","","",""
