"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1922-12-16","Ottawa Senators","3","Hamilton Tigers","4","","","",""
"2","1922-12-16","Montreal Canadiens","2","Toronto St. Patricks","7","","","",""
"3","1922-12-20","Hamilton Tigers","3","Montreal Canadiens","7","","","",""
"4","1922-12-20","Toronto St. Patricks","2","Ottawa Senators","7","","","",""
"5","1922-12-23","Ottawa Senators","3","Montreal Canadiens","0","","","",""
"6","1922-12-23","Hamilton Tigers","4","Toronto St. Patricks","9","","","",""
"7","1922-12-27","Toronto St. Patricks","6","Hamilton Tigers","9","","","",""
"8","1922-12-27","Montreal Canadiens","2","Ottawa Senators","2","OT","","",""
"9","1922-12-30","Toronto St. Patricks","2","Montreal Canadiens","8","","","",""
"10","1922-12-30","Hamilton Tigers","1","Ottawa Senators","4","","","",""
"11","1923-01-03","Montreal Canadiens","4","Hamilton Tigers","1","","","",""
"12","1923-01-03","Ottawa Senators","2","Toronto St. Patricks","3","OT","","",""
"13","1923-01-06","Hamilton Tigers","3","Montreal Canadiens","2","OT","","",""
"14","1923-01-06","Toronto St. Patricks","1","Ottawa Senators","2","","","",""
"15","1923-01-10","Toronto St. Patricks","7","Hamilton Tigers","6","OT","","",""
"16","1923-01-10","Montreal Canadiens","2","Ottawa Senators","6","","","",""
"17","1923-01-13","Ottawa Senators","1","Hamilton Tigers","8","","","",""
"18","1923-01-13","Montreal Canadiens","2","Toronto St. Patricks","2","OT","","",""
"19","1923-01-17","Ottawa Senators","1","Montreal Canadiens","2","","","",""
"20","1923-01-17","Hamilton Tigers","5","Toronto St. Patricks","2","","","",""
"21","1923-01-20","Toronto St. Patricks","1","Montreal Canadiens","3","","","",""
"22","1923-01-20","Hamilton Tigers","0","Ottawa Senators","2","","","",""
"23","1923-01-24","Montreal Canadiens","5","Hamilton Tigers","1","","","",""
"24","1923-01-24","Ottawa Senators","1","Toronto St. Patricks","2","OT","","",""
"25","1923-01-27","Ottawa Senators","6","Hamilton Tigers","5","OT","","",""
"26","1923-01-27","Montreal Canadiens","2","Toronto St. Patricks","4","","","",""
"27","1923-01-31","Hamilton Tigers","4","Montreal Canadiens","5","","","",""
"28","1923-01-31","Toronto St. Patricks","1","Ottawa Senators","2","","","",""
"29","1923-02-03","Ottawa Senators","1","Montreal Canadiens","4","","","",""
"30","1923-02-03","Hamilton Tigers","5","Toronto St. Patricks","6","","","",""
"31","1923-02-07","Toronto St. Patricks","4","Hamilton Tigers","2","","","",""
"32","1923-02-07","Montreal Canadiens","0","Ottawa Senators","3","","","",""
"33","1923-02-10","Toronto St. Patricks","3","Montreal Canadiens","5","","","",""
"34","1923-02-10","Hamilton Tigers","3","Ottawa Senators","8","","","",""
"35","1923-02-14","Montreal Canadiens","2","Hamilton Tigers","4","","","",""
"36","1923-02-14","Ottawa Senators","4","Toronto St. Patricks","6","","","",""
"37","1923-02-17","Toronto St. Patricks","3","Hamilton Tigers","2","","","",""
"38","1923-02-17","Montreal Canadiens","0","Ottawa Senators","2","","","",""
"39","1923-02-21","Hamilton Tigers","3","Montreal Canadiens","5","","","",""
"40","1923-02-21","Toronto St. Patricks","1","Ottawa Senators","6","","","",""
"41","1923-02-24","Ottawa Senators","5","Hamilton Tigers","1","","","",""
"42","1923-02-24","Montreal Canadiens","3","Toronto St. Patricks","4","","","",""
"43","1923-02-28","Toronto St. Patricks","0","Montreal Canadiens","3","","","",""
"44","1923-02-28","Hamilton Tigers","3","Ottawa Senators","6","","","",""
"45","1923-03-03","Ottawa Senators","0","Montreal Canadiens","1","","","",""
"46","1923-03-03","Hamilton Tigers","3","Toronto St. Patricks","4","","","",""
"47","1923-03-05","Montreal Canadiens","4","Hamilton Tigers","1","","","",""
"48","1923-03-05","Ottawa Senators","0","Toronto St. Patricks","2","","","",""
