"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1949-03-22","Toronto Maple Leafs","3","Boston Bruins","0","","","",""
"2","1949-03-22","Montreal Canadiens","1","Detroit Red Wings","2","3OT","","",""
"3","1949-03-24","Toronto Maple Leafs","3","Boston Bruins","2","","","",""
"4","1949-03-24","Montreal Canadiens","4","Detroit Red Wings","3","OT","","",""
"5","1949-03-26","Detroit Red Wings","2","Montreal Canadiens","3","","","",""
"6","1949-03-26","Boston Bruins","5","Toronto Maple Leafs","4","OT","","",""
"7","1949-03-29","Detroit Red Wings","3","Montreal Canadiens","1","","","",""
"8","1949-03-29","Boston Bruins","1","Toronto Maple Leafs","3","","","",""
"9","1949-03-30","Toronto Maple Leafs","3","Boston Bruins","2","","","",""
"10","1949-03-31","Montreal Canadiens","1","Detroit Red Wings","3","","","",""
"11","1949-04-02","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"12","1949-04-05","Montreal Canadiens","1","Detroit Red Wings","3","","","",""
"13","1949-04-08","Toronto Maple Leafs","3","Detroit Red Wings","2","OT","","",""
"14","1949-04-10","Toronto Maple Leafs","3","Detroit Red Wings","1","","","",""
"15","1949-04-13","Detroit Red Wings","1","Toronto Maple Leafs","3","","","",""
"16","1949-04-16","Detroit Red Wings","1","Toronto Maple Leafs","3","","","",""
