"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1963-03-26","Detroit Red Wings","4","Chicago Black Hawks","5","","","",""
"2","1963-03-26","Montreal Canadiens","1","Toronto Maple Leafs","3","","","",""
"3","1963-03-28","Detroit Red Wings","2","Chicago Black Hawks","5","","","",""
"4","1963-03-28","Montreal Canadiens","2","Toronto Maple Leafs","3","","","",""
"5","1963-03-30","Toronto Maple Leafs","2","Montreal Canadiens","0","","","",""
"6","1963-03-31","Chicago Black Hawks","2","Detroit Red Wings","4","","","",""
"7","1963-04-02","Chicago Black Hawks","1","Detroit Red Wings","4","","","",""
"8","1963-04-02","Toronto Maple Leafs","1","Montreal Canadiens","3","","","",""
"9","1963-04-04","Detroit Red Wings","4","Chicago Black Hawks","2","","","",""
"10","1963-04-04","Montreal Canadiens","0","Toronto Maple Leafs","5","","","",""
"11","1963-04-07","Chicago Black Hawks","4","Detroit Red Wings","7","","","",""
"12","1963-04-09","Detroit Red Wings","2","Toronto Maple Leafs","4","","","",""
"13","1963-04-11","Detroit Red Wings","2","Toronto Maple Leafs","4","","","",""
"14","1963-04-14","Toronto Maple Leafs","2","Detroit Red Wings","3","","","",""
"15","1963-04-16","Toronto Maple Leafs","4","Detroit Red Wings","2","","","",""
"16","1963-04-18","Detroit Red Wings","1","Toronto Maple Leafs","3","","","",""
