"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1953-03-24","Boston Bruins","0","Detroit Red Wings","7","","","",""
"2","1953-03-24","Chicago Black Hawks","1","Montreal Canadiens","3","","","",""
"3","1953-03-26","Boston Bruins","5","Detroit Red Wings","3","","","",""
"4","1953-03-26","Chicago Black Hawks","3","Montreal Canadiens","4","","","",""
"5","1953-03-29","Detroit Red Wings","1","Boston Bruins","2","OT","","",""
"6","1953-03-29","Montreal Canadiens","1","Chicago Black Hawks","2","OT","","",""
"7","1953-03-31","Detroit Red Wings","2","Boston Bruins","6","","","",""
"8","1953-03-31","Montreal Canadiens","1","Chicago Black Hawks","3","","","",""
"9","1953-04-02","Boston Bruins","4","Detroit Red Wings","6","","","",""
"10","1953-04-02","Chicago Black Hawks","4","Montreal Canadiens","2","","","",""
"11","1953-04-04","Montreal Canadiens","3","Chicago Black Hawks","0","","","",""
"12","1953-04-05","Detroit Red Wings","2","Boston Bruins","4","","","",""
"13","1953-04-07","Chicago Black Hawks","1","Montreal Canadiens","4","","","",""
"14","1953-04-09","Boston Bruins","2","Montreal Canadiens","4","","","",""
"15","1953-04-11","Boston Bruins","4","Montreal Canadiens","1","","","",""
"16","1953-04-12","Montreal Canadiens","3","Boston Bruins","0","","","",""
"17","1953-04-14","Montreal Canadiens","7","Boston Bruins","3","","","",""
"18","1953-04-16","Boston Bruins","0","Montreal Canadiens","1","OT","","",""
