"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1979-10-09","St. Louis Blues","5","Vancouver Canucks","2","","","",""
"2","1979-10-10","Edmonton Oilers","2","Chicago Black Hawks","4","","","",""
"3","1979-10-10","Detroit Red Wings","4","Los Angeles Kings","4","","","",""
"4","1979-10-10","Winnipeg Jets","2","Pittsburgh Penguins","4","","","",""
"5","1979-10-10","Atlanta Flames","5","Quebec Nordiques","3","","","",""
"6","1979-10-10","New York Rangers","6","Toronto Maple Leafs","3","","","",""
"7","1979-10-11","Winnipeg Jets","0","Boston Bruins","4","","","",""
"8","1979-10-11","Washington Capitals","3","Buffalo Sabres","6","","","",""
"9","1979-10-11","St. Louis Blues","3","Colorado Rockies","3","","","",""
"10","1979-10-11","Hartford Whalers","1","Minnesota North Stars","4","","","",""
"11","1979-10-11","Atlanta Flames","1","Montreal Canadiens","3","","","",""
"12","1979-10-11","New York Islanders","2","Philadelphia Flyers","5","","","",""
"13","1979-10-12","Detroit Red Wings","1","Vancouver Canucks","3","","","",""
"14","1979-10-13","Philadelphia Flyers","2","Atlanta Flames","9","","","",""
"15","1979-10-13","Detroit Red Wings","3","Edmonton Oilers","3","","","",""
"16","1979-10-13","St. Louis Blues","3","Los Angeles Kings","5","","","",""
"17","1979-10-13","Chicago Black Hawks","1","Minnesota North Stars","5","","","",""
"18","1979-10-13","Quebec Nordiques","1","Montreal Canadiens","3","","","",""
"19","1979-10-13","Buffalo Sabres","5","New York Islanders","2","","","",""
"20","1979-10-13","Hartford Whalers","3","Pittsburgh Penguins","3","","","",""
"21","1979-10-13","Colorado Rockies","1","Toronto Maple Leafs","2","","","",""
"22","1979-10-13","Boston Bruins","5","Washington Capitals","2","","","",""
"23","1979-10-14","Pittsburgh Penguins","4","Boston Bruins","1","","","",""
"24","1979-10-14","Minnesota North Stars","5","Buffalo Sabres","4","","","",""
"25","1979-10-14","Hartford Whalers","3","Chicago Black Hawks","3","","","",""
"26","1979-10-14","Vancouver Canucks","4","Edmonton Oilers","4","","","",""
"27","1979-10-14","Washington Capitals","5","New York Rangers","3","","","",""
"28","1979-10-14","Toronto Maple Leafs","3","Philadelphia Flyers","4","","","",""
"29","1979-10-14","Colorado Rockies","2","Winnipeg Jets","4","","","",""
"30","1979-10-16","Atlanta Flames","1","New York Islanders","5","","","",""
"31","1979-10-16","Los Angeles Kings","6","Washington Capitals","8","","","",""
"32","1979-10-17","Hartford Whalers","1","Buffalo Sabres","3","","","",""
"33","1979-10-17","Montreal Canadiens","2","Chicago Black Hawks","3","","","",""
"34","1979-10-17","Los Angeles Kings","5","Pittsburgh Penguins","4","","","",""
"35","1979-10-17","Vancouver Canucks","5","St. Louis Blues","1","","","",""
"36","1979-10-17","Minnesota North Stars","2","Toronto Maple Leafs","6","","","",""
"37","1979-10-17","Detroit Red Wings","5","Winnipeg Jets","1","","","",""
