"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1943-10-30","Boston Bruins","2","Montreal Canadiens","2","","","",""
"2","1943-10-30","New York Rangers","2","Toronto Maple Leafs","5","","","",""
"3","1943-10-31","Toronto Maple Leafs","4","Chicago Black Hawks","1","","","",""
"4","1943-10-31","New York Rangers","3","Detroit Red Wings","8","","","",""
"5","1943-11-02","New York Rangers","1","Montreal Canadiens","2","","","",""
"6","1943-11-04","Montreal Canadiens","5","Chicago Black Hawks","3","","","",""
"7","1943-11-04","Toronto Maple Leafs","5","Detroit Red Wings","5","","","",""
"8","1943-11-06","Chicago Black Hawks","4","New York Rangers","3","","","",""
"9","1943-11-06","Boston Bruins","5","Toronto Maple Leafs","2","","","",""
"10","1943-11-07","Boston Bruins","4","Detroit Red Wings","6","","","",""
"11","1943-11-07","Chicago Black Hawks","1","Montreal Canadiens","5","","","",""
"12","1943-11-07","Toronto Maple Leafs","7","New York Rangers","4","","","",""
"13","1943-11-11","Boston Bruins","4","Chicago Black Hawks","6","","","",""
"14","1943-11-11","Detroit Red Wings","2","Toronto Maple Leafs","2","","","",""
"15","1943-11-13","Detroit Red Wings","1","Montreal Canadiens","4","","","",""
"16","1943-11-13","Boston Bruins","6","New York Rangers","2","","","",""
"17","1943-11-13","Chicago Black Hawks","4","Toronto Maple Leafs","1","","","",""
"18","1943-11-14","New York Rangers","5","Chicago Black Hawks","10","","","",""
"19","1943-11-14","Montreal Canadiens","2","Detroit Red Wings","0","","","",""
"20","1943-11-16","Montreal Canadiens","2","Boston Bruins","2","","","",""
"21","1943-11-18","Boston Bruins","3","Chicago Black Hawks","7","","","",""
"22","1943-11-18","Toronto Maple Leafs","2","Montreal Canadiens","5","","","",""
"23","1943-11-18","Detroit Red Wings","3","New York Rangers","1","","","",""
"24","1943-11-20","Montreal Canadiens","7","Toronto Maple Leafs","2","","","",""
"25","1943-11-21","Chicago Black Hawks","2","Detroit Red Wings","5","","","",""
"26","1943-11-21","Boston Bruins","4","Montreal Canadiens","13","","","",""
"27","1943-11-21","Toronto Maple Leafs","5","New York Rangers","2","","","",""
"28","1943-11-23","Toronto Maple Leafs","5","Boston Bruins","8","","","",""
"29","1943-11-25","New York Rangers","2","Boston Bruins","6","","","",""
"30","1943-11-25","Detroit Red Wings","3","Chicago Black Hawks","4","","","",""
"31","1943-11-27","New York Rangers","3","Montreal Canadiens","6","","","",""
"32","1943-11-27","Boston Bruins","4","Toronto Maple Leafs","7","","","",""
"33","1943-11-28","Boston Bruins","4","Chicago Black Hawks","5","","","",""
"34","1943-11-28","Toronto Maple Leafs","4","Detroit Red Wings","6","","","",""
"35","1943-11-28","Montreal Canadiens","2","New York Rangers","2","","","",""
"36","1943-11-30","Chicago Black Hawks","5","Boston Bruins","6","","","",""
"37","1943-12-02","Chicago Black Hawks","2","Montreal Canadiens","6","","","",""
"38","1943-12-02","Detroit Red Wings","5","Toronto Maple Leafs","6","","","",""
"39","1943-12-04","Detroit Red Wings","2","Montreal Canadiens","8","","","",""
"40","1943-12-04","New York Rangers","4","Toronto Maple Leafs","11","","","",""
"41","1943-12-05","Montreal Canadiens","4","Boston Bruins","5","","","",""
"42","1943-12-05","New York Rangers","6","Chicago Black Hawks","7","","","",""
"43","1943-12-07","Detroit Red Wings","6","Boston Bruins","6","","","",""
"44","1943-12-11","New York Rangers","6","Boston Bruins","9","","","",""
"45","1943-12-11","Montreal Canadiens","2","Toronto Maple Leafs","4","","","",""
"46","1943-12-12","Toronto Maple Leafs","2","Chicago Black Hawks","3","","","",""
"47","1943-12-12","Montreal Canadiens","5","Detroit Red Wings","1","","","",""
"48","1943-12-12","Boston Bruins","4","New York Rangers","6","","","",""
"49","1943-12-14","Chicago Black Hawks","3","Boston Bruins","4","","","",""
"50","1943-12-16","Detroit Red Wings","4","Toronto Maple Leafs","1","","","",""
"51","1943-12-18","Chicago Black Hawks","4","Toronto Maple Leafs","8","","","",""
"52","1943-12-19","Toronto Maple Leafs","5","Chicago Black Hawks","2","","","",""
"53","1943-12-19","Boston Bruins","1","Montreal Canadiens","3","","","",""
"54","1943-12-19","Detroit Red Wings","2","New York Rangers","6","","","",""
"55","1943-12-21","Toronto Maple Leafs","5","Boston Bruins","8","","","",""
