"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1990-04-04","Los Angeles Kings","5","Calgary Flames","3","","","",""
"2","1990-04-04","Minnesota North Stars","2","Chicago Blackhawks","1","","","",""
"3","1990-04-04","Winnipeg Jets","7","Edmonton Oilers","5","","","",""
"4","1990-04-04","Toronto Maple Leafs","2","St. Louis Blues","4","","","",""
"5","1990-04-05","Hartford Whalers","4","Boston Bruins","3","","","",""
"6","1990-04-05","Montreal Canadiens","1","Buffalo Sabres","4","","","",""
"7","1990-04-05","Washington Capitals","5","New Jersey Devils","4","OT","","",""
"8","1990-04-05","New York Islanders","1","New York Rangers","2","","","",""
"9","1990-04-06","Los Angeles Kings","5","Calgary Flames","8","","","",""
"10","1990-04-06","Minnesota North Stars","3","Chicago Blackhawks","5","","","",""
"11","1990-04-06","Winnipeg Jets","2","Edmonton Oilers","3","OT","","",""
"12","1990-04-06","Toronto Maple Leafs","2","St. Louis Blues","4","","","",""
"13","1990-04-07","Hartford Whalers","1","Boston Bruins","3","","","",""
"14","1990-04-07","Montreal Canadiens","3","Buffalo Sabres","0","","","",""
"15","1990-04-07","Washington Capitals","5","New Jersey Devils","6","","","",""
"16","1990-04-07","New York Islanders","2","New York Rangers","5","","","",""
"17","1990-04-08","Calgary Flames","1","Los Angeles Kings","2","OT","","",""
"18","1990-04-08","Chicago Blackhawks","2","Minnesota North Stars","1","","","",""
"19","1990-04-08","St. Louis Blues","6","Toronto Maple Leafs","5","OT","","",""
"20","1990-04-08","Edmonton Oilers","1","Winnipeg Jets","2","","","",""
"21","1990-04-09","Boston Bruins","3","Hartford Whalers","5","","","",""
"22","1990-04-09","Buffalo Sabres","1","Montreal Canadiens","2","OT","","",""
"23","1990-04-09","New York Rangers","3","New York Islanders","4","2OT","","",""
"24","1990-04-09","New Jersey Devils","2","Washington Capitals","1","","","",""
"25","1990-04-10","Calgary Flames","4","Los Angeles Kings","12","","","",""
"26","1990-04-10","Chicago Blackhawks","0","Minnesota North Stars","4","","","",""
"27","1990-04-10","St. Louis Blues","2","Toronto Maple Leafs","4","","","",""
"28","1990-04-10","Edmonton Oilers","3","Winnipeg Jets","4","2OT","","",""
"29","1990-04-11","Boston Bruins","6","Hartford Whalers","5","","","",""
