"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1947-10-15","Chicago Black Hawks","2","Detroit Red Wings","4","","","",""
"2","1947-10-16","New York Rangers","2","Montreal Canadiens","1","","","",""
"3","1947-10-18","Chicago Black Hawks","2","Montreal Canadiens","4","","","",""
"4","1947-10-18","Detroit Red Wings","2","Toronto Maple Leafs","2","","","",""
"5","1947-10-19","New York Rangers","1","Boston Bruins","3","","","",""
"6","1947-10-19","Toronto Maple Leafs","0","Detroit Red Wings","2","","","",""
"7","1947-10-22","Montreal Canadiens","1","Boston Bruins","3","","","",""
"8","1947-10-22","New York Rangers","1","Toronto Maple Leafs","3","","","",""
"9","1947-10-25","Boston Bruins","0","Montreal Canadiens","5","","","",""
"10","1947-10-25","Chicago Black Hawks","1","Toronto Maple Leafs","5","","","",""
"11","1947-10-26","Chicago Black Hawks","2","Boston Bruins","3","","","",""
"12","1947-10-26","Montreal Canadiens","4","Detroit Red Wings","2","","","",""
"13","1947-10-29","Detroit Red Wings","5","Chicago Black Hawks","2","","","",""
"14","1947-10-29","Boston Bruins","3","New York Rangers","1","","","",""
"15","1947-10-29","Montreal Canadiens","1","Toronto Maple Leafs","3","","","",""
"16","1947-11-01","Detroit Red Wings","3","New York Rangers","4","","","",""
"17","1947-11-01","Boston Bruins","1","Toronto Maple Leafs","1","","","",""
"18","1947-11-02","Montreal Canadiens","4","Chicago Black Hawks","2","","","",""
"19","1947-11-02","Boston Bruins","2","Detroit Red Wings","3","","","",""
"20","1947-11-02","Toronto Maple Leafs","4","New York Rangers","7","","","",""
"21","1947-11-05","Boston Bruins","2","Chicago Black Hawks","1","","","",""
"22","1947-11-06","New York Rangers","1","Detroit Red Wings","2","","","",""
"23","1947-11-06","Toronto Maple Leafs","0","Montreal Canadiens","3","","","",""
"24","1947-11-08","Detroit Red Wings","3","Montreal Canadiens","1","","","",""
"25","1947-11-08","New York Rangers","2","Toronto Maple Leafs","7","","","",""
"26","1947-11-09","New York Rangers","5","Chicago Black Hawks","8","","","",""
"27","1947-11-09","Toronto Maple Leafs","6","Detroit Red Wings","0","","","",""
"28","1947-11-12","Boston Bruins","8","New York Rangers","2","","","",""
"29","1947-11-12","Chicago Black Hawks","5","Toronto Maple Leafs","4","","","",""
"30","1947-11-13","Chicago Black Hawks","2","Montreal Canadiens","5","","","",""
"31","1947-11-15","Boston Bruins","9","Montreal Canadiens","1","","","",""
"32","1947-11-15","Chicago Black Hawks","5","New York Rangers","3","","","",""
"33","1947-11-15","Detroit Red Wings","3","Toronto Maple Leafs","5","","","",""
"34","1947-11-16","Detroit Red Wings","2","Boston Bruins","1","","","",""
"35","1947-11-16","Toronto Maple Leafs","5","Chicago Black Hawks","4","","","",""
"36","1947-11-16","Montreal Canadiens","2","New York Rangers","4","","","",""
"37","1947-11-19","Toronto Maple Leafs","2","Boston Bruins","7","","","",""
"38","1947-11-19","Montreal Canadiens","2","Chicago Black Hawks","2","","","",""
"39","1947-11-19","New York Rangers","6","Detroit Red Wings","5","","","",""
"40","1947-11-22","Chicago Black Hawks","5","Detroit Red Wings","8","","","",""
"41","1947-11-22","New York Rangers","5","Montreal Canadiens","3","","","",""
"42","1947-11-22","Boston Bruins","3","Toronto Maple Leafs","4","","","",""
"43","1947-11-23","Montreal Canadiens","2","Boston Bruins","2","","","",""
"44","1947-11-23","Detroit Red Wings","9","Chicago Black Hawks","3","","","",""
"45","1947-11-26","Boston Bruins","3","Chicago Black Hawks","5","","","",""
"46","1947-11-27","Boston Bruins","1","Detroit Red Wings","4","","","",""
"47","1947-11-27","Toronto Maple Leafs","0","Montreal Canadiens","2","","","",""
"48","1947-11-29","Montreal Canadiens","1","Toronto Maple Leafs","3","","","",""
"49","1947-11-30","Toronto Maple Leafs","0","Boston Bruins","0","","","",""
"50","1947-11-30","New York Rangers","6","Chicago Black Hawks","2","","","",""
"51","1947-11-30","Montreal Canadiens","1","Detroit Red Wings","1","","","",""
"52","1947-12-03","Chicago Black Hawks","4","Boston Bruins","4","","","",""
"53","1947-12-03","Toronto Maple Leafs","4","New York Rangers","1","","","",""
"54","1947-12-06","New York Rangers","5","Boston Bruins","5","","","",""
"55","1947-12-06","Detroit Red Wings","0","Montreal Canadiens","4","","","",""
"56","1947-12-06","Chicago Black Hawks","5","Toronto Maple Leafs","12","","","",""
"57","1947-12-07","Montreal Canadiens","0","Boston Bruins","1","","","",""
"58","1947-12-07","Toronto Maple Leafs","3","Chicago Black Hawks","2","","","",""
"59","1947-12-07","Detroit Red Wings","1","New York Rangers","3","","","",""
"60","1947-12-10","Boston Bruins","5","Chicago Black Hawks","6","","","",""
"61","1947-12-10","Toronto Maple Leafs","2","Detroit Red Wings","2","","","",""
"62","1947-12-10","Montreal Canadiens","4","New York Rangers","4","","","",""
"63","1947-12-11","New York Rangers","4","Montreal Canadiens","2","","","",""
"64","1947-12-13","Chicago Black Hawks","3","Detroit Red Wings","4","","","",""
"65","1947-12-13","New York Rangers","4","Toronto Maple Leafs","1","","","",""
"66","1947-12-14","Toronto Maple Leafs","1","Boston Bruins","1","","","",""
"67","1947-12-14","Montreal Canadiens","4","Chicago Black Hawks","3","","","",""
"68","1947-12-14","Detroit Red Wings","1","New York Rangers","1","","","",""
"69","1947-12-17","Detroit Red Wings","7","Chicago Black Hawks","1","","","",""
"70","1947-12-17","Boston Bruins","2","New York Rangers","5","","","",""
"71","1947-12-20","Boston Bruins","4","Montreal Canadiens","2","","","",""
"72","1947-12-20","Detroit Red Wings","4","Toronto Maple Leafs","4","","","",""
"73","1947-12-21","Detroit Red Wings","6","Boston Bruins","5","","","",""
"74","1947-12-21","Toronto Maple Leafs","3","Chicago Black Hawks","1","","","",""
"75","1947-12-21","Montreal Canadiens","4","New York Rangers","3","","","",""
"76","1947-12-23","New York Rangers","1","Chicago Black Hawks","7","","","",""
"77","1947-12-25","Chicago Black Hawks","6","Boston Bruins","1","","","",""
