"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1948-10-13","Chicago Black Hawks","1","Detroit Red Wings","3","","","",""
"2","1948-10-14","New York Rangers","1","Montreal Canadiens","1","","","",""
"3","1948-10-16","Chicago Black Hawks","2","Montreal Canadiens","8","","","",""
"4","1948-10-16","Boston Bruins","4","Toronto Maple Leafs","1","","","",""
"5","1948-10-17","New York Rangers","0","Detroit Red Wings","7","","","",""
"6","1948-10-20","Chicago Black Hawks","3","Boston Bruins","8","","","",""
"7","1948-10-21","Toronto Maple Leafs","0","Montreal Canadiens","5","","","",""
"8","1948-10-23","Detroit Red Wings","0","Montreal Canadiens","0","","","",""
"9","1948-10-23","Chicago Black Hawks","1","Toronto Maple Leafs","6","","","",""
"10","1948-10-24","New York Rangers","1","Boston Bruins","4","","","",""
"11","1948-10-24","Toronto Maple Leafs","1","Detroit Red Wings","2","","","",""
"12","1948-10-27","Detroit Red Wings","3","New York Rangers","2","","","",""
"13","1948-10-27","Montreal Canadiens","2","Toronto Maple Leafs","3","","","",""
"14","1948-10-28","Boston Bruins","5","Chicago Black Hawks","1","","","",""
"15","1948-10-30","Boston Bruins","3","Montreal Canadiens","3","","","",""
"16","1948-10-30","Detroit Red Wings","1","Toronto Maple Leafs","2","","","",""
"17","1948-10-31","Toronto Maple Leafs","1","Chicago Black Hawks","2","","","",""
"18","1948-10-31","Montreal Canadiens","1","Detroit Red Wings","4","","","",""
"19","1948-10-31","Boston Bruins","0","New York Rangers","2","","","",""
"20","1948-11-06","Detroit Red Wings","0","Montreal Canadiens","2","","","",""
"21","1948-11-06","New York Rangers","3","Toronto Maple Leafs","3","","","",""
"22","1948-11-07","New York Rangers","2","Chicago Black Hawks","4","","","",""
"23","1948-11-07","Boston Bruins","3","Detroit Red Wings","7","","","",""
"24","1948-11-10","Chicago Black Hawks","3","New York Rangers","4","","","",""
"25","1948-11-11","Detroit Red Wings","1","Boston Bruins","4","","","",""
"26","1948-11-11","Chicago Black Hawks","1","Montreal Canadiens","4","","","",""
"27","1948-11-13","Montreal Canadiens","3","New York Rangers","1","","","",""
"28","1948-11-13","Chicago Black Hawks","6","Toronto Maple Leafs","3","","","",""
"29","1948-11-14","Montreal Canadiens","2","Boston Bruins","3","","","",""
"30","1948-11-14","Detroit Red Wings","3","Chicago Black Hawks","1","","","",""
"31","1948-11-14","Toronto Maple Leafs","4","New York Rangers","4","","","",""
"32","1948-11-17","Toronto Maple Leafs","1","Boston Bruins","2","","","",""
"33","1948-11-17","Montreal Canadiens","3","Chicago Black Hawks","4","","","",""
"34","1948-11-17","New York Rangers","4","Detroit Red Wings","4","","","",""
"35","1948-11-20","Boston Bruins","2","Toronto Maple Leafs","2","","","",""
"36","1948-11-21","New York Rangers","4","Boston Bruins","1","","","",""
"37","1948-11-21","Toronto Maple Leafs","3","Chicago Black Hawks","3","","","",""
"38","1948-11-21","Montreal Canadiens","3","Detroit Red Wings","0","","","",""
"39","1948-11-24","Boston Bruins","5","Detroit Red Wings","3","","","",""
"40","1948-11-24","Montreal Canadiens","3","Toronto Maple Leafs","3","","","",""
"41","1948-11-25","New York Rangers","4","Chicago Black Hawks","6","","","",""
"42","1948-11-25","Toronto Maple Leafs","2","Montreal Canadiens","0","","","",""
"43","1948-11-27","Chicago Black Hawks","5","Detroit Red Wings","3","","","",""
"44","1948-11-27","Boston Bruins","2","Montreal Canadiens","0","","","",""
"45","1948-11-27","New York Rangers","0","Toronto Maple Leafs","3","","","",""
"46","1948-11-28","Toronto Maple Leafs","2","Boston Bruins","6","","","",""
"47","1948-11-28","Detroit Red Wings","9","Chicago Black Hawks","6","","","",""
"48","1948-11-30","Chicago Black Hawks","4","New York Rangers","2","","","",""
"49","1948-12-01","Chicago Black Hawks","1","Boston Bruins","5","","","",""
"50","1948-12-01","Toronto Maple Leafs","3","Detroit Red Wings","5","","","",""
"51","1948-12-04","Detroit Red Wings","3","Boston Bruins","2","","","",""
"52","1948-12-04","New York Rangers","1","Montreal Canadiens","3","","","",""
"53","1948-12-04","Chicago Black Hawks","6","Toronto Maple Leafs","4","","","",""
"54","1948-12-05","Montreal Canadiens","1","Boston Bruins","2","","","",""
"55","1948-12-05","Toronto Maple Leafs","2","Chicago Black Hawks","0","","","",""
"56","1948-12-05","Detroit Red Wings","3","New York Rangers","1","","","",""
"57","1948-12-07","Boston Bruins","2","New York Rangers","2","","","",""
"58","1948-12-08","Boston Bruins","3","Chicago Black Hawks","4","","","",""
"59","1948-12-08","Detroit Red Wings","4","Toronto Maple Leafs","3","","","",""
"60","1948-12-11","New York Rangers","3","Detroit Red Wings","5","","","",""
"61","1948-12-11","Chicago Black Hawks","5","Montreal Canadiens","2","","","",""
"62","1948-12-11","Boston Bruins","2","Toronto Maple Leafs","3","","","",""
"63","1948-12-12","Toronto Maple Leafs","4","Boston Bruins","3","","","",""
"64","1948-12-12","Montreal Canadiens","4","Chicago Black Hawks","4","","","",""
"65","1948-12-12","Detroit Red Wings","0","New York Rangers","2","","","",""
"66","1948-12-15","Montreal Canadiens","4","Boston Bruins","2","","","",""
"67","1948-12-15","Detroit Red Wings","1","Chicago Black Hawks","5","","","",""
"68","1948-12-15","Toronto Maple Leafs","1","New York Rangers","3","","","",""
"69","1948-12-18","Detroit Red Wings","3","Montreal Canadiens","5","","","",""
"70","1948-12-18","New York Rangers","3","Toronto Maple Leafs","3","","","",""
"71","1948-12-19","Boston Bruins","2","Chicago Black Hawks","7","","","",""
"72","1948-12-19","Toronto Maple Leafs","1","Detroit Red Wings","5","","","",""
"73","1948-12-19","Montreal Canadiens","2","New York Rangers","3","","","",""
"74","1948-12-22","Detroit Red Wings","2","Boston Bruins","5","","","",""
"75","1948-12-23","New York Rangers","3","Chicago Black Hawks","2","","","",""
"76","1948-12-23","Boston Bruins","2","Montreal Canadiens","4","","","",""
"77","1948-12-25","Chicago Black Hawks","1","Boston Bruins","2","","","",""
"78","1948-12-25","New York Rangers","2","Montreal Canadiens","0","","","",""
"79","1948-12-25","Detroit Red Wings","1","Toronto Maple Leafs","2","","","",""
"80","1948-12-26","Montreal Canadiens","1","Detroit Red Wings","3","","","",""
"81","1948-12-26","Chicago Black Hawks","2","New York Rangers","1","","","",""
"82","1948-12-29","Boston Bruins","2","Detroit Red Wings","10","","","",""
"83","1948-12-30","Toronto Maple Leafs","2","Montreal Canadiens","3","","","",""
"84","1948-12-31","Boston Bruins","2","New York Rangers","2","","","",""
"85","1949-01-01","New York Rangers","1","Boston Bruins","4","","","",""
"86","1949-01-01","Detroit Red Wings","3","Chicago Black Hawks","5","","","",""
"87","1949-01-01","Montreal Canadiens","3","Toronto Maple Leafs","5","","","",""
"88","1949-01-02","Chicago Black Hawks","3","Detroit Red Wings","5","","","",""
"89","1949-01-02","Toronto Maple Leafs","2","New York Rangers","4","","","",""
"90","1949-01-05","Chicago Black Hawks","1","New York Rangers","3","","","",""
