"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1984-04-04","Montreal Canadiens","2","Boston Bruins","1","","","",""
"2","1984-04-04","Quebec Nordiques","3","Buffalo Sabres","2","","","",""
"3","1984-04-04","Vancouver Canucks","3","Calgary Flames","5","","","",""
"4","1984-04-04","Winnipeg Jets","2","Edmonton Oilers","9","","","",""
"5","1984-04-04","Chicago Black Hawks","3","Minnesota North Stars","1","","","",""
"6","1984-04-04","New York Rangers","1","New York Islanders","4","","","",""
"7","1984-04-04","Detroit Red Wings","2","St. Louis Blues","3","","","",""
"8","1984-04-04","Philadelphia Flyers","2","Washington Capitals","4","","","",""
"9","1984-04-05","Montreal Canadiens","3","Boston Bruins","1","","","",""
"10","1984-04-05","Quebec Nordiques","6","Buffalo Sabres","2","","","",""
"11","1984-04-05","Vancouver Canucks","2","Calgary Flames","4","","","",""
"12","1984-04-05","Winnipeg Jets","4","Edmonton Oilers","5","OT","","",""
"13","1984-04-05","Chicago Black Hawks","5","Minnesota North Stars","6","","","",""
"14","1984-04-05","New York Rangers","3","New York Islanders","0","","","",""
"15","1984-04-05","Detroit Red Wings","5","St. Louis Blues","3","","","",""
"16","1984-04-05","Philadelphia Flyers","2","Washington Capitals","6","","","",""
"17","1984-04-07","Minnesota North Stars","4","Chicago Black Hawks","1","","","",""
"18","1984-04-07","St. Louis Blues","4","Detroit Red Wings","3","2OT","","",""
"19","1984-04-07","Boston Bruins","0","Montreal Canadiens","5","","","",""
"20","1984-04-07","New York Islanders","2","New York Rangers","7","","","",""
"21","1984-04-07","Washington Capitals","5","Philadelphia Flyers","1","","","",""
"22","1984-04-07","Buffalo Sabres","1","Quebec Nordiques","4","","","",""
"23","1984-04-07","Calgary Flames","0","Vancouver Canucks","7","","","",""
"24","1984-04-07","Edmonton Oilers","4","Winnipeg Jets","1","","","",""
"25","1984-04-08","Minnesota North Stars","3","Chicago Black Hawks","4","","","",""
"26","1984-04-08","St. Louis Blues","3","Detroit Red Wings","2","OT","","",""
"27","1984-04-08","New York Islanders","4","New York Rangers","1","","","",""
"28","1984-04-08","Calgary Flames","5","Vancouver Canucks","1","","","",""
"29","1984-04-10","Chicago Black Hawks","1","Minnesota North Stars","4","","","",""
"30","1984-04-10","New York Rangers","2","New York Islanders","3","OT","","",""
"31","1984-04-12","Calgary Flames","2","Edmonton Oilers","5","","","",""
"32","1984-04-12","St. Louis Blues","1","Minnesota North Stars","2","","","",""
"33","1984-04-12","Washington Capitals","3","New York Islanders","2","","","",""
"34","1984-04-12","Montreal Canadiens","2","Quebec Nordiques","4","","","",""
"35","1984-04-13","Calgary Flames","6","Edmonton Oilers","5","OT","","",""
"36","1984-04-13","St. Louis Blues","4","Minnesota North Stars","3","OT","","",""
"37","1984-04-13","Washington Capitals","4","New York Islanders","5","OT","","",""
"38","1984-04-13","Montreal Canadiens","4","Quebec Nordiques","1","","","",""
"39","1984-04-15","Edmonton Oilers","3","Calgary Flames","2","","","",""
"40","1984-04-15","Quebec Nordiques","1","Montreal Canadiens","2","","","",""
"41","1984-04-15","Minnesota North Stars","1","St. Louis Blues","3","","","",""
"42","1984-04-15","New York Islanders","3","Washington Capitals","1","","","",""
"43","1984-04-16","Edmonton Oilers","5","Calgary Flames","3","","","",""
"44","1984-04-16","Quebec Nordiques","4","Montreal Canadiens","3","OT","","",""
"45","1984-04-16","Minnesota North Stars","3","St. Louis Blues","2","","","",""
"46","1984-04-16","New York Islanders","5","Washington Capitals","2","","","",""
"47","1984-04-18","Calgary Flames","5","Edmonton Oilers","4","","","",""
"48","1984-04-18","St. Louis Blues","0","Minnesota North Stars","6","","","",""
"49","1984-04-18","Washington Capitals","3","New York Islanders","5","","","",""
"50","1984-04-18","Montreal Canadiens","4","Quebec Nordiques","0","","","",""
"51","1984-04-20","Edmonton Oilers","4","Calgary Flames","5","OT","","",""
"52","1984-04-20","Quebec Nordiques","3","Montreal Canadiens","5","","","",""
"53","1984-04-20","Minnesota North Stars","0","St. Louis Blues","4","","","",""
"54","1984-04-22","Calgary Flames","4","Edmonton Oilers","7","","","",""
"55","1984-04-22","St. Louis Blues","3","Minnesota North Stars","4","OT","","",""
"56","1984-04-24","Minnesota North Stars","1","Edmonton Oilers","7","","","",""
"57","1984-04-24","New York Islanders","0","Montreal Canadiens","3","","","",""
"58","1984-04-26","Minnesota North Stars","3","Edmonton Oilers","4","","","",""
"59","1984-04-26","New York Islanders","2","Montreal Canadiens","4","","","",""
"60","1984-04-28","Edmonton Oilers","8","Minnesota North Stars","5","","","",""
"61","1984-04-28","Montreal Canadiens","2","New York Islanders","5","","","",""
"62","1984-05-01","Edmonton Oilers","3","Minnesota North Stars","1","","","",""
"63","1984-05-01","Montreal Canadiens","1","New York Islanders","3","","","",""
"64","1984-05-03","New York Islanders","3","Montreal Canadiens","1","","","",""
"65","1984-05-05","Montreal Canadiens","1","New York Islanders","4","","","",""
"66","1984-05-10","Edmonton Oilers","1","New York Islanders","0","","","",""
"67","1984-05-12","Edmonton Oilers","1","New York Islanders","6","","","",""
"68","1984-05-15","New York Islanders","2","Edmonton Oilers","7","","","",""
"69","1984-05-17","New York Islanders","2","Edmonton Oilers","7","","","",""
"70","1984-05-19","New York Islanders","2","Edmonton Oilers","5","","","",""
