"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1980-10-09","New York Rangers","2","Boston Bruins","7","","","",""
"2","1980-10-09","Buffalo Sabres","3","Chicago Black Hawks","4","","","",""
"3","1980-10-09","Quebec Nordiques","5","Calgary Flames","5","","","",""
"4","1980-10-09","Pittsburgh Penguins","4","Philadelphia Flyers","7","","","",""
"5","1980-10-09","Hartford Whalers","6","St. Louis Blues","8","","","",""
"6","1980-10-10","Quebec Nordiques","7","Edmonton Oilers","4","","","",""
"7","1980-10-10","Detroit Red Wings","3","Vancouver Canucks","5","","","",""
"8","1980-10-10","Winnipeg Jets","1","Washington Capitals","4","","","",""
"9","1980-10-11","Calgary Flames","2","Colorado Rockies","6","","","",""
"10","1980-10-11","Detroit Red Wings","1","Los Angeles Kings","8","","","",""
"11","1980-10-11","Hartford Whalers","3","Minnesota North Stars","9","","","",""
"12","1980-10-11","Chicago Black Hawks","5","Montreal Canadiens","4","","","",""
"13","1980-10-11","Boston Bruins","2","New York Islanders","5","","","",""
"14","1980-10-11","Winnipeg Jets","4","Pittsburgh Penguins","5","","","",""
"15","1980-10-11","Philadelphia Flyers","5","St. Louis Blues","1","","","",""
"16","1980-10-11","New York Rangers","8","Toronto Maple Leafs","3","","","",""
"17","1980-10-12","Montreal Canadiens","2","Boston Bruins","3","","","",""
"18","1980-10-12","Hartford Whalers","3","Buffalo Sabres","3","","","",""
"19","1980-10-12","Calgary Flames","3","Chicago Black Hawks","3","","","",""
"20","1980-10-12","Colorado Rockies","3","Edmonton Oilers","2","","","",""
"21","1980-10-12","Pittsburgh Penguins","6","New York Rangers","3","","","",""
"22","1980-10-12","Toronto Maple Leafs","4","Philadelphia Flyers","2","","","",""
"23","1980-10-12","Quebec Nordiques","2","Vancouver Canucks","8","","","",""
"24","1980-10-12","New York Islanders","2","Washington Capitals","1","","","",""
"25","1980-10-14","Los Angeles Kings","2","Calgary Flames","4","","","",""
"26","1980-10-14","Quebec Nordiques","1","Colorado Rockies","4","","","",""
"27","1980-10-14","St. Louis Blues","5","New York Islanders","5","","","",""
"28","1980-10-15","Edmonton Oilers","0","Buffalo Sabres","2","","","",""
"29","1980-10-15","Vancouver Canucks","2","Chicago Black Hawks","4","","","",""
"30","1980-10-15","Boston Bruins","2","Minnesota North Stars","3","","","",""
"31","1980-10-15","St. Louis Blues","2","New York Rangers","1","","","",""
"32","1980-10-15","Hartford Whalers","5","Pittsburgh Penguins","2","","","",""
"33","1980-10-15","Detroit Red Wings","4","Toronto Maple Leafs","6","","","",""
"34","1980-10-15","Montreal Canadiens","3","Washington Capitals","3","","","",""
"35","1980-10-16","Boston Bruins","1","Calgary Flames","2","","","",""
"36","1980-10-16","New York Islanders","6","Detroit Red Wings","4","","","",""
"37","1980-10-16","Quebec Nordiques","4","Los Angeles Kings","6","","","",""
"38","1980-10-16","Vancouver Canucks","5","Philadelphia Flyers","2","","","",""
"39","1980-10-17","Minnesota North Stars","5","Colorado Rockies","5","","","",""
"40","1980-10-17","Chicago Black Hawks","2","Winnipeg Jets","6","","","",""
"41","1980-10-18","Minnesota North Stars","2","Calgary Flames","6","","","",""
"42","1980-10-18","Detroit Red Wings","2","Hartford Whalers","4","","","",""
"43","1980-10-18","Colorado Rockies","3","Los Angeles Kings","4","","","",""
"44","1980-10-18","Vancouver Canucks","1","Montreal Canadiens","4","","","",""
"45","1980-10-18","Edmonton Oilers","5","New York Islanders","5","","","",""
"46","1980-10-18","Buffalo Sabres","4","Pittsburgh Penguins","2","","","",""
"47","1980-10-18","Boston Bruins","2","St. Louis Blues","3","","","",""
"48","1980-10-18","Philadelphia Flyers","2","Toronto Maple Leafs","6","","","",""
"49","1980-10-18","New York Rangers","2","Washington Capitals","8","","","",""
"50","1980-10-19","Toronto Maple Leafs","4","Buffalo Sabres","2","","","",""
"51","1980-10-19","Washington Capitals","4","Chicago Black Hawks","8","","","",""
"52","1980-10-19","New York Islanders","3","Hartford Whalers","3","","","",""
"53","1980-10-19","Edmonton Oilers","4","New York Rangers","2","","","",""
"54","1980-10-19","Montreal Canadiens","1","Philadelphia Flyers","2","","","",""
"55","1980-10-19","Quebec Nordiques","4","Winnipeg Jets","4","","","",""
"56","1980-10-21","Vancouver Canucks","6","New York Islanders","3","","","",""
"57","1980-10-21","Montreal Canadiens","3","St. Louis Blues","4","","","",""
"58","1980-10-21","Pittsburgh Penguins","5","Toronto Maple Leafs","8","","","",""
"59","1980-10-21","Chicago Black Hawks","0","Washington Capitals","2","","","",""
"60","1980-10-22","Winnipeg Jets","4","Buffalo Sabres","7","","","",""
"61","1980-10-22","Calgary Flames","3","Edmonton Oilers","5","","","",""
