"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1940-03-19","New York Americans","1","Detroit Red Wings","2","OT","","",""
"2","1940-03-19","Boston Bruins","0","New York Rangers","4","","","",""
"3","1940-03-19","Chicago Black Hawks","2","Toronto Maple Leafs","3","OT","","",""
"4","1940-03-21","New York Rangers","2","Boston Bruins","4","","","",""
"5","1940-03-21","Toronto Maple Leafs","2","Chicago Black Hawks","1","","","",""
"6","1940-03-22","Detroit Red Wings","4","New York Americans","5","","","",""
"7","1940-03-24","New York Rangers","3","Boston Bruins","4","","","",""
"8","1940-03-24","New York Americans","1","Detroit Red Wings","3","","","",""
"9","1940-03-26","Boston Bruins","0","New York Rangers","1","","","",""
"10","1940-03-26","Detroit Red Wings","1","Toronto Maple Leafs","2","","","",""
"11","1940-03-28","New York Rangers","1","Boston Bruins","0","","","",""
"12","1940-03-28","Toronto Maple Leafs","3","Detroit Red Wings","1","","","",""
"13","1940-03-30","Boston Bruins","1","New York Rangers","4","","","",""
"14","1940-04-02","Toronto Maple Leafs","1","New York Rangers","2","OT","","",""
"15","1940-04-03","Toronto Maple Leafs","2","New York Rangers","6","","","",""
"16","1940-04-06","New York Rangers","1","Toronto Maple Leafs","2","","","",""
"17","1940-04-09","New York Rangers","0","Toronto Maple Leafs","3","","","",""
"18","1940-04-11","New York Rangers","2","Toronto Maple Leafs","1","2OT","","",""
"19","1940-04-13","New York Rangers","3","Toronto Maple Leafs","2","OT","","",""
