"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1949-10-12","Boston Bruins","1","Detroit Red Wings","2","","","",""
"2","1949-10-13","Chicago Black Hawks","0","Montreal Canadiens","4","","","",""
"3","1949-10-15","New York Rangers","1","Montreal Canadiens","3","","","",""
"4","1949-10-15","Chicago Black Hawks","4","Toronto Maple Leafs","4","","","",""
"5","1949-10-16","New York Rangers","2","Boston Bruins","2","","","",""
"6","1949-10-16","Toronto Maple Leafs","5","Detroit Red Wings","1","","","",""
"7","1949-10-19","Chicago Black Hawks","4","Boston Bruins","7","","","",""
"8","1949-10-19","New York Rangers","1","Detroit Red Wings","6","","","",""
"9","1949-10-19","Montreal Canadiens","3","Toronto Maple Leafs","1","","","",""
"10","1949-10-22","Boston Bruins","2","Montreal Canadiens","1","","","",""
"11","1949-10-22","New York Rangers","2","Toronto Maple Leafs","2","","","",""
"12","1949-10-23","Montreal Canadiens","0","Boston Bruins","0","","","",""
"13","1949-10-23","Chicago Black Hawks","3","Detroit Red Wings","3","","","",""
"14","1949-10-25","New York Rangers","2","Chicago Black Hawks","1","","","",""
"15","1949-10-26","Boston Bruins","2","New York Rangers","5","","","",""
"16","1949-10-27","Detroit Red Wings","3","Chicago Black Hawks","1","","","",""
"17","1949-10-27","Toronto Maple Leafs","2","Montreal Canadiens","0","","","",""
"18","1949-10-29","Detroit Red Wings","1","Montreal Canadiens","0","","","",""
"19","1949-10-29","Chicago Black Hawks","2","New York Rangers","0","","","",""
"20","1949-10-29","Boston Bruins","1","Toronto Maple Leafs","8","","","",""
"21","1949-10-30","Boston Bruins","4","Chicago Black Hawks","10","","","",""
"22","1949-10-30","Montreal Canadiens","4","Detroit Red Wings","1","","","",""
"23","1949-10-30","Toronto Maple Leafs","4","New York Rangers","2","","","",""
"24","1949-11-02","Montreal Canadiens","1","Chicago Black Hawks","4","","","",""
"25","1949-11-02","Boston Bruins","3","Detroit Red Wings","5","","","",""
"26","1949-11-02","New York Rangers","3","Toronto Maple Leafs","3","","","",""
"27","1949-11-05","Boston Bruins","3","Montreal Canadiens","3","","","",""
"28","1949-11-05","Detroit Red Wings","4","Toronto Maple Leafs","3","","","",""
"29","1949-11-06","Toronto Maple Leafs","4","Chicago Black Hawks","2","","","",""
"30","1949-11-06","New York Rangers","0","Detroit Red Wings","7","","","",""
"31","1949-11-09","Chicago Black Hawks","3","Boston Bruins","1","","","",""
"32","1949-11-09","Montreal Canadiens","2","New York Rangers","2","","","",""
"33","1949-11-10","Toronto Maple Leafs","2","Montreal Canadiens","4","","","",""
"34","1949-11-12","Detroit Red Wings","7","Boston Bruins","5","","","",""
"35","1949-11-12","Montreal Canadiens","5","New York Rangers","3","","","",""
"36","1949-11-12","Chicago Black Hawks","0","Toronto Maple Leafs","4","","","",""
