"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1934-11-08","Chicago Black Hawks","3","St. Louis Eagles","1","","","",""
"2","1934-11-08","Boston Bruins","3","Toronto Maple Leafs","5","","","",""
"3","1934-11-10","New York Rangers","2","St. Louis Eagles","4","","","",""
"4","1934-11-10","Montreal Canadiens","1","Toronto Maple Leafs","2","OT","","",""
"5","1934-11-11","Boston Bruins","4","Detroit Red Wings","2","","","",""
"6","1934-11-13","Montreal Maroons","2","St. Louis Eagles","1","OT","","",""
"7","1934-11-15","New York Rangers","2","Detroit Red Wings","8","","","",""
"8","1934-11-15","Chicago Black Hawks","4","Montreal Maroons","3","","","",""
"9","1934-11-15","Toronto Maple Leafs","1","New York Americans","0","","","",""
"10","1934-11-17","St. Louis Eagles","0","Boston Bruins","1","","","",""
"11","1934-11-17","Detroit Red Wings","3","Montreal Canadiens","0","","","",""
"12","1934-11-17","Montreal Maroons","1","Toronto Maple Leafs","2","","","",""
"13","1934-11-18","Toronto Maple Leafs","5","Chicago Black Hawks","0","","","",""
"14","1934-11-18","St. Louis Eagles","0","New York Rangers","5","","","",""
"15","1934-11-20","Detroit Red Wings","0","Boston Bruins","1","","","",""
"16","1934-11-20","Montreal Maroons","3","New York Americans","0","","","",""
"17","1934-11-20","Toronto Maple Leafs","5","St. Louis Eagles","2","","","",""
"18","1934-11-22","St. Louis Eagles","0","Chicago Black Hawks","1","","","",""
"19","1934-11-22","New York Americans","4","Montreal Canadiens","3","","","",""
"20","1934-11-22","Detroit Red Wings","3","New York Rangers","4","OT","","",""
"21","1934-11-24","Montreal Canadiens","1","Montreal Maroons","3","","","",""
"22","1934-11-24","Boston Bruins","4","St. Louis Eagles","1","","","",""
"23","1934-11-24","Detroit Red Wings","2","Toronto Maple Leafs","3","","","",""
"24","1934-11-25","Boston Bruins","0","Chicago Black Hawks","4","","","",""
"25","1934-11-25","St. Louis Eagles","1","Detroit Red Wings","4","","","",""
"26","1934-11-25","New York Rangers","1","New York Americans","3","","","",""
"27","1934-11-27","Chicago Black Hawks","3","Boston Bruins","2","","","",""
"28","1934-11-27","Montreal Canadiens","3","New York Rangers","2","","","",""
"29","1934-11-29","Detroit Red Wings","1","Montreal Maroons","2","","","",""
"30","1934-11-29","Chicago Black Hawks","0","New York Americans","2","","","",""
"31","1934-12-01","Boston Bruins","2","Montreal Canadiens","0","","","",""
"32","1934-12-01","Montreal Maroons","5","New York Rangers","2","","","",""
"33","1934-12-01","St. Louis Eagles","3","Toronto Maple Leafs","4","","","",""
"34","1934-12-02","New York Americans","2","Chicago Black Hawks","1","","","",""
"35","1934-12-02","Toronto Maple Leafs","0","Detroit Red Wings","3","","","",""
"36","1934-12-04","Toronto Maple Leafs","1","Boston Bruins","0","","","",""
"37","1934-12-04","New York Rangers","3","Montreal Canadiens","5","","","",""
"38","1934-12-04","New York Americans","0","St. Louis Eagles","2","","","",""
"39","1934-12-06","New York Americans","2","Montreal Maroons","8","","","",""
"40","1934-12-08","Montreal Canadiens","0","Boston Bruins","4","","","",""
"41","1934-12-08","St. Louis Eagles","0","Montreal Maroons","1","","","",""
"42","1934-12-08","New York Rangers","5","Toronto Maple Leafs","2","","","",""
"43","1934-12-09","New York Rangers","0","Chicago Black Hawks","4","","","",""
"44","1934-12-09","St. Louis Eagles","1","Detroit Red Wings","3","","","",""
"45","1934-12-09","Montreal Canadiens","2","New York Americans","2","OT","","",""
"46","1934-12-11","New York Americans","3","Boston Bruins","4","","","",""
