"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1931-03-24","Montreal Canadiens","4","Boston Bruins","5","OT","","",""
"2","1931-03-24","Montreal Maroons","1","New York Rangers","5","","","",""
"3","1931-03-24","Chicago Black Hawks","2","Toronto Maple Leafs","2","","","",""
"4","1931-03-26","Montreal Canadiens","1","Boston Bruins","0","","","",""
"5","1931-03-26","Toronto Maple Leafs","1","Chicago Black Hawks","2","OT","","",""
"6","1931-03-26","New York Rangers","3","Montreal Maroons","0","","","",""
"7","1931-03-28","Boston Bruins","3","Montreal Canadiens","4","OT","","",""
"8","1931-03-29","New York Rangers","0","Chicago Black Hawks","2","","","",""
"9","1931-03-30","Boston Bruins","3","Montreal Canadiens","1","","","",""
"10","1931-03-31","Chicago Black Hawks","1","New York Rangers","0","","","",""
"11","1931-04-01","Boston Bruins","2","Montreal Canadiens","3","OT","","",""
"12","1931-04-03","Montreal Canadiens","2","Chicago Black Hawks","1","","","",""
"13","1931-04-05","Montreal Canadiens","1","Chicago Black Hawks","2","2OT","","",""
"14","1931-04-09","Chicago Black Hawks","3","Montreal Canadiens","2","3OT","","",""
"15","1931-04-11","Chicago Black Hawks","2","Montreal Canadiens","4","","","",""
"16","1931-04-14","Chicago Black Hawks","0","Montreal Canadiens","2","","","",""
