"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1948-03-24","New York Rangers","1","Detroit Red Wings","2","","","",""
"2","1948-03-24","Boston Bruins","4","Toronto Maple Leafs","5","OT","","",""
"3","1948-03-26","New York Rangers","2","Detroit Red Wings","5","","","",""
"4","1948-03-27","Boston Bruins","3","Toronto Maple Leafs","5","","","",""
"5","1948-03-28","Detroit Red Wings","2","New York Rangers","3","","","",""
"6","1948-03-30","Toronto Maple Leafs","5","Boston Bruins","1","","","",""
"7","1948-03-30","Detroit Red Wings","1","New York Rangers","3","","","",""
"8","1948-04-01","Toronto Maple Leafs","2","Boston Bruins","3","","","",""
"9","1948-04-01","New York Rangers","1","Detroit Red Wings","3","","","",""
"10","1948-04-03","Boston Bruins","2","Toronto Maple Leafs","3","","","",""
"11","1948-04-04","Detroit Red Wings","4","New York Rangers","2","","","",""
"12","1948-04-07","Detroit Red Wings","3","Toronto Maple Leafs","5","","","",""
"13","1948-04-10","Detroit Red Wings","2","Toronto Maple Leafs","4","","","",""
"14","1948-04-11","Toronto Maple Leafs","2","Detroit Red Wings","0","","","",""
"15","1948-04-14","Toronto Maple Leafs","7","Detroit Red Wings","2","","","",""
