"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1986-04-09","Toronto Maple Leafs","5","Chicago Black Hawks","3","","","",""
"2","1986-04-09","Winnipeg Jets","1","Calgary Flames","5","","","",""
"3","1986-04-09","Vancouver Canucks","3","Edmonton Oilers","7","","","",""
"4","1986-04-09","St. Louis Blues","2","Minnesota North Stars","1","","","",""
"5","1986-04-09","Boston Bruins","1","Montreal Canadiens","3","","","",""
"6","1986-04-09","New York Rangers","6","Philadelphia Flyers","2","","","",""
"7","1986-04-09","Hartford Whalers","3","Quebec Nordiques","2","OT","","",""
"8","1986-04-09","New York Islanders","1","Washington Capitals","3","","","",""
"9","1986-04-10","Toronto Maple Leafs","6","Chicago Black Hawks","4","","","",""
"10","1986-04-10","Winnipeg Jets","4","Calgary Flames","6","","","",""
"11","1986-04-10","Vancouver Canucks","1","Edmonton Oilers","5","","","",""
"12","1986-04-10","St. Louis Blues","2","Minnesota North Stars","6","","","",""
"13","1986-04-10","Boston Bruins","2","Montreal Canadiens","3","","","",""
"14","1986-04-10","New York Rangers","1","Philadelphia Flyers","2","","","",""
"15","1986-04-10","Hartford Whalers","4","Quebec Nordiques","1","","","",""
"16","1986-04-10","New York Islanders","2","Washington Capitals","5","","","",""
"17","1986-04-12","Montreal Canadiens","4","Boston Bruins","3","","","",""
"18","1986-04-12","Quebec Nordiques","4","Hartford Whalers","9","","","",""
"19","1986-04-12","Washington Capitals","3","New York Islanders","1","","","",""
"20","1986-04-12","Philadelphia Flyers","2","New York Rangers","5","","","",""
"21","1986-04-12","Minnesota North Stars","3","St. Louis Blues","4","","","",""
"22","1986-04-12","Chicago Black Hawks","2","Toronto Maple Leafs","7","","","",""
"23","1986-04-12","Edmonton Oilers","5","Vancouver Canucks","1","","","",""
"24","1986-04-12","Calgary Flames","4","Winnipeg Jets","3","OT","","",""
"25","1986-04-13","Philadelphia Flyers","7","New York Rangers","1","","","",""
"26","1986-04-13","Minnesota North Stars","7","St. Louis Blues","4","","","",""
"27","1986-04-15","St. Louis Blues","6","Minnesota North Stars","3","","","",""
"28","1986-04-15","New York Rangers","5","Philadelphia Flyers","2","","","",""
"29","1986-04-17","Hartford Whalers","4","Montreal Canadiens","1","","","",""
"30","1986-04-17","New York Rangers","4","Washington Capitals","3","OT","","",""
"31","1986-04-18","Calgary Flames","4","Edmonton Oilers","1","","","",""
"32","1986-04-18","Toronto Maple Leafs","1","St. Louis Blues","6","","","",""
"33","1986-04-19","Hartford Whalers","1","Montreal Canadiens","3","","","",""
"34","1986-04-19","New York Rangers","1","Washington Capitals","8","","","",""
"35","1986-04-20","Calgary Flames","5","Edmonton Oilers","6","OT","","",""
"36","1986-04-20","Toronto Maple Leafs","3","St. Louis Blues","0","","","",""
"37","1986-04-21","Montreal Canadiens","4","Hartford Whalers","1","","","",""
"38","1986-04-21","Washington Capitals","6","New York Rangers","3","","","",""
"39","1986-04-22","Edmonton Oilers","2","Calgary Flames","3","","","",""
"40","1986-04-22","St. Louis Blues","2","Toronto Maple Leafs","5","","","",""
"41","1986-04-23","Montreal Canadiens","1","Hartford Whalers","2","OT","","",""
"42","1986-04-23","Washington Capitals","5","New York Rangers","6","OT","","",""
"43","1986-04-24","Edmonton Oilers","7","Calgary Flames","4","","","",""
"44","1986-04-24","St. Louis Blues","7","Toronto Maple Leafs","4","","","",""
"45","1986-04-25","Hartford Whalers","3","Montreal Canadiens","5","","","",""
"46","1986-04-25","New York Rangers","4","Washington Capitals","2","","","",""
"47","1986-04-26","Calgary Flames","4","Edmonton Oilers","1","","","",""
"48","1986-04-26","Toronto Maple Leafs","3","St. Louis Blues","4","OT","","",""
"49","1986-04-27","Montreal Canadiens","0","Hartford Whalers","1","","","",""
"50","1986-04-27","Washington Capitals","1","New York Rangers","2","","","",""
"51","1986-04-28","Edmonton Oilers","5","Calgary Flames","2","","","",""
"52","1986-04-28","St. Louis Blues","3","Toronto Maple Leafs","5","","","",""
"53","1986-04-29","Hartford Whalers","1","Montreal Canadiens","2","OT","","",""
"54","1986-04-30","Calgary Flames","3","Edmonton Oilers","2","","","",""
"55","1986-04-30","Toronto Maple Leafs","1","St. Louis Blues","2","","","",""
"56","1986-05-01","New York Rangers","1","Montreal Canadiens","2","","","",""
"57","1986-05-02","St. Louis Blues","3","Calgary Flames","2","","","",""
"58","1986-05-03","New York Rangers","2","Montreal Canadiens","6","","","",""
"59","1986-05-04","St. Louis Blues","2","Calgary Flames","8","","","",""
"60","1986-05-05","Montreal Canadiens","4","New York Rangers","3","OT","","",""
"61","1986-05-06","Calgary Flames","5","St. Louis Blues","3","","","",""
"62","1986-05-07","Montreal Canadiens","0","New York Rangers","2","","","",""
"63","1986-05-08","Calgary Flames","2","St. Louis Blues","5","","","",""
"64","1986-05-09","New York Rangers","1","Montreal Canadiens","3","","","",""
"65","1986-05-10","St. Louis Blues","2","Calgary Flames","4","","","",""
"66","1986-05-12","Calgary Flames","5","St. Louis Blues","6","OT","","",""
"67","1986-05-14","St. Louis Blues","1","Calgary Flames","2","","","",""
"68","1986-05-16","Montreal Canadiens","2","Calgary Flames","5","","","",""
"69","1986-05-18","Montreal Canadiens","3","Calgary Flames","2","OT","","",""
"70","1986-05-20","Calgary Flames","3","Montreal Canadiens","5","","","",""
"71","1986-05-22","Calgary Flames","0","Montreal Canadiens","1","","","",""
"72","1986-05-24","Montreal Canadiens","4","Calgary Flames","3","","","",""
