"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1958-10-08","New York Rangers","1","Chicago Black Hawks","1","","","",""
"2","1958-10-09","Boston Bruins","2","Montreal Canadiens","3","","","",""
"3","1958-10-11","New York Rangers","4","Boston Bruins","4","","","",""
"4","1958-10-11","Detroit Red Wings","0","Montreal Canadiens","2","","","",""
"5","1958-10-11","Chicago Black Hawks","3","Toronto Maple Leafs","1","","","",""
"6","1958-10-12","Montreal Canadiens","2","Boston Bruins","4","","","",""
"7","1958-10-12","Toronto Maple Leafs","2","Chicago Black Hawks","5","","","",""
"8","1958-10-12","New York Rangers","0","Detroit Red Wings","3","","","",""
"9","1958-10-15","Boston Bruins","4","New York Rangers","4","","","",""
"10","1958-10-16","Chicago Black Hawks","7","Detroit Red Wings","2","","","",""
"11","1958-10-16","Toronto Maple Leafs","3","Montreal Canadiens","4","","","",""
"12","1958-10-18","Detroit Red Wings","3","Chicago Black Hawks","1","","","",""
"13","1958-10-18","New York Rangers","2","Montreal Canadiens","2","","","",""
"14","1958-10-18","Boston Bruins","2","Toronto Maple Leafs","3","","","",""
"15","1958-10-19","Boston Bruins","4","Chicago Black Hawks","1","","","",""
"16","1958-10-19","Toronto Maple Leafs","1","Detroit Red Wings","3","","","",""
"17","1958-10-19","Montreal Canadiens","5","New York Rangers","3","","","",""
"18","1958-10-23","Boston Bruins","1","Detroit Red Wings","3","","","",""
"19","1958-10-23","Chicago Black Hawks","1","Montreal Canadiens","9","","","",""
"20","1958-10-25","Boston Bruins","5","Montreal Canadiens","2","","","",""
"21","1958-10-25","Chicago Black Hawks","2","New York Rangers","6","","","",""
"22","1958-10-25","Detroit Red Wings","0","Toronto Maple Leafs","3","","","",""
"23","1958-10-26","Montreal Canadiens","5","Detroit Red Wings","3","","","",""
"24","1958-10-26","Toronto Maple Leafs","2","New York Rangers","3","","","",""
"25","1958-10-28","Montreal Canadiens","5","Chicago Black Hawks","5","","","",""
"26","1958-10-29","Boston Bruins","2","New York Rangers","2","","","",""
"27","1958-10-29","Montreal Canadiens","5","Toronto Maple Leafs","0","","","",""
"28","1958-10-30","Chicago Black Hawks","2","Boston Bruins","5","","","",""
"29","1958-10-30","New York Rangers","1","Detroit Red Wings","4","","","",""
"30","1958-11-01","Detroit Red Wings","1","Boston Bruins","3","","","",""
"31","1958-11-01","Chicago Black Hawks","4","Montreal Canadiens","2","","","",""
"32","1958-11-01","New York Rangers","3","Toronto Maple Leafs","4","","","",""
"33","1958-11-02","Toronto Maple Leafs","0","Boston Bruins","2","","","",""
"34","1958-11-02","Detroit Red Wings","2","New York Rangers","1","","","",""
"35","1958-11-04","New York Rangers","2","Chicago Black Hawks","4","","","",""
"36","1958-11-08","Chicago Black Hawks","4","Detroit Red Wings","3","","","",""
"37","1958-11-08","New York Rangers","6","Montreal Canadiens","5","","","",""
"38","1958-11-08","Boston Bruins","3","Toronto Maple Leafs","5","","","",""
"39","1958-11-09","New York Rangers","5","Boston Bruins","1","","","",""
"40","1958-11-09","Toronto Maple Leafs","2","Detroit Red Wings","0","","","",""
"41","1958-11-11","Boston Bruins","8","Chicago Black Hawks","4","","","",""
"42","1958-11-12","Montreal Canadiens","4","Toronto Maple Leafs","1","","","",""
"43","1958-11-13","Detroit Red Wings","3","Boston Bruins","1","","","",""
"44","1958-11-15","Montreal Canadiens","3","Chicago Black Hawks","1","","","",""
"45","1958-11-15","Boston Bruins","2","New York Rangers","4","","","",""
"46","1958-11-15","Detroit Red Wings","4","Toronto Maple Leafs","1","","","",""
"47","1958-11-16","Toronto Maple Leafs","4","Boston Bruins","4","","","",""
