"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1965-10-23","Detroit Red Wings","1","Montreal Canadiens","8","","","",""
"2","1965-10-23","Chicago Black Hawks","4","Toronto Maple Leafs","0","","","",""
"3","1965-10-24","Chicago Black Hawks","6","Boston Bruins","2","","","",""
"4","1965-10-24","Toronto Maple Leafs","0","Detroit Red Wings","3","","","",""
"5","1965-10-24","Montreal Canadiens","4","New York Rangers","3","","","",""
"6","1965-10-27","Toronto Maple Leafs","2","Boston Bruins","1","","","",""
"7","1965-10-27","New York Rangers","3","Montreal Canadiens","4","","","",""
"8","1965-10-28","Chicago Black Hawks","5","Detroit Red Wings","1","","","",""
"9","1965-10-30","New York Rangers","8","Boston Bruins","2","","","",""
"10","1965-10-30","Chicago Black Hawks","6","Montreal Canadiens","4","","","",""
"11","1965-10-30","Detroit Red Wings","3","Toronto Maple Leafs","4","","","",""
"12","1965-10-31","Montreal Canadiens","2","Detroit Red Wings","2","","","",""
"13","1965-11-03","Boston Bruins","2","Chicago Black Hawks","2","","","",""
"14","1965-11-03","Toronto Maple Leafs","2","New York Rangers","2","","","",""
"15","1965-11-04","Boston Bruins","1","Detroit Red Wings","8","","","",""
"16","1965-11-04","Toronto Maple Leafs","1","Montreal Canadiens","5","","","",""
"17","1965-11-06","Boston Bruins","3","Montreal Canadiens","1","","","",""
"18","1965-11-06","New York Rangers","4","Toronto Maple Leafs","2","","","",""
"19","1965-11-07","Montreal Canadiens","5","Boston Bruins","2","","","",""
"20","1965-11-07","Toronto Maple Leafs","0","Chicago Black Hawks","9","","","",""
"21","1965-11-07","Detroit Red Wings","2","New York Rangers","3","","","",""
"22","1965-11-10","Detroit Red Wings","2","Chicago Black Hawks","5","","","",""
"23","1965-11-10","Boston Bruins","2","New York Rangers","2","","","",""
"24","1965-11-10","Montreal Canadiens","3","Toronto Maple Leafs","3","","","",""
"25","1965-11-11","New York Rangers","3","Detroit Red Wings","3","","","",""
"26","1965-11-13","Montreal Canadiens","5","Chicago Black Hawks","2","","","",""
"27","1965-11-13","New York Rangers","2","Toronto Maple Leafs","5","","","",""
"28","1965-11-14","Toronto Maple Leafs","0","Boston Bruins","2","","","",""
"29","1965-11-14","New York Rangers","4","Chicago Black Hawks","2","","","",""
"30","1965-11-14","Montreal Canadiens","2","Detroit Red Wings","2","","","",""
"31","1965-11-17","Chicago Black Hawks","5","New York Rangers","3","","","",""
"32","1965-11-18","Toronto Maple Leafs","3","Montreal Canadiens","1","","","",""
"33","1965-11-20","Detroit Red Wings","4","Boston Bruins","2","","","",""
