"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1937-03-23","Montreal Canadiens","0","Detroit Red Wings","4","","","",""
"2","1937-03-23","Boston Bruins","1","Montreal Maroons","4","","","",""
"3","1937-03-23","New York Rangers","3","Toronto Maple Leafs","0","","","",""
"4","1937-03-25","Montreal Maroons","0","Boston Bruins","4","","","",""
"5","1937-03-25","Montreal Canadiens","1","Detroit Red Wings","5","","","",""
"6","1937-03-25","Toronto Maple Leafs","1","New York Rangers","2","OT","","",""
"7","1937-03-27","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"8","1937-03-28","Montreal Maroons","4","Boston Bruins","1","","","",""
"9","1937-03-30","Detroit Red Wings","1","Montreal Canadiens","3","","","",""
"10","1937-04-01","Detroit Red Wings","2","Montreal Canadiens","1","3OT","","",""
"11","1937-04-01","Montreal Maroons","0","New York Rangers","1","","","",""
"12","1937-04-03","New York Rangers","4","Montreal Maroons","0","","","",""
"13","1937-04-06","Detroit Red Wings","1","New York Rangers","5","","","",""
"14","1937-04-08","New York Rangers","2","Detroit Red Wings","4","","","",""
"15","1937-04-11","New York Rangers","1","Detroit Red Wings","0","","","",""
"16","1937-04-13","New York Rangers","0","Detroit Red Wings","1","","","",""
"17","1937-04-15","New York Rangers","0","Detroit Red Wings","3","","","",""
