"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2018-04-11","Philadelphia Flyers","0","Pittsburgh Penguins","7","","18,556","2:26",""
"2","2018-04-11","Los Angeles Kings","0","Vegas Golden Knights","1","","18,479","2:33",""
"3","2018-04-11","Minnesota Wild","2","Winnipeg Jets","3","","15,321","2:37",""
"4","2018-04-12","San Jose Sharks","3","Anaheim Ducks","0","","17,174","2:36",""
"5","2018-04-12","Toronto Maple Leafs","1","Boston Bruins","5","","17,565","2:35",""
"6","2018-04-12","Colorado Avalanche","2","Nashville Predators","5","","17,301","2:24",""
"7","2018-04-12","New Jersey Devils","2","Tampa Bay Lightning","5","","19,092","2:42",""
"8","2018-04-12","Columbus Blue Jackets","4","Washington Capitals","3","OT","18,506","2:56",""
"9","2018-04-13","Philadelphia Flyers","5","Pittsburgh Penguins","1","","18,648","2:35",""
"10","2018-04-13","Los Angeles Kings","1","Vegas Golden Knights","2","2OT","18,588","4:12",""
"11","2018-04-13","Minnesota Wild","1","Winnipeg Jets","4","","15,321","2:42",""
"12","2018-04-14","San Jose Sharks","3","Anaheim Ducks","2","","17,430","2:30",""
"13","2018-04-14","Toronto Maple Leafs","3","Boston Bruins","7","","17,565","2:42",""
"14","2018-04-14","Colorado Avalanche","4","Nashville Predators","5","","17,369","2:34",""
"15","2018-04-14","New Jersey Devils","3","Tampa Bay Lightning","5","","19,092","2:49",""
"16","2018-04-15","Vegas Golden Knights","3","Los Angeles Kings","2","","18,484","2:38",""
"17","2018-04-15","Winnipeg Jets","2","Minnesota Wild","6","","19,175","2:39",""
"18","2018-04-15","Pittsburgh Penguins","5","Philadelphia Flyers","1","","19,955","2:32",""
"19","2018-04-15","Columbus Blue Jackets","5","Washington Capitals","4","OT","18,506","3:29",""
"20","2018-04-16","Nashville Predators","3","Colorado Avalanche","5","","18,087","2:48",""
"21","2018-04-16","Tampa Bay Lightning","2","New Jersey Devils","5","","16,514","4:07",""
"22","2018-04-16","Anaheim Ducks","1","San Jose Sharks","8","","17,562","2:43",""
"23","2018-04-16","Boston Bruins","2","Toronto Maple Leafs","4","","19,663","2:43",""
"24","2018-04-17","Washington Capitals","3","Columbus Blue Jackets","2","2OT","19,337","3:46",""
"25","2018-04-17","Vegas Golden Knights","1","Los Angeles Kings","0","","18,422","2:28",""
