"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1973-04-04","New York Rangers","6","Boston Bruins","2","","","",""
"2","1973-04-04","St. Louis Blues","1","Chicago Black Hawks","7","","","",""
"3","1973-04-04","Buffalo Sabres","1","Montreal Canadiens","2","","","",""
"4","1973-04-04","Minnesota North Stars","3","Philadelphia Flyers","0","","","",""
"5","1973-04-05","New York Rangers","4","Boston Bruins","2","","","",""
"6","1973-04-05","St. Louis Blues","0","Chicago Black Hawks","1","","","",""
"7","1973-04-05","Buffalo Sabres","3","Montreal Canadiens","7","","","",""
"8","1973-04-05","Minnesota North Stars","1","Philadelphia Flyers","4","","","",""
"9","1973-04-07","Montreal Canadiens","5","Buffalo Sabres","2","","","",""
"10","1973-04-07","Philadelphia Flyers","0","Minnesota North Stars","5","","","",""
"11","1973-04-07","Boston Bruins","4","New York Rangers","2","","","",""
"12","1973-04-07","Chicago Black Hawks","5","St. Louis Blues","2","","","",""
"13","1973-04-08","Montreal Canadiens","1","Buffalo Sabres","5","","","",""
"14","1973-04-08","Philadelphia Flyers","3","Minnesota North Stars","0","","","",""
"15","1973-04-08","Boston Bruins","0","New York Rangers","4","","","",""
"16","1973-04-08","Chicago Black Hawks","3","St. Louis Blues","5","","","",""
"17","1973-04-10","New York Rangers","6","Boston Bruins","3","","","",""
"18","1973-04-10","St. Louis Blues","1","Chicago Black Hawks","6","","","",""
"19","1973-04-10","Buffalo Sabres","3","Montreal Canadiens","2","OT","","",""
"20","1973-04-10","Minnesota North Stars","2","Philadelphia Flyers","3","OT","","",""
"21","1973-04-12","Montreal Canadiens","4","Buffalo Sabres","2","","","",""
"22","1973-04-12","New York Rangers","4","Chicago Black Hawks","1","","","",""
"23","1973-04-12","Philadelphia Flyers","4","Minnesota North Stars","1","","","",""
"24","1973-04-14","Philadelphia Flyers","5","Montreal Canadiens","4","OT","","",""
"25","1973-04-15","New York Rangers","4","Chicago Black Hawks","5","","","",""
"26","1973-04-17","Philadelphia Flyers","3","Montreal Canadiens","4","OT","","",""
"27","1973-04-17","Chicago Black Hawks","2","New York Rangers","1","","","",""
"28","1973-04-19","Chicago Black Hawks","3","New York Rangers","1","","","",""
"29","1973-04-19","Montreal Canadiens","2","Philadelphia Flyers","1","","","",""
"30","1973-04-22","Montreal Canadiens","4","Philadelphia Flyers","1","","","",""
"31","1973-04-24","New York Rangers","1","Chicago Black Hawks","4","","","",""
"32","1973-04-24","Philadelphia Flyers","3","Montreal Canadiens","5","","","",""
"33","1973-04-29","Chicago Black Hawks","3","Montreal Canadiens","8","","","",""
"34","1973-05-01","Chicago Black Hawks","1","Montreal Canadiens","4","","","",""
"35","1973-05-03","Montreal Canadiens","4","Chicago Black Hawks","7","","","",""
"36","1973-05-06","Montreal Canadiens","4","Chicago Black Hawks","0","","","",""
"37","1973-05-08","Chicago Black Hawks","8","Montreal Canadiens","7","","","",""
"38","1973-05-10","Montreal Canadiens","6","Chicago Black Hawks","4","","","",""
