"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","2000-10-04","Colorado Avalanche","2","Dallas Stars","2","OT","","",""
"2","2000-10-05","Ottawa Senators","4","Boston Bruins","4","OT","","",""
"3","2000-10-05","Chicago Blackhawks","2","Buffalo Sabres","4","","","",""
"4","2000-10-05","Detroit Red Wings","4","Calgary Flames","3","","","",""
"5","2000-10-05","Vancouver Canucks","3","Philadelphia Flyers","6","","","",""
"6","2000-10-05","St. Louis Blues","1","Phoenix Coyotes","4","","","",""
"7","2000-10-06","Detroit Red Wings","1","Edmonton Oilers","2","","","",""
"8","2000-10-06","Vancouver Canucks","4","Florida Panthers","3","OT","","",""
"9","2000-10-06","Minnesota Wild","1","Mighty Ducks of Anaheim","3","","","",""
"10","2000-10-06","Montreal Canadiens","4","New Jersey Devils","8","","","",""
"11","2000-10-07","Nashville Predators","3","Pittsburgh Penguins","1","","","","at Tokyo, Japan"
"12","2000-10-06","St. Louis Blues","4","San Jose Sharks","1","","","",""
"13","2000-10-06","New York Islanders","3","Tampa Bay Lightning","3","OT","","",""
"14","2000-10-06","Los Angeles Kings","4","Washington Capitals","1","","","",""
"15","2000-10-07","New York Rangers","2","Atlanta Thrashers","1","","","",""
"16","2000-10-07","Los Angeles Kings","3","Buffalo Sabres","5","","","",""
"17","2000-10-07","Washington Capitals","3","Carolina Hurricanes","3","OT","","",""
"18","2000-10-07","Chicago Blackhawks","5","Columbus Blue Jackets","3","","","",""
"19","2000-10-07","Colorado Avalanche","1","Edmonton Oilers","1","OT","","",""
"20","2000-10-08","Pittsburgh Penguins","3","Nashville Predators","1","","","","at Tokyo, Japan"
"21","2000-10-07","Dallas Stars","1","Ottawa Senators","3","","","",""
"22","2000-10-07","Boston Bruins","5","Philadelphia Flyers","1","","","",""
"23","2000-10-07","Minnesota Wild","1","Phoenix Coyotes","4","","","",""
"24","2000-10-07","Montreal Canadiens","0","Toronto Maple Leafs","2","","","",""
"25","2000-10-08","St. Louis Blues","5","Mighty Ducks of Anaheim","1","","","",""
"26","2000-10-08","Vancouver Canucks","5","Tampa Bay Lightning","4","","","",""
"27","2000-10-09","Florida Panthers","2","Boston Bruins","4","","","",""
"28","2000-10-09","Los Angeles Kings","7","Columbus Blue Jackets","1","","","",""
"29","2000-10-09","Dallas Stars","3","Toronto Maple Leafs","1","","","",""
"30","2000-10-10","Dallas Stars","2","Carolina Hurricanes","5","","","",""
"31","2000-10-10","Colorado Avalanche","3","Calgary Flames","1","","","",""
"32","2000-10-10","Edmonton Oilers","2","Montreal Canadiens","5","","","",""
