"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1995-05-06","Washington Capitals","5","Pittsburgh Penguins","4","","","",""
"2","1995-05-06","New York Rangers","4","Quebec Nordiques","5","","","",""
"3","1995-05-07","New Jersey Devils","5","Boston Bruins","0","","","",""
"4","1995-05-07","San Jose Sharks","5","Calgary Flames","4","","","",""
"5","1995-05-07","Toronto Maple Leafs","5","Chicago Blackhawks","3","","","",""
"6","1995-05-07","Dallas Stars","3","Detroit Red Wings","4","","","",""
"7","1995-05-07","Buffalo Sabres","3","Philadelphia Flyers","4","OT","","",""
"8","1995-05-07","Vancouver Canucks","1","St. Louis Blues","2","","","",""
"9","1995-05-08","New Jersey Devils","3","Boston Bruins","0","","","",""
"10","1995-05-08","Buffalo Sabres","1","Philadelphia Flyers","3","","","",""
"11","1995-05-08","Washington Capitals","3","Pittsburgh Penguins","5","","","",""
"12","1995-05-08","New York Rangers","8","Quebec Nordiques","3","","","",""
"13","1995-05-09","San Jose Sharks","5","Calgary Flames","4","OT","","",""
"14","1995-05-09","Toronto Maple Leafs","3","Chicago Blackhawks","0","","","",""
"15","1995-05-09","Dallas Stars","1","Detroit Red Wings","4","","","",""
"16","1995-05-09","Vancouver Canucks","5","St. Louis Blues","3","","","",""
"17","1995-05-10","Philadelphia Flyers","1","Buffalo Sabres","3","","","",""
"18","1995-05-10","Boston Bruins","3","New Jersey Devils","2","","","",""
"19","1995-05-10","Quebec Nordiques","3","New York Rangers","4","","","",""
"20","1995-05-10","Pittsburgh Penguins","2","Washington Capitals","6","","","",""
"21","1995-05-11","Detroit Red Wings","5","Dallas Stars","1","","","",""
"22","1995-05-11","Calgary Flames","9","San Jose Sharks","2","","","",""
"23","1995-05-11","Chicago Blackhawks","3","Toronto Maple Leafs","2","","","",""
"24","1995-05-11","St. Louis Blues","1","Vancouver Canucks","6","","","",""
"25","1995-05-12","Philadelphia Flyers","4","Buffalo Sabres","2","","","",""
"26","1995-05-12","Boston Bruins","0","New Jersey Devils","1","OT","","",""
"27","1995-05-12","Quebec Nordiques","2","New York Rangers","3","OT","","",""
"28","1995-05-12","Pittsburgh Penguins","2","Washington Capitals","6","","","",""
"29","1995-05-13","Calgary Flames","6","San Jose Sharks","4","","","",""
"30","1995-05-13","Chicago Blackhawks","3","Toronto Maple Leafs","1","","","",""
"31","1995-05-13","St. Louis Blues","5","Vancouver Canucks","2","","","",""
"32","1995-05-14","New Jersey Devils","3","Boston Bruins","2","","","",""
"33","1995-05-14","Detroit Red Wings","1","Dallas Stars","4","","","",""
"34","1995-05-14","Buffalo Sabres","4","Philadelphia Flyers","6","","","",""
"35","1995-05-14","Washington Capitals","5","Pittsburgh Penguins","6","OT","","",""
"36","1995-05-14","New York Rangers","2","Quebec Nordiques","4","","","",""
"37","1995-05-15","San Jose Sharks","0","Calgary Flames","5","","","",""
"38","1995-05-15","Toronto Maple Leafs","2","Chicago Blackhawks","4","","","",""
"39","1995-05-15","Dallas Stars","1","Detroit Red Wings","3","","","",""
"40","1995-05-15","Vancouver Canucks","6","St. Louis Blues","5","OT","","",""
"41","1995-05-16","Quebec Nordiques","2","New York Rangers","4","","","",""
"42","1995-05-16","Pittsburgh Penguins","7","Washington Capitals","1","","","",""
"43","1995-05-17","Calgary Flames","3","San Jose Sharks","5","","","",""
"44","1995-05-17","Chicago Blackhawks","4","Toronto Maple Leafs","5","OT","","",""
"45","1995-05-17","St. Louis Blues","8","Vancouver Canucks","2","","","",""
"46","1995-05-18","Washington Capitals","0","Pittsburgh Penguins","3","","","",""
"47","1995-05-19","San Jose Sharks","5","Calgary Flames","4","2OT","","",""
"48","1995-05-19","Toronto Maple Leafs","2","Chicago Blackhawks","5","","","",""
"49","1995-05-19","Vancouver Canucks","5","St. Louis Blues","3","","","",""
"50","1995-05-20","New Jersey Devils","2","Pittsburgh Penguins","3","","","",""
"51","1995-05-21","Vancouver Canucks","1","Chicago Blackhawks","2","OT","","",""
"52","1995-05-21","San Jose Sharks","0","Detroit Red Wings","6","","","",""
"53","1995-05-21","New York Rangers","4","Philadelphia Flyers","5","OT","","",""
"54","1995-05-22","New York Rangers","3","Philadelphia Flyers","4","OT","","",""
"55","1995-05-22","New Jersey Devils","4","Pittsburgh Penguins","2","","","",""
"56","1995-05-23","Vancouver Canucks","0","Chicago Blackhawks","2","","","",""
"57","1995-05-23","San Jose Sharks","2","Detroit Red Wings","6","","","",""
"58","1995-05-24","Pittsburgh Penguins","1","New Jersey Devils","5","","","",""
"59","1995-05-24","Philadelphia Flyers","5","New York Rangers","2","","","",""
"60","1995-05-25","Detroit Red Wings","6","San Jose Sharks","2","","","",""
"61","1995-05-25","Chicago Blackhawks","3","Vancouver Canucks","2","OT","","",""
"62","1995-05-26","Pittsburgh Penguins","1","New Jersey Devils","2","OT","","",""
"63","1995-05-26","Philadelphia Flyers","4","New York Rangers","1","","","",""
"64","1995-05-27","Detroit Red Wings","6","San Jose Sharks","2","","","",""
"65","1995-05-27","Chicago Blackhawks","4","Vancouver Canucks","3","OT","","",""
"66","1995-05-28","New Jersey Devils","4","Pittsburgh Penguins","1","","","",""
"67","1995-06-01","Chicago Blackhawks","1","Detroit Red Wings","2","OT","","",""
"68","1995-06-03","New Jersey Devils","4","Philadelphia Flyers","1","","","",""
"69","1995-06-04","Chicago Blackhawks","2","Detroit Red Wings","3","","","",""
"70","1995-06-05","New Jersey Devils","5","Philadelphia Flyers","2","","","",""
"71","1995-06-06","Detroit Red Wings","4","Chicago Blackhawks","3","2OT","","",""
"72","1995-06-07","Philadelphia Flyers","3","New Jersey Devils","2","OT","","",""
"73","1995-06-08","Detroit Red Wings","2","Chicago Blackhawks","5","","","",""
"74","1995-06-10","Philadelphia Flyers","4","New Jersey Devils","2","","","",""
"75","1995-06-11","Chicago Blackhawks","1","Detroit Red Wings","2","2OT","","",""
"76","1995-06-11","New Jersey Devils","3","Philadelphia Flyers","2","","","",""
"77","1995-06-13","Philadelphia Flyers","2","New Jersey Devils","4","","","",""
"78","1995-06-17","New Jersey Devils","2","Detroit Red Wings","1","","","",""
"79","1995-06-20","New Jersey Devils","4","Detroit Red Wings","2","","","",""
"80","1995-06-22","Detroit Red Wings","2","New Jersey Devils","5","","","",""
"81","1995-06-24","Detroit Red Wings","2","New Jersey Devils","5","","","",""
