"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1984-10-11","Pittsburgh Penguins","3","Boston Bruins","4","","","",""
"2","1984-10-11","Montreal Canadiens","3","Buffalo Sabres","4","","","",""
"3","1984-10-11","Detroit Red Wings","3","Chicago Black Hawks","7","","","",""
"4","1984-10-11","St. Louis Blues","4","Calgary Flames","2","","","",""
"5","1984-10-11","Edmonton Oilers","2","Los Angeles Kings","2","OT","","",""
"6","1984-10-11","Toronto Maple Leafs","1","Minnesota North Stars","0","OT","","",""
"7","1984-10-11","Hartford Whalers","4","New York Rangers","4","OT","","",""
"8","1984-10-11","Washington Capitals","2","Philadelphia Flyers","2","OT","","",""
"9","1984-10-11","Quebec Nordiques","5","Vancouver Canucks","2","","","",""
"10","1984-10-12","St. Louis Blues","1","Edmonton Oilers","5","","","",""
"11","1984-10-12","New York Islanders","2","New Jersey Devils","7","","","",""
"12","1984-10-13","Quebec Nordiques","2","Calgary Flames","7","","","",""
"13","1984-10-13","New Jersey Devils","1","Detroit Red Wings","4","","","",""
"14","1984-10-13","Boston Bruins","2","Hartford Whalers","3","OT","","",""
"15","1984-10-13","Vancouver Canucks","6","Los Angeles Kings","5","OT","","",""
"16","1984-10-13","New York Rangers","1","Minnesota North Stars","3","","","",""
"17","1984-10-13","Pittsburgh Penguins","3","Montreal Canadiens","4","","","",""
"18","1984-10-13","Chicago Black Hawks","6","New York Islanders","7","OT","","",""
"19","1984-10-13","Buffalo Sabres","3","Toronto Maple Leafs","4","OT","","",""
"20","1984-10-13","Philadelphia Flyers","4","Washington Capitals","2","","","",""
"21","1984-10-14","Hartford Whalers","2","Boston Bruins","4","","","",""
"22","1984-10-14","Detroit Red Wings","4","Buffalo Sabres","6","","","",""
"23","1984-10-14","Washington Capitals","5","Chicago Black Hawks","3","","","",""
"24","1984-10-14","Quebec Nordiques","2","Edmonton Oilers","9","","","",""
"25","1984-10-14","St. Louis Blues","5","Los Angeles Kings","2","","","",""
"26","1984-10-14","Minnesota North Stars","3","New York Rangers","1","","","",""
"27","1984-10-14","Calgary Flames","7","Vancouver Canucks","5","","","",""
"28","1984-10-14","Toronto Maple Leafs","2","Winnipeg Jets","5","","","",""
"29","1984-10-15","Philadelphia Flyers","2","Montreal Canadiens","5","","","",""
"30","1984-10-16","Boston Bruins","2","Edmonton Oilers","7","","","",""
"31","1984-10-16","New Jersey Devils","4","New York Islanders","6","","","",""
"32","1984-10-16","Los Angeles Kings","3","Washington Capitals","5","","","",""
"33","1984-10-17","St. Louis Blues","3","Chicago Black Hawks","4","","","",""
"34","1984-10-17","Winnipeg Jets","4","Calgary Flames","7","","","",""
"35","1984-10-17","New York Islanders","6","Detroit Red Wings","4","","","",""
"36","1984-10-17","Vancouver Canucks","3","Pittsburgh Penguins","4","","","",""
"37","1984-10-17","Buffalo Sabres","1","Quebec Nordiques","4","","","",""
"38","1984-10-17","Hartford Whalers","5","Toronto Maple Leafs","3","","","",""
"39","1984-10-18","Detroit Red Wings","3","Hartford Whalers","7","","","",""
"40","1984-10-18","Edmonton Oilers","7","Minnesota North Stars","5","","","",""
"41","1984-10-18","Los Angeles Kings","3","Montreal Canadiens","3","OT","","",""
"42","1984-10-18","Vancouver Canucks","2","Philadelphia Flyers","13","","","",""
"43","1984-10-19","Quebec Nordiques","4","Buffalo Sabres","5","","","",""
"44","1984-10-19","Boston Bruins","2","Calgary Flames","8","","","",""
"45","1984-10-19","Toronto Maple Leafs","1","New Jersey Devils","4","","","",""
"46","1984-10-19","Edmonton Oilers","7","Winnipeg Jets","4","","","",""
"47","1984-10-20","Chicago Black Hawks","4","Detroit Red Wings","7","","","",""
"48","1984-10-20","Vancouver Canucks","2","Hartford Whalers","3","","","",""
"49","1984-10-20","Minnesota North Stars","2","Montreal Canadiens","4","","","",""
"50","1984-10-20","Los Angeles Kings","3","New York Islanders","8","","","",""
"51","1984-10-20","Philadelphia Flyers","1","Pittsburgh Penguins","3","","","",""
"52","1984-10-20","New Jersey Devils","3","St. Louis Blues","8","","","",""
"53","1984-10-20","Quebec Nordiques","12","Toronto Maple Leafs","3","","","",""
"54","1984-10-20","New York Rangers","6","Washington Capitals","5","","","",""
"55","1984-10-21","Minnesota North Stars","6","Buffalo Sabres","8","","","",""
"56","1984-10-21","Los Angeles Kings","2","Chicago Black Hawks","5","","","",""
"57","1984-10-21","Calgary Flames","4","Edmonton Oilers","6","","","",""
"58","1984-10-21","New York Islanders","5","New York Rangers","6","","","",""
"59","1984-10-21","Pittsburgh Penguins","2","Philadelphia Flyers","4","","","",""
"60","1984-10-21","Boston Bruins","2","Winnipeg Jets","3","","","",""
"61","1984-10-23","Hartford Whalers","4","Calgary Flames","9","","","",""
"62","1984-10-23","Philadelphia Flyers","7","Minnesota North Stars","2","","","",""
"63","1984-10-23","Vancouver Canucks","5","New York Islanders","6","","","",""
"64","1984-10-23","Montreal Canadiens","3","Quebec Nordiques","1","","","",""
"65","1984-10-24","Vancouver Canucks","3","Chicago Black Hawks","9","","","",""
"66","1984-10-24","Washington Capitals","3","Edmonton Oilers","3","OT","","",""
"67","1984-10-24","New Jersey Devils","5","Pittsburgh Penguins","2","","","",""
"68","1984-10-24","Boston Bruins","4","St. Louis Blues","1","","","",""
"69","1984-10-24","Detroit Red Wings","1","Toronto Maple Leafs","6","","","",""
"70","1984-10-24","Hartford Whalers","4","Winnipeg Jets","8","","","",""
"71","1984-10-25","Washington Capitals","3","Calgary Flames","5","","","",""
"72","1984-10-25","Buffalo Sabres","2","Montreal Canadiens","3","","","",""
"73","1984-10-25","New York Rangers","11","New Jersey Devils","2","","","",""
"74","1984-10-25","St. Louis Blues","2","Philadelphia Flyers","7","","","",""
"75","1984-10-26","Buffalo Sabres","3","Detroit Red Wings","7","","","",""
"76","1984-10-26","Los Angeles Kings","2","Edmonton Oilers","8","","","",""
"77","1984-10-26","Toronto Maple Leafs","2","Quebec Nordiques","2","OT","","",""
"78","1984-10-27","Hartford Whalers","5","Minnesota North Stars","3","","","",""
"79","1984-10-27","Philadelphia Flyers","4","New Jersey Devils","2","","","",""
"80","1984-10-27","Boston Bruins","8","New York Islanders","3","","","",""
"81","1984-10-27","Montreal Canadiens","5","Pittsburgh Penguins","6","","","",""
"82","1984-10-27","New York Rangers","5","Quebec Nordiques","2","","","",""
"83","1984-10-27","Chicago Black Hawks","5","St. Louis Blues","4","","","",""
"84","1984-10-27","Calgary Flames","5","Toronto Maple Leafs","3","","","",""
"85","1984-10-27","Los Angeles Kings","2","Winnipeg Jets","2","OT","","",""
"86","1984-10-28","Calgary Flames","2","Buffalo Sabres","6","","","",""
"87","1984-10-28","Hartford Whalers","4","Chicago Black Hawks","1","","","",""
"88","1984-10-28","Boston Bruins","6","New York Rangers","4","","","",""
"89","1984-10-28","Washington Capitals","5","Vancouver Canucks","2","","","",""
"90","1984-10-29","Quebec Nordiques","2","Montreal Canadiens","4","","","",""
"91","1984-10-29","Los Angeles Kings","5","Winnipeg Jets","3","","","",""
"92","1984-10-30","Vancouver Canucks","0","Edmonton Oilers","7","","","",""
"93","1984-10-30","Chicago Black Hawks","5","Minnesota North Stars","5","OT","","",""
"94","1984-10-30","New York Rangers","3","New York Islanders","7","","","",""
"95","1984-10-30","Detroit Red Wings","3","Pittsburgh Penguins","4","","","",""
"96","1984-10-31","Philadelphia Flyers","3","Buffalo Sabres","3","OT","","",""
"97","1984-10-31","Quebec Nordiques","5","Hartford Whalers","3","","","",""
"98","1984-10-31","Pittsburgh Penguins","7","New Jersey Devils","6","","","",""
"99","1984-10-31","Toronto Maple Leafs","5","St. Louis Blues","6","OT","","",""
"100","1984-10-31","Los Angeles Kings","10","Vancouver Canucks","3","","","",""
"101","1984-10-31","Calgary Flames","3","Washington Capitals","4","OT","","",""
"102","1984-11-01","Quebec Nordiques","1","Boston Bruins","7","","","",""
"103","1984-11-01","Calgary Flames","9","Detroit Red Wings","5","","","",""
"104","1984-11-01","New York Islanders","5","Montreal Canadiens","6","OT","","",""
"105","1984-11-01","Winnipeg Jets","7","Philadelphia Flyers","4","","","",""
"106","1984-11-02","Hartford Whalers","1","Buffalo Sabres","8","","","",""
"107","1984-11-02","Winnipeg Jets","3","Detroit Red Wings","3","OT","","",""
"108","1984-11-02","Chicago Black Hawks","2","Edmonton Oilers","4","","","",""
"109","1984-11-02","Minnesota North Stars","2","New Jersey Devils","2","OT","","",""
"110","1984-11-03","Buffalo Sabres","4","Hartford Whalers","4","OT","","",""
"111","1984-11-03","Toronto Maple Leafs","0","Los Angeles Kings","7","","","",""
"112","1984-11-03","Boston Bruins","1","Montreal Canadiens","3","","","",""
"113","1984-11-03","Minnesota North Stars","1","Philadelphia Flyers","5","","","",""
"114","1984-11-03","New York Rangers","7","Pittsburgh Penguins","5","","","",""
"115","1984-11-03","New York Islanders","4","Quebec Nordiques","5","","","",""
"116","1984-11-03","Calgary Flames","2","St. Louis Blues","5","","","",""
"117","1984-11-03","Chicago Black Hawks","4","Vancouver Canucks","6","","","",""
"118","1984-11-03","New Jersey Devils","4","Washington Capitals","6","","","",""
"119","1984-11-04","New York Islanders","2","Boston Bruins","6","","","",""
"120","1984-11-04","Edmonton Oilers","2","Winnipeg Jets","1","","","",""
"121","1984-11-05","Chicago Black Hawks","3","Los Angeles Kings","2","","","",""
"122","1984-11-05","Toronto Maple Leafs","3","Minnesota North Stars","5","","","",""
"123","1984-11-06","Montreal Canadiens","2","Detroit Red Wings","4","","","",""
"124","1984-11-06","St. Louis Blues","3","New York Islanders","6","","","",""
"125","1984-11-06","Edmonton Oilers","3","Pittsburgh Penguins","3","OT","","",""
"126","1984-11-06","Winnipeg Jets","3","Quebec Nordiques","5","","","",""
"127","1984-11-07","Chicago Black Hawks","5","Calgary Flames","3","","","",""
"128","1984-11-07","Winnipeg Jets","3","Hartford Whalers","0","","","",""
"129","1984-11-07","Buffalo Sabres","9","Minnesota North Stars","6","","","",""
"130","1984-11-07","Washington Capitals","3","New York Rangers","4","","","",""
"131","1984-11-07","Vancouver Canucks","4","Toronto Maple Leafs","4","OT","","",""
"132","1984-11-08","Detroit Red Wings","2","Boston Bruins","5","","","",""
"133","1984-11-08","Edmonton Oilers","3","New Jersey Devils","2","","","",""
"134","1984-11-08","St. Louis Blues","6","Pittsburgh Penguins","2","","","",""
"135","1984-11-09","Buffalo Sabres","2","Los Angeles Kings","3","","","",""
"136","1984-11-09","New York Islanders","4","New York Rangers","5","OT","","",""
"137","1984-11-09","St. Louis Blues","0","Philadelphia Flyers","6","","","",""
"138","1984-11-09","Vancouver Canucks","5","Winnipeg Jets","7","","","",""
"139","1984-11-09","Edmonton Oilers","8","Washington Capitals","5","","","",""
"140","1984-11-10","Montreal Canadiens","3","Calgary Flames","3","OT","","",""
"141","1984-11-10","Boston Bruins","4","Detroit Red Wings","2","","","",""
"142","1984-11-10","Vancouver Canucks","5","Minnesota North Stars","5","OT","","",""
"143","1984-11-10","Washington Capitals","2","New Jersey Devils","2","OT","","",""
"144","1984-11-10","Pittsburgh Penguins","4","New York Islanders","5","","","",""
"145","1984-11-10","Hartford Whalers","1","Quebec Nordiques","0","","","",""
"146","1984-11-10","Chicago Black Hawks","4","Toronto Maple Leafs","4","OT","","",""
"147","1984-11-11","St. Louis Blues","1","Boston Bruins","1","OT","","",""
"148","1984-11-11","Los Angeles Kings","4","New York Rangers","2","","","",""
"149","1984-11-11","Edmonton Oilers","5","Philadelphia Flyers","7","","","",""
"150","1984-11-11","Minnesota North Stars","7","Toronto Maple Leafs","6","","","",""
"151","1984-11-11","Buffalo Sabres","2","Winnipeg Jets","3","","","",""
"152","1984-11-12","Montreal Canadiens","5","Vancouver Canucks","3","","","",""
"153","1984-11-13","Detroit Red Wings","4","Calgary Flames","5","OT","","",""
"154","1984-11-13","Los Angeles Kings","5","Quebec Nordiques","4","OT","","",""
"155","1984-11-13","Minnesota North Stars","3","Washington Capitals","3","OT","","",""
"156","1984-11-14","Boston Bruins","2","Buffalo Sabres","4","","","",""
"157","1984-11-14","New York Rangers","4","Chicago Black Hawks","6","","","",""
"158","1984-11-14","Montreal Canadiens","4","Edmonton Oilers","2","","","",""
"159","1984-11-14","Quebec Nordiques","7","St. Louis Blues","3","","","",""
"160","1984-11-14","Los Angeles Kings","4","Toronto Maple Leafs","3","","","",""
"161","1984-11-14","Detroit Red Wings","2","Vancouver Canucks","3","","","",""
"162","1984-11-14","Pittsburgh Penguins","4","Winnipeg Jets","3","OT","","",""
"163","1984-11-15","New Jersey Devils","3","Boston Bruins","5","","","",""
"164","1984-11-15","Edmonton Oilers","2","Calgary Flames","6","","","",""
"165","1984-11-15","Minnesota North Stars","1","New York Islanders","6","","","",""
"166","1984-11-15","Hartford Whalers","1","Philadelphia Flyers","6","","","",""
"167","1984-11-16","Washington Capitals","2","Buffalo Sabres","3","","","",""
"168","1984-11-16","Quebec Nordiques","2","St. Louis Blues","4","","","",""
