"","Date","Visitor","G","Home","G","","Att.","LOG","Notes"
"1","1954-03-23","Toronto Maple Leafs","0","Detroit Red Wings","5","","","",""
"2","1954-03-23","Boston Bruins","0","Montreal Canadiens","2","","","",""
"3","1954-03-25","Toronto Maple Leafs","3","Detroit Red Wings","1","","","",""
"4","1954-03-25","Boston Bruins","1","Montreal Canadiens","8","","","",""
"5","1954-03-27","Detroit Red Wings","3","Toronto Maple Leafs","1","","","",""
"6","1954-03-28","Montreal Canadiens","4","Boston Bruins","3","","","",""
"7","1954-03-30","Montreal Canadiens","2","Boston Bruins","0","","","",""
"8","1954-03-30","Detroit Red Wings","2","Toronto Maple Leafs","1","","","",""
"9","1954-04-01","Toronto Maple Leafs","3","Detroit Red Wings","4","2OT","","",""
"10","1954-04-04","Montreal Canadiens","1","Detroit Red Wings","3","","","",""
"11","1954-04-06","Montreal Canadiens","3","Detroit Red Wings","1","","","",""
"12","1954-04-08","Detroit Red Wings","5","Montreal Canadiens","2","","","",""
"13","1954-04-10","Detroit Red Wings","2","Montreal Canadiens","0","","","",""
"14","1954-04-11","Montreal Canadiens","1","Detroit Red Wings","0","OT","","",""
"15","1954-04-13","Detroit Red Wings","1","Montreal Canadiens","4","","","",""
"16","1954-04-16","Montreal Canadiens","1","Detroit Red Wings","2","OT","","",""
